32768 x 32768 sparse matrix, nnz = 8235
(2895,10026)	3.0
(2898,16787)	6.0
(2900,13176)	9.0
(2900,13184)	3.0
(2901,10337)	3.0
(2902,13166)	3.0
(2906,16482)	9.0
(2908,9552)	6.0
(2912,10330)	9.0
(2913,16480)	3.0
(2917,10326)	6.0
(2919,16344)	10.0
(2920,16479)	3.0
(2925,10005)	3.0
(2925,10310)	6.0
(2926,9931)	3.0
(2927,11150)	3.0
(2928,12073)	3.0
(2933,12084)	9.0
(2934,16364)	3.0
(2936,10282)	10.0
(2936,10298)	3.0
(2937,12450)	3.0
(2941,9847)	3.0
(2943,13130)	3.0
(2947,10307)	3.0
(2951,10309)	3.0
(2953,10310)	3.0
(2954,16466)	3.0
(2957,13108)	109.0
(2960,9815)	3.0
(2960,11125)	19.0
(2961,9813)	3.0
(2965,9321)	3.0
(2965,10257)	6.0
(2967,9802)	3.0
(2968,9512)	3.0
(2973,10250)	3.0
(2974,9791)	6.0
(2974,10248)	3.0
(2974,12115)	6.0
(2975,9788)	3.0
(2977,9459)	12.0
(2977,9785)	6.0
(2980,10320)	3.0
(2984,9691)	3.0
(2988,14702)	3.0
(2989,9695)	9.0
(2989,9764)	3.0
(2990,16870)	3.0
(2993,12661)	6.0
(2995,9699)	3.0
(2995,13064)	13.0
(2998,9749)	3.0
(3005,10205)	6.0
(3007,13064)	3.0
(3012,12168)	3.0
(3013,12438)	3.0
(3018,12172)	3.0
(3020,10337)	3.0
(3023,13064)	3.0
(3025,12168)	6.0
(3026,9701)	3.0
(3027,10140)	9.0
(3029,10094)	3.0
(3030,13071)	3.0
(3044,9670)	6.0
(3045,10373)	3.0
(3046,13065)	6.0
(3055,9651)	3.0
(3062,12206)	13.0
(3063,16914)	3.0
(3065,12208)	6.0
(3071,14281)	3.0
(3079,12403)	3.0
(3081,12227)	3.0
(3082,11034)	3.0
(3083,14258)	3.0
(3086,16415)	3.0
(3087,10015)	3.0
(3088,11030)	3.0
(3093,13078)	9.0
(3098,12256)	3.0
(3099,9268)	6.0
(3101,16403)	12.0
(3102,12264)	3.0
(3104,10401)	3.0
(3106,12797)	3.0
(3110,10016)	3.0
(3110,11015)	3.0
(3111,12793)	6.0
(3111,13077)	3.0
(3113,17485)	3.0
(3115,14239)	3.0
(3118,11009)	3.0
(3118,13053)	3.0
(3121,11007)	3.0
(3121,12281)	13.0
(3121,14793)	6.0
(3126,10409)	6.0
(3126,12286)	3.0
(3127,16953)	3.0
(3128,16040)	3.0
(3129,13068)	3.0
(3130,10410)	3.0
(3130,12291)	6.0
(3130,16954)	3.0
(3132,10016)	3.0
(3139,14228)	3.0
(3139,16047)	3.0
(3144,12311)	6.0
(3153,16524)	3.0
(3154,12326)	3.0
(3155,16967)	6.0
(3156,16571)	10.0
(3157,16580)	3.0
(3159,13828)	3.0
(3162,13126)	6.0
(3163,12335)	12.0
(3166,13131)	6.0
(3168,12339)	6.0
(3169,16361)	3.0
(3171,16974)	3.0
(3173,16360)	10.0
(3174,16066)	3.0
(3176,10980)	6.0
(3176,13596)	130.0
(3176,13670)	3.0
(3179,13552)	3.0
(3181,13792)	3.0
(3183,10977)	9.0
(3184,12352)	3.0
(3184,13791)	36.0
(3186,13091)	3.0
(3187,13692)	16.0
(3188,9660)	3.0
(3188,14099)	3.0
(3189,10974)	3.0
(3191,16983)	3.0
(3192,12361)	6.0
(3192,13638)	3.0
(3194,13781)	3.0
(3195,13029)	25.0
(3197,13527)	3.0
(3198,13713)	3.0
(3198,14889)	3.0
(3200,12389)	6.0
(3203,13001)	12.0
(3205,16655)	3.0
(3206,14902)	3.0
(3207,14179)	3.0
(3208,13256)	3.0
(3208,13267)	3.0
(3209,14178)	3.0
(3212,14175)	3.0
(3213,9670)	3.0
(3213,13225)	3.0
(3216,16350)	10.0
(3218,13203)	6.0
(3219,13194)	3.0
(3222,12436)	6.0
(3222,13465)	6.0
(3223,93)	3.0
(3224,13460)	6.0
(3225,12438)	6.0
(3228,17465)	3.0
(3229,16999)	3.0
(3231,12442)	3.0
(3232,10957)	3.0
(3233,17000)	3.0
(3239,12448)	12.0
(3242,12800)	110.0
(3243,12452)	3.0
(3244,17003)	3.0
(3247,17004)	3.0
(3252,16322)	9.0
(3254,12460)	3.0
(3254,16691)	12.0
(3255,16319)	3.0
(3256,9691)	3.0
(3256,12473)	6.0
(3256,16314)	3.0
(3257,12478)	6.0
(3261,15750)	6.0
(3262,14131)	3.0
(3263,9643)	3.0
(3266,16282)	18.0
(3270,17446)	36.0
(3272,9821)	3.0
(3278,9622)	3.0
(3278,12514)	9.0
(3281,12517)	3.0
(3283,12519)	13.0
(3286,10948)	3.0
(3291,15472)	3.0
(3292,15481)	3.0
(3292,15492)	3.0
(3294,14114)	3.0
(3294,16721)	3.0
(3297,10433)	3.0
(3298,10028)	3.0
(3298,15396)	3.0
(3298,17470)	3.0
(3299,10947)	3.0
(3301,12543)	9.0
(3306,15527)	3.0
(3306,15593)	100.0
(3308,15885)	6.0
(3311,17474)	9.0
(3312,12847)	3.0
(3312,15376)	6.0
(3314,15568)	3.0
(3314,15916)	6.0
(3317,15557)	6.0
(3318,9619)	3.0
(3318,9848)	100.0
(3318,15974)	23.0
(3325,12817)	3.0
(3327,12866)	9.0
(3332,12870)	3.0
(3334,10420)	6.0
(3335,10031)	6.0
(3336,9859)	10.0
(3339,10404)	3.0
(3340,14934)	12.0
(3343,10938)	3.0
(3343,17466)	13.0
(3344,12623)	10.0
(3353,17065)	16.0
(3356,14995)	3.0
(3356,16131)	3.0
(3357,16128)	100.0
(3364,12684)	10.0
(3366,12695)	3.0
(3366,12701)	3.0
(3367,12712)	3.0
(3367,16110)	3.0
(3368,16110)	3.0
(3370,10929)	3.0
(3371,12757)	3.0
(3371,12758)	3.0
(3371,12764)	3.0
(3371,12886)	3.0
(3371,16053)	3.0
(3374,12796)	3.0
(3374,12887)	9.0
(3376,12816)	3.0
(3379,12827)	3.0
(3384,14062)	3.0
(3384,15086)	3.0
(3391,16091)	6.0
(3392,15366)	3.0
(3392,15367)	3.0
(3394,12894)	3.0
(3395,10921)	3.0
(3398,15328)	3.0
(3398,17473)	6.0
(3399,15317)	3.0
(3399,15320)	6.0
(3399,15322)	3.0
(3400,12897)	20.0
(3400,15393)	13.0
(3401,15132)	16.0
(3402,15297)	3.0
(3403,12881)	3.0
(3405,12890)	3.0
(3406,12893)	3.0
(3407,16198)	3.0
(3413,9651)	3.0
(3413,17106)	6.0
(3413,17109)	3.0
(3414,10042)	3.0
(3414,10306)	3.0
(3416,9884)	10.0
(3417,14038)	6.0
(3417,14903)	3.0
(3417,15432)	3.0
(3421,10913)	3.0
(3421,17088)	3.0
(3423,14808)	3.0
(3424,15448)	6.0
(3426,16921)	3.0
(3428,10786)	3.0
(3428,15457)	12.0
(3431,10910)	3.0
(3433,12908)	6.0
(3434,9891)	3.0
(3434,15471)	3.0
(3435,14020)	106.0
(3438,9655)	100.0
(3438,14139)	3.0
(3438,16199)	3.0
(3440,14217)	3.0
(3445,14143)	19.0
(3445,15499)	3.0
(3446,10769)	3.0
(3448,14181)	3.0
(3450,10043)	110.0
(3451,14003)	6.0
(3452,16207)	3.0
(3453,16959)	3.0
(3462,12911)	13.0
(3463,10751)	3.0
(3465,9903)	13.0
(3469,15553)	6.0
(3470,14360)	6.0
(3472,10044)	6.0
(3472,13927)	9.0
(3473,10742)	6.0
(3479,12341)	10.0
(3484,9667)	106.0
(3485,14762)	3.0
(3490,12908)	213.0
(3491,10724)	12.0
(3492,13005)	6.0
(3496,10219)	6.0
(3497,9666)	3.0
(3500,10715)	3.0
(3501,10215)	3.0
(3502,14561)	6.0
(3503,17189)	110.0
(3504,12333)	12.0
(3506,10210)	3.0
(3509,14551)	3.0
(3510,15651)	32.0
(3511,9532)	3.0
(3512,17012)	3.0
(3518,10199)	20.0
(3528,14526)	3.0
(3530,14751)	3.0
(3531,13078)	3.0
(3532,13083)	3.0
(3534,10184)	100.0
(3535,14450)	3.0
(3535,14748)	13.0
(3536,15711)	16.0
(3538,10046)	3.0
(3538,12915)	3.0
(3543,10829)	3.0
(3545,10046)	3.0
(3546,9938)	3.0
(3547,13125)	3.0
(3550,14738)	3.0
(3561,12924)	3.0
(3562,9481)	3.0
(3562,10157)	15.0
(3564,14719)	3.0
(3564,15777)	3.0
(3565,9482)	3.0
(3565,14713)	3.0
(3566,17061)	6.0
(3568,9939)	3.0
(3568,16248)	3.0
(3569,15788)	103.0
(3570,13148)	9.0
(3570,16293)	3.0
(3572,13150)	9.0
(3572,17288)	3.0
(3573,10628)	3.0
(3575,9441)	3.0
(3575,15801)	3.0
(3576,9940)	3.0
(3576,13155)	3.0
(3577,9676)	10.0
(3578,13159)	3.0
(3578,13360)	3.0
(3578,13363)	6.0
(3580,13810)	3.0
(3580,15815)	126.0
(3582,13389)	3.0
(3584,13392)	13.0
(3585,13394)	3.0
(3586,13176)	29.0
(3587,13185)	12.0
(3587,13188)	3.0
(3589,13205)	3.0
(3591,182)	3.0
(3592,13216)	3.0
(3593,12942)	3.0
(3594,15848)	6.0
(3595,12948)	3.0
(3596,10051)	3.0
(3597,10600)	10.0
(3597,13408)	9.0
(3598,9681)	29.0
(3598,10125)	3.0
(3598,13294)	3.0
(3600,17119)	3.0
(3601,9534)	3.0
(3601,13289)	3.0
(3602,10595)	3.0
(3604,13249)	3.0
(3605,13255)	3.0
(3605,13278)	18.0
(3606,13261)	3.0
(3606,14803)	3.0
(3608,12961)	3.0
(3609,13416)	6.0
(3612,9683)	9.0
(3615,239)	3.0
(3616,10903)	3.0
(3621,12771)	3.0
(3622,10570)	3.0
(3628,9933)	3.0
(3630,9689)	6.0
(3632,13794)	9.0
(3634,17115)	3.0
(3635,10827)	3.0
(3638,14645)	3.0
(3639,13426)	3.0
(3641,17160)	3.0
(3642,10546)	3.0
(3644,10102)	3.0
(3647,10056)	3.0
(3647,10100)	3.0
(3648,17118)	6.0
(3652,10653)	3.0
(3652,13432)	3.0
(3656,12987)	3.0
(3657,9574)	3.0
(3658,10056)	3.0
(3658,17185)	6.0
(3660,10090)	3.0
(3660,10091)	3.0
(3661,10521)	9.0
(3661,13437)	3.0
(3662,12991)	3.0
(3665,9942)	6.0
(3665,10086)	6.0
(3666,13762)	6.0
(3667,13441)	6.0
(3667,17201)	6.0
(3670,9705)	3.0
(3672,17109)	9.0
(3673,13443)	9.0
(3673,14701)	3.0
(3676,17102)	3.0
(3676,17216)	6.0
(3680,14694)	3.0
(3685,17075)	10.0
(3687,17073)	13.0
(3689,17239)	10.0
(3690,13733)	6.0
(3691,10054)	9.0
(3691,10468)	6.0
(3691,13732)	6.0
(3693,13451)	6.0
(3695,11148)	9.0
(3697,9587)	3.0
(3698,14670)	3.0
(3699,13721)	3.0
(3702,17063)	3.0
(3706,13016)	6.0
(3710,13462)	3.0
(3710,16033)	12.0
(3712,16035)	3.0
(3713,9715)	20.0
(3714,16038)	18.0
(3717,14919)	3.0
(3718,16043)	9.0
(3720,13690)	6.0
(3724,9951)	3.0
(3726,10228)	3.0
(3730,10631)	3.0
(3732,18242)	9.0
(3734,10832)	3.0
(3735,10051)	3.0
(3736,13027)	3.0
(3738,14943)	6.0
(3739,10207)	3.0
(3744,13656)	3.0
(3744,16074)	3.0
(3748,10052)	6.0
(3753,9991)	3.0
(3758,9980)	3.0
(3758,16091)	6.0
(3759,13497)	15.0
(3761,17312)	3.0
(3762,13038)	3.0
(3766,18239)	3.0
(3768,14556)	6.0
(3770,9965)	9.0
(3772,10794)	3.0
(3774,13044)	6.0
(3779,13630)	3.0
(3780,13048)	3.0
(3781,16416)	3.0
(3783,10006)	6.0
(3790,10903)	6.0
(3793,10742)	3.0
(3803,18231)	12.0
(3804,16431)	3.0
(3806,13573)	3.0
(3808,17073)	9.0
(3810,13061)	3.0
(3815,16171)	3.0
(3817,10000)	3.0
(3818,16176)	6.0
(3820,16179)	3.0
(3822,10057)	3.0
(3822,14619)	9.0
(3826,10672)	12.0
(3827,10000)	3.0
(3827,13557)	6.0
(3828,12228)	12.0
(3829,18465)	3.0
(3832,14959)	3.0
(3833,10604)	3.0
(3834,10000)	3.0
(3835,13567)	3.0
(3838,10094)	106.0
(3838,14960)	3.0
(3839,14961)	3.0
(3840,10088)	3.0
(3841,14985)	10.0
(3849,10000)	3.0
(3851,13075)	3.0
(3851,18191)	6.0
(3852,10055)	12.0
(3854,10068)	3.0
(3855,16229)	3.0
(3859,10029)	6.0
(3859,16465)	3.0
(3860,9997)	3.0
(3860,10599)	3.0
(3860,17074)	3.0
(3861,17074)	3.0
(3867,9984)	3.0
(3869,10473)	6.0
(3869,13511)	3.0
(3871,11252)	12.0
(3872,9917)	3.0
(3873,9901)	3.0
(3873,13602)	6.0
(3875,9928)	6.0
(3877,18462)	3.0
(3880,10457)	3.0
(3880,13497)	3.0
(3882,9873)	3.0
(3882,11266)	3.0
(3884,10453)	3.0
(3884,13611)	3.0
(3886,9834)	3.0
(3886,9862)	3.0
(3886,18440)	3.0
(3887,13087)	16.0
(3888,9858)	3.0
(3889,10851)	6.0
(3889,13488)	3.0
(3895,10048)	3.0
(3896,13092)	10.0
(3896,17105)	6.0
(3897,15026)	3.0
(3898,18434)	3.0
(3899,451)	9.0
(3899,10437)	3.0
(3903,13096)	10.0
(3907,10046)	21.0
(3907,14521)	3.0
(3908,13479)	3.0
(3914,12136)	110.0
(3914,12186)	6.0
(3914,12188)	3.0
(3915,12098)	10.0
(3915,12103)	3.0
(3915,12227)	6.0
(3916,11925)	3.0
(3917,11804)	6.0
(3917,11850)	106.0
(3919,11442)	10.0
(3919,11604)	6.0
(3920,11321)	19.0
(3920,11329)	3.0
(3921,456)	6.0
(3921,16323)	3.0
(3929,13112)	3.0
(3933,16341)	3.0
(3935,13665)	6.0
(3939,16528)	3.0
(3941,10596)	3.0
(3943,13442)	3.0
(3944,13120)	3.0
(3945,14511)	3.0
(3947,16363)	116.0
(3950,6097)	3.0
(3951,10035)	3.0
(3954,12268)	3.0
(3959,13677)	6.0
(3960,16548)	3.0
(3961,16387)	6.0
(3962,13604)	20.0
(3962,16550)	3.0
(3964,9748)	12.0
(3965,9290)	19.0
(3972,12286)	3.0
(3982,12295)	3.0
(3983,10867)	100.0
(3983,30767)	3.0
(3986,6024)	3.0
(3986,13689)	3.0
(3988,30819)	6.0
(3989,13691)	9.0
(3992,12175)	3.0
(3993,13132)	6.0
(3999,13135)	6.0
(4002,18410)	3.0
(4003,10276)	3.0
(4006,13401)	3.0
(4009,9979)	100.0
(4010,9945)	9.0
(4010,10179)	12.0
(4012,17830)	6.0
(4014,16606)	3.0
(4015,10025)	3.0
(4015,13391)	110.0
(4016,10122)	3.0
(4017,13713)	9.0
(4019,30227)	3.0
(4020,13388)	6.0
(4025,12300)	3.0
(4026,10006)	3.0
(4026,13384)	3.0
(4027,13152)	3.0
(4027,13384)	200.0
(4027,30341)	3.0
(4028,13622)	3.0
(4028,30199)	6.0
(4031,13623)	6.0
(4031,15058)	3.0
(4032,12299)	3.0
(4032,30184)	3.0
(4034,16481)	3.0
(4036,10593)	3.0
(4036,30167)	3.0
(4038,14486)	3.0
(4038,30874)	6.0
(4040,17746)	3.0
(4044,10593)	3.0
(4046,12298)	3.0
(4046,13734)	6.0
(4047,17822)	10.0
(4048,30920)	406.0
(4049,13627)	3.0
(4050,16719)	3.0
(4051,16713)	3.0
(4055,16690)	3.0
(4055,16702)	3.0
(4057,16655)	10.0
(4064,16752)	3.0
(4066,15108)	20.0
(4067,13747)	3.0
(4068,16539)	3.0
(4069,16568)	3.0
(4073,17793)	6.0
(4073,30598)	6.0
(4074,12148)	3.0
(4075,13243)	6.0
(4075,30647)	3.0
(4077,19819)	6.0
(4077,30642)	3.0
(4078,10038)	100.0
(4078,30631)	3.0
(4079,19802)	3.0
(4081,15118)	10.0
(4083,6091)	10.0
(4087,16767)	6.0
(4087,17780)	3.0
(4090,14485)	3.0
(4090,30966)	3.0
(4092,30632)	3.0
(4092,30968)	9.0
(4094,6098)	3.0
(4094,12294)	10.0
(4094,30970)	3.0
(4099,16708)	3.0
(4099,17765)	6.0
(4101,9748)	3.0
(4105,15183)	6.0
(4108,12137)	100.0
(4111,13307)	9.0
(4113,30989)	13.0
(4116,12487)	6.0
(4123,9749)	3.0
(4128,402)	9.0
(4130,14623)	3.0
(4130,16948)	3.0
(4130,17086)	3.0
(4130,17093)	3.0
(4131,9749)	100.0
(4132,6107)	3.0
(4132,16921)	3.0
(4134,15896)	3.0
(4135,16662)	3.0
(4135,17051)	3.0
(4136,6106)	6.0
(4138,17044)	3.0
(4139,17041)	3.0
(4140,16982)	3.0
(4141,14624)	12.0
(4144,17352)	6.0
(4148,10579)	3.0
(4148,17007)	6.0
(4149,10053)	3.0
(4153,15928)	3.0
(4154,31035)	100.0
(4156,12097)	3.0
(4160,9748)	9.0
(4165,6102)	3.0
(4171,9517)	3.0
(4174,17936)	3.0
(4175,17693)	3.0
(4177,15993)	3.0
(4177,17942)	6.0
(4180,17974)	9.0
(4181,5949)	20.0
(4181,18012)	3.0
(4181,18017)	3.0
(4181,18047)	3.0
(4184,17958)	22.0
(4185,12326)	3.0
(4185,18257)	6.0
(4186,17193)	3.0
(4189,18294)	3.0
(4192,18323)	6.0
(4194,13377)	3.0
(4194,17806)	6.0
(4194,18340)	3.0
(4198,12334)	3.0
(4198,17255)	3.0
(4199,14475)	3.0
(4200,15271)	3.0
(4201,31082)	3.0
(4203,17269)	9.0
(4205,17212)	6.0
(4208,13835)	9.0
(4208,18078)	6.0
(4210,18113)	3.0
(4211,18121)	3.0
(4211,18133)	100.0
(4211,30605)	6.0
(4213,12342)	3.0
(4215,17346)	3.0
(4216,17774)	13.0
(4221,18404)	3.0
(4224,16189)	100.0
(4224,16206)	3.0
(4224,20334)	9.0
(4227,17290)	3.0
(4227,19274)	3.0
(4229,18419)	3.0
(4234,9106)	3.0
(4237,14621)	3.0
(4238,20315)	6.0
(4239,9788)	6.0
(4239,13652)	6.0
(4240,9468)	3.0
(4241,10841)	6.0
(4244,17327)	16.0
(4245,20281)	15.0
(4247,12370)	9.0
(4247,17746)	3.0
(4249,14443)	3.0
(4250,17338)	3.0
(4251,12376)	18.0
(4252,14443)	6.0
(4252,14618)	6.0
(4255,13875)	3.0
(4255,16333)	3.0
(4255,17349)	3.0
(4255,18438)	3.0
(4257,20043)	3.0
(4257,31091)	3.0
(4258,478)	3.0
(4260,9790)	6.0
(4260,30599)	6.0
(4262,14446)	3.0
(4264,14446)	3.0
(4264,17730)	6.0
(4266,17728)	9.0
(4267,6128)	10.0
(4267,10056)	3.0
(4268,13889)	6.0
(4269,20416)	9.0
(4270,16525)	6.0
(4270,17724)	9.0
(4270,30996)	3.0
(4271,17368)	3.0
(4272,17722)	3.0
(4273,17385)	6.0
(4274,17388)	3.0
(4275,17391)	3.0
(4276,17392)	6.0
(4277,16370)	3.0
(4277,17706)	6.0
(4278,17703)	3.0
(4280,30991)	3.0
(4281,10826)	3.0
(4282,12419)	3.0
(4285,17400)	3.0
(4288,16382)	3.0
(4290,16529)	3.0
(4291,12434)	3.0
(4291,16387)	10.0
(4291,16886)	3.0
(4294,10822)	12.0
(4295,17408)	6.0
(4300,18504)	6.0
(4302,16398)	3.0
(4305,17418)	3.0
(4306,17420)	20.0
(4308,17422)	3.0
(4309,17424)	6.0
(4310,16403)	3.0
(4313,17451)	6.0
(4314,17468)	3.0
(4315,12475)	10.0
(4316,17479)	6.0
(4317,10048)	9.0
(4318,17485)	3.0
(4320,10048)	9.0
(4321,17492)	6.0
(4324,12493)	3.0
(4325,12494)	12.0
(4325,17502)	3.0
(4327,12498)	3.0
(4330,17513)	21.0
(4331,17560)	3.0
(4331,17569)	3.0
(4333,17528)	6.0
(4334,17524)	3.0
(4335,13511)	3.0
(4336,30595)	3.0
(4337,13502)	3.0
(4339,12539)	3.0
(4339,14440)	3.0
(4340,16483)	3.0
(4341,12542)	3.0
(4347,20407)	9.0
(4348,20056)	3.0
(4349,19241)	12.0
(4353,12558)	10.0
(4358,16457)	3.0
(4360,11926)	3.0
(4360,13534)	3.0
(4366,19387)	3.0
(4369,12568)	28.0
(4369,12571)	9.0
(4369,14422)	6.0
(4369,16883)	6.0
(4369,30590)	3.0
(4372,17544)	3.0
(4373,12650)	6.0
(4377,525)	3.0
(4379,9435)	3.0
(4381,16423)	3.0
(4381,30992)	3.0
(4382,12595)	6.0
(4384,12583)	10.0
(4384,12589)	3.0
(4385,12584)	3.0
(4385,12586)	3.0
(4390,19146)	3.0
(4391,527)	3.0
(4393,8875)	3.0
(4394,18427)	9.0
(4396,14593)	3.0
(4397,14387)	3.0
(4402,13565)	3.0
(4402,30655)	6.0
(4404,18628)	6.0
(4406,13972)	3.0
(4408,19082)	6.0
(4411,13568)	3.0
(4413,12712)	6.0
(4416,13579)	62.0
(4422,12733)	3.0
(4423,19021)	3.0
(4423,19024)	6.0
(4425,11884)	100.0
(4435,10038)	3.0
(4438,29995)	3.0
(4439,18989)	6.0
(4440,18986)	3.0
(4440,31248)	3.0
(4441,13982)	103.0
(4443,18963)	3.0
(4444,10777)	123.0
(4444,12799)	6.0
(4445,20573)	10.0
(4445,30097)	3.0
(4447,30017)	3.0
(4449,16356)	3.0
(4450,29968)	6.0
(4450,30577)	3.0
(4452,29965)	3.0
(4453,20583)	3.0
(4453,30290)	3.0
(4454,20585)	3.0
(4454,29963)	21.0
(4463,30045)	3.0
(4464,31067)	3.0
(4469,30329)	3.0
(4473,10039)	6.0
(4477,6622)	3.0
(4479,29940)	3.0
(4479,31276)	3.0
(4480,13998)	3.0
(4481,18895)	9.0
(4483,30205)	15.0
(4487,18877)	100.0
(4487,30200)	3.0
(4488,30199)	3.0
(4490,18868)	3.0
(4490,30195)	6.0
(4497,18855)	6.0
(4497,29141)	3.0
(4498,29834)	3.0
(4501,30508)	6.0
(4502,14175)	3.0
(4502,29174)	3.0
(4504,30058)	6.0
(4504,31291)	3.0
(4505,29112)	6.0
(4505,29113)	9.0
(4506,17256)	3.0
(4507,13346)	3.0
(4509,18837)	9.0
(4510,10051)	3.0
(4510,31082)	3.0
(4521,12868)	6.0
(4522,11842)	3.0
(4522,18802)	100.0
(4522,18805)	3.0
(4523,29075)	6.0
(4524,12836)	3.0
(4525,29248)	29.0
(4525,29250)	3.0
(4526,30444)	6.0
(4527,17012)	3.0
(4528,29068)	120.0
(4529,12832)	100.0
(4530,29294)	100.0
(4532,29061)	3.0
(4533,18748)	3.0
(4533,18750)	3.0
(4533,29060)	3.0
(4533,29723)	6.0
(4534,10058)	9.0
(4535,17142)	3.0
(4535,18768)	6.0
(4536,20616)	3.0
(4536,29054)	3.0
(4537,9905)	12.0
(4537,18761)	6.0
(4538,30394)	3.0
(4539,14032)	3.0
(4540,14033)	3.0
(4541,10059)	3.0
(4541,20698)	16.0
(4541,29044)	9.0
(4542,16836)	3.0
(4542,29026)	3.0
(4544,29003)	6.0
(4544,29885)	6.0
(4545,28992)	3.0
(4546,29346)	9.0
(4546,29738)	3.0
(4547,28960)	9.0
(4547,28963)	119.0
(4547,29692)	203.0
(4548,14039)	200.0
(4548,16292)	19.0
(4549,28935)	6.0
(4550,14040)	6.0
(4551,14458)	15.0
(4551,30424)	3.0
(4553,510)	3.0
(4557,20130)	3.0
(4559,13761)	6.0
(4559,14454)	3.0
(4560,14048)	9.0
(4560,20723)	9.0
(4562,14394)	6.0
(4562,20125)	3.0
(4563,10060)	3.0
(4563,31322)	100.0
(4564,12799)	9.0
(4565,20734)	6.0
(4565,20763)	3.0
(4566,29763)	3.0
(4567,20789)	6.0
(4568,20057)	3.0
(4568,20791)	3.0
(4570,12795)	3.0
(4570,17471)	10.0
(4570,17591)	3.0
(4572,29656)	3.0
(4580,20812)	3.0
(4580,29420)	3.0
(4582,16919)	3.0
(4582,29410)	6.0
(4584,12786)	6.0
(4587,28849)	3.0
(4588,28855)	6.0
(4588,29769)	3.0
(4589,20828)	3.0
(4589,28819)	3.0
(4590,29352)	6.0
(4592,20833)	18.0
(4593,14080)	21.0
(4594,13799)	6.0
(4595,29835)	3.0
(4596,520)	3.0
(4598,16301)	3.0
(4604,28746)	3.0
(4605,522)	6.0
(4605,14094)	12.0
(4606,28757)	3.0
(4608,29471)	6.0
(4608,29767)	3.0
(4609,11799)	3.0
(4609,29291)	9.0
(4612,17412)	3.0
(4614,29286)	3.0
(4614,29597)	3.0
(4617,29283)	12.0
(4618,17562)	3.0
(4618,29771)	3.0
(4619,29589)	12.0
(4619,29635)	6.0
(4620,29788)	3.0
(4621,20886)	6.0
(4621,29629)	3.0
(4621,29764)	3.0
(4621,29779)	3.0
(4624,28830)	3.0
(4627,4390)	3.0
(4627,28831)	6.0
(4628,28734)	12.0
(4628,30059)	3.0
(4629,9943)	6.0
(4629,14130)	3.0
(4630,13817)	6.0
(4634,10069)	3.0
(4635,28732)	6.0
(4639,17625)	3.0
(4641,4466)	3.0
(4642,4643)	19.0
(4642,29768)	9.0
(4644,17398)	3.0
(4646,17631)	9.0
(4646,28056)	3.0
(4648,12753)	6.0
(4649,4506)	3.0
(4649,17397)	3.0
(4650,4330)	3.0
(4652,10743)	6.0
(4652,20941)	3.0
(4652,28843)	3.0
(4653,17638)	3.0
(4654,12881)	12.0
(4655,13827)	6.0
(4655,28153)	3.0
(4660,10080)	3.0
(4663,29828)	3.0
(4666,28188)	6.0
(4667,10409)	6.0
(4668,4676)	3.0
(4668,29161)	9.0
(4673,28200)	10.0
(4675,29506)	3.0
(4676,29748)	6.0
(4683,13839)	3.0
(4683,14210)	6.0
(4683,14421)	3.0
(4685,17666)	6.0
(4685,28091)	15.0
(4685,28093)	3.0
(4685,28097)	6.0
(4686,28085)	103.0
(4688,29501)	3.0
(4689,29832)	3.0
(4690,21010)	3.0
(4690,28078)	3.0
(4691,4225)	3.0
(4691,21937)	6.0
(4691,28113)	3.0
(4693,4114)	3.0
(4693,28233)	3.0
(4694,4711)	3.0
(4696,15573)	3.0
(4698,28070)	3.0
(4699,17677)	3.0
(4700,4019)	3.0
(4702,13853)	9.0
(4705,12886)	3.0
(4705,28978)	6.0
(4706,29007)	3.0
(4707,13856)	3.0
(4707,17684)	9.0
(4708,29024)	3.0
(4709,21044)	9.0
(4710,28259)	3.0
(4714,21054)	3.0
(4716,28269)	3.0
(4718,29432)	3.0
(4720,29424)	3.0
(4724,10731)	6.0
(4724,17705)	3.0
(4724,29413)	12.0
(4724,29844)	3.0
(4726,13874)	31.0
(4727,9954)	446.0
(4727,19706)	3.0
(4728,29845)	9.0
(4729,17709)	18.0
(4729,28734)	3.0
(4730,21083)	3.0
(4730,28767)	3.0
(4731,21089)	6.0
(4732,28857)	6.0
(4733,21097)	3.0
(4735,28337)	3.0
(4735,28604)	6.0
(4736,28856)	3.0
(4737,28342)	3.0
(4738,21095)	3.0
(4739,9963)	9.0
(4739,28348)	3.0
(4740,28354)	6.0
(4744,30054)	3.0
(4745,28584)	3.0
(4745,29851)	6.0
(4746,12225)	3.0
(4746,21188)	3.0
(4747,28817)	3.0
(4750,28387)	3.0
(4750,28840)	6.0
(4751,21222)	3.0
(4751,28853)	3.0
(4754,4768)	10.0
(4754,28028)	3.0
(4755,14417)	10.0
(4755,17730)	3.0
(4755,28567)	3.0
(4755,28853)	3.0
(4756,29406)	9.0
(4757,28651)	3.0
(4760,28020)	3.0
(4760,28645)	3.0
(4763,13902)	3.0
(4763,21080)	12.0
(4763,28548)	3.0
(4765,17739)	12.0
(4765,21327)	12.0
(4769,28850)	6.0
(4770,29861)	3.0
(4773,21389)	6.0
(4773,28196)	6.0
(4774,17767)	10.0
(4774,30048)	3.0
(4775,28199)	20.0
(4776,14244)	9.0
(4776,17773)	3.0
(4776,28480)	3.0
