8192 x 8192 sparse matrix, nnz = 8041
(789,3082)	3.0
(789,4131)	3.0
(789,4143)	10.0
(789,4242)	6.0
(790,3457)	3.0
(790,4145)	12.0
(791,3084)	12.0
(791,3282)	6.0
(792,3085)	6.0
(792,3283)	6.0
(793,4091)	3.0
(793,4244)	3.0
(794,2745)	6.0
(794,3399)	130.0
(794,3418)	3.0
(794,4017)	3.0
(794,4090)	10.0
(795,3388)	3.0
(796,2745)	9.0
(796,3088)	3.0
(796,3448)	39.0
(797,2415)	3.0
(797,3273)	3.0
(797,3423)	16.0
(797,3525)	3.0
(798,2744)	3.0
(798,3091)	6.0
(798,3410)	3.0
(798,4246)	3.0
(799,3258)	25.0
(799,3446)	3.0
(800,3098)	6.0
(800,3382)	3.0
(800,3429)	3.0
(800,3723)	3.0
(801,3251)	12.0
(802,3314)	3.0
(802,3317)	3.0
(802,3545)	3.0
(802,3726)	3.0
(802,4164)	3.0
(803,3544)	3.0
(803,3545)	3.0
(804,2418)	3.0
(804,3307)	3.0
(804,4088)	10.0
(805,3299)	3.0
(805,3301)	6.0
(806,24)	3.0
(806,3109)	6.0
(806,3365)	6.0
(806,3367)	6.0
(807,3110)	6.0
(807,4367)	3.0
(808,2740)	3.0
(808,3111)	3.0
(808,4250)	3.0
(809,4250)	3.0
(810,3112)	12.0
(811,3113)	3.0
(811,3200)	110.0
(811,4251)	3.0
(812,4251)	3.0
(813,4081)	9.0
(814,2423)	3.0
(814,3115)	3.0
(814,3119)	6.0
(814,4079)	3.0
(814,4080)	3.0
(814,4173)	12.0
(815,3120)	6.0
(816,2411)	3.0
(816,3533)	3.0
(816,3938)	6.0
(817,4071)	18.0
(818,2456)	3.0
(818,4362)	36.0
(820,2406)	3.0
(820,3129)	9.0
(821,3130)	16.0
(822,2737)	3.0
(823,3868)	3.0
(823,3871)	3.0
(823,3873)	3.0
(824,3529)	3.0
(824,4181)	3.0
(825,2507)	3.0
(825,2609)	3.0
(825,2737)	3.0
(825,3849)	3.0
(825,4368)	3.0
(826,3136)	9.0
(827,3882)	3.0
(827,3899)	100.0
(827,3972)	6.0
(828,3212)	3.0
(828,3844)	6.0
(828,4369)	9.0
(829,3892)	3.0
(829,3979)	6.0
(830,2405)	3.0
(830,2462)	100.0
(830,3890)	6.0
(830,3994)	23.0
(832,3205)	3.0
(832,3217)	9.0
(833,3218)	3.0
(834,2465)	10.0
(834,2508)	6.0
(834,2605)	6.0
(835,2601)	3.0
(835,3734)	12.0
(836,2735)	3.0
(836,3156)	10.0
(836,4367)	13.0
(839,3749)	3.0
(839,4033)	3.0
(839,4267)	16.0
(840,4032)	100.0
(841,3171)	10.0
(842,3174)	3.0
(842,3176)	3.0
(842,3178)	3.0
(842,4028)	6.0
(843,2733)	3.0
(843,3190)	6.0
(843,3191)	3.0
(843,3222)	3.0
(843,4014)	3.0
(844,3199)	3.0
(844,3204)	3.0
(844,3222)	9.0
(845,3207)	3.0
(846,3516)	3.0
(846,3772)	3.0
(848,3842)	6.0
(848,4023)	6.0
(849,2731)	3.0
(849,3224)	3.0
(850,3225)	20.0
(850,3830)	9.0
(850,3831)	3.0
(850,3832)	3.0
(850,3849)	13.0
(850,4369)	6.0
(851,3221)	3.0
(851,3783)	16.0
(851,3825)	3.0
(852,3223)	3.0
(852,3224)	3.0
(852,4050)	3.0
(854,2413)	3.0
(854,2471)	10.0
(854,2511)	3.0
(854,2577)	3.0
(854,4277)	6.0
(854,4278)	3.0
(855,3510)	6.0
(855,3726)	3.0
(855,3858)	3.0
(856,2729)	3.0
(856,3702)	3.0
(856,3862)	6.0
(856,4272)	3.0
(857,2697)	3.0
(857,3865)	12.0
(857,4231)	3.0
(858,2728)	3.0
(859,2473)	3.0
(859,3227)	6.0
(859,3505)	106.0
(859,3868)	3.0
(860,2414)	100.0
(860,3535)	3.0
(860,3555)	3.0
(860,4050)	3.0
(862,2693)	3.0
(862,3536)	19.0
(862,3546)	3.0
(862,3875)	3.0
(863,2511)	110.0
(863,3501)	6.0
(863,4052)	3.0
(864,4240)	3.0
(866,2688)	3.0
(866,3228)	13.0
(867,2476)	13.0
(868,2511)	6.0
(868,3482)	9.0
(868,3590)	6.0
(868,3889)	6.0
(869,2686)	6.0
(870,3086)	10.0
(871,2417)	106.0
(872,3691)	3.0
(873,2681)	12.0
(873,3227)	213.0
(873,3252)	6.0
(874,2555)	6.0
(875,2417)	3.0
(875,2679)	3.0
(876,2554)	3.0
(876,3084)	12.0
(876,3641)	6.0
(876,4298)	110.0
(877,2553)	3.0
(878,2383)	3.0
(878,3638)	3.0
(878,3913)	32.0
(878,4253)	3.0
(880,2550)	20.0
(882,3632)	3.0
(883,3270)	3.0
(883,3271)	3.0
(883,3688)	3.0
(884,2546)	100.0
(884,3613)	3.0
(884,3687)	13.0
(884,3928)	16.0
(885,2512)	3.0
(885,3229)	3.0
(886,2708)	3.0
(887,2485)	3.0
(887,2512)	3.0
(887,3282)	3.0
(888,3685)	3.0
(891,2371)	3.0
(891,2540)	15.0
(891,3231)	3.0
(891,3680)	3.0
(891,3945)	3.0
(892,2371)	3.0
(892,2485)	3.0
(892,3679)	3.0
(892,4062)	3.0
(892,4266)	6.0
(893,3287)	9.0
(893,3288)	9.0
(893,3947)	103.0
(893,4074)	3.0
(893,4322)	3.0
(894,2361)	3.0
(894,2485)	3.0
(894,2657)	3.0
(894,3289)	3.0
(894,3951)	3.0
(895,2419)	10.0
(895,3290)	3.0
(895,3340)	3.0
(895,3341)	6.0
(895,3453)	3.0
(895,3954)	126.0
(896,3348)	16.0
(897,3294)	29.0
(897,3297)	15.0
(897,3349)	3.0
(898,46)	3.0
(898,3302)	3.0
(898,3304)	3.0
(899,2513)	3.0
(899,3236)	3.0
(899,3237)	3.0
(899,3962)	6.0
(900,2421)	29.0
(900,2532)	3.0
(900,2650)	10.0
(900,3324)	3.0
(900,3352)	9.0
(900,4280)	3.0
(901,2384)	3.0
(901,2649)	3.0
(901,3313)	3.0
(901,3323)	3.0
(902,3241)	3.0
(902,3314)	3.0
(902,3316)	3.0
(902,3320)	18.0
(902,3701)	3.0
(903,2421)	9.0
(903,3354)	6.0
(904,60)	3.0
(904,2726)	3.0
(906,2643)	3.0
(906,3193)	3.0
(907,2484)	3.0
(908,2423)	6.0
(908,3449)	9.0
(909,2707)	3.0
(909,4279)	3.0
(910,3357)	3.0
(910,3662)	3.0
(911,2526)	3.0
(911,2637)	3.0
(911,4290)	3.0
(912,2514)	3.0
(912,2525)	3.0
(912,4280)	6.0
(913,2664)	3.0
(913,3358)	3.0
(914,3247)	3.0
(915,2394)	3.0
(915,2514)	3.0
(915,2523)	6.0
(915,4297)	6.0
(916,2631)	9.0
(916,3248)	3.0
(916,3360)	3.0
(917,2486)	6.0
(917,2522)	6.0
(917,3361)	6.0
(917,3441)	6.0
(917,4301)	6.0
(918,2427)	3.0
(918,4278)	9.0
(919,3361)	9.0
(919,3676)	3.0
(919,4276)	3.0
(919,4304)	6.0
(920,3674)	3.0
(922,4269)	23.0
(923,2514)	9.0
(923,2617)	6.0
(923,3433)	6.0
(923,3434)	6.0
(923,4310)	10.0
(924,2787)	9.0
(924,3363)	6.0
(925,2397)	3.0
(925,3431)	3.0
(925,3668)	3.0
(926,4266)	3.0
(927,3254)	6.0
(928,3366)	3.0
(928,4009)	15.0
(929,2429)	20.0
(929,4010)	18.0
(930,3423)	6.0
(930,3730)	3.0
(930,4011)	9.0
(931,2488)	3.0
(932,2557)	3.0
(933,2658)	3.0
(933,4561)	9.0
(934,2513)	3.0
(934,2708)	3.0
(934,3257)	3.0
(935,2552)	3.0
(935,3736)	6.0
(936,3414)	3.0
(936,4019)	3.0
(937,2513)	6.0
(939,2498)	3.0
(940,2495)	3.0
(940,3375)	15.0
(940,4023)	6.0
(941,3260)	3.0
(941,4328)	3.0
(942,3639)	6.0
(942,4560)	3.0
(943,2492)	9.0
(943,2699)	3.0
(944,3261)	6.0
(945,3262)	3.0
(945,3408)	3.0
(946,2502)	6.0
(946,4104)	3.0
(948,2726)	6.0
(949,2686)	3.0
(951,4108)	3.0
(951,4558)	12.0
(952,3394)	3.0
(952,4269)	9.0
(953,3266)	3.0
(954,4043)	3.0
(955,2500)	3.0
(955,4044)	6.0
(955,4045)	3.0
(956,2515)	3.0
(956,3655)	9.0
(957,2500)	3.0
(957,2668)	12.0
(957,3057)	12.0
(957,3390)	6.0
(958,3740)	3.0
(958,4617)	3.0
(959,2500)	3.0
(959,2651)	3.0
(959,3392)	3.0
(960,2522)	3.0
(960,2524)	106.0
(960,3740)	3.0
(960,3741)	3.0
(961,3747)	10.0
(963,2500)	3.0
(963,2514)	12.0
(963,3269)	3.0
(963,4548)	6.0
(964,2517)	3.0
(964,4058)	3.0
(965,2500)	3.0
(965,2508)	6.0
(965,2650)	3.0
(965,4117)	3.0
(965,4269)	3.0
(966,4269)	3.0
(967,2496)	3.0
(968,2480)	3.0
(968,2619)	6.0
(968,2813)	12.0
(968,3378)	3.0
(969,2476)	3.0
(969,2482)	6.0
(969,3401)	6.0
(970,2615)	3.0
(970,3375)	3.0
(970,4616)	3.0
(971,2469)	3.0
(971,2614)	3.0
(971,2817)	3.0
(971,3403)	3.0
(972,2459)	3.0
(972,2465)	3.0
(972,2466)	3.0
(972,3272)	16.0
(972,4610)	3.0
(973,2713)	6.0
(973,3372)	3.0
(974,2512)	3.0
(974,3273)	10.0
(974,4277)	6.0
(975,113)	9.0
(975,2610)	3.0
(975,3757)	3.0
(975,4609)	3.0
(976,3274)	10.0
(977,2512)	21.0
(977,3370)	3.0
(977,3631)	3.0
(979,2982)	3.0
(979,3025)	10.0
(979,3026)	3.0
(979,3034)	110.0
(979,3047)	9.0
(979,3057)	6.0
(980,2831)	19.0
(980,2833)	3.0
(980,2861)	10.0
(980,2901)	6.0
(980,2951)	6.0
(980,2963)	106.0
(981,114)	6.0
(981,4081)	3.0
(983,3278)	3.0
(984,3417)	6.0
(984,4086)	3.0
(985,4132)	3.0
(986,2649)	3.0
(986,3280)	3.0
(986,3361)	3.0
(987,3628)	3.0
(987,4091)	116.0
(988,1525)	3.0
(988,2509)	3.0
(989,3067)	3.0
(990,3420)	6.0
(990,4137)	3.0
(991,2437)	12.0
(991,3401)	20.0
(991,4097)	6.0
(991,4138)	3.0
(992,2323)	19.0
(993,3072)	3.0
(996,2717)	100.0
(996,3074)	3.0
(996,7692)	3.0
(997,1506)	3.0
(997,3423)	3.0
(997,7705)	6.0
(998,3044)	3.0
(998,3423)	9.0
(999,3283)	6.0
(1000,3284)	6.0
(1001,2569)	3.0
(1001,4603)	3.0
(1002,3351)	3.0
(1003,2487)	9.0
(1003,2495)	100.0
(1003,2545)	12.0
(1003,4458)	6.0
(1004,2507)	3.0
(1004,2531)	3.0
(1004,3348)	110.0
(1004,4152)	3.0
(1005,3347)	6.0
(1005,3429)	9.0
(1005,7557)	3.0
(1007,2502)	3.0
(1007,3075)	3.0
(1007,3288)	3.0
(1007,3346)	203.0
(1007,3406)	3.0
(1007,7550)	6.0
(1007,7586)	3.0
(1008,3075)	3.0
(1008,3406)	6.0
(1008,3765)	3.0
(1008,7546)	3.0
(1009,2649)	3.0
(1009,4121)	3.0
(1009,7542)	3.0
(1010,3622)	3.0
(1010,4437)	3.0
(1010,7719)	6.0
(1011,2649)	3.0
(1012,3075)	3.0
(1012,3434)	6.0
(1012,4456)	10.0
(1012,7730)	406.0
(1013,3407)	3.0
(1013,4179)	3.0
(1013,4180)	3.0
(1014,4173)	3.0
(1014,4176)	3.0
(1015,4164)	10.0
(1016,4188)	3.0
(1017,3437)	3.0
(1017,3777)	20.0
(1017,4135)	3.0
(1018,4142)	3.0
(1019,3037)	3.0
(1019,3311)	6.0
(1019,4449)	6.0
(1019,7650)	6.0
(1019,7662)	3.0
(1020,2510)	100.0
(1020,4951)	3.0
(1020,4955)	6.0
(1020,7658)	3.0
(1020,7661)	3.0
(1021,1523)	10.0
(1021,3780)	10.0
(1022,4192)	6.0
(1022,4445)	3.0
(1023,3622)	3.0
(1023,7658)	3.0
(1023,7742)	12.0
(1024,1525)	3.0
(1024,3074)	10.0
(1024,7743)	3.0
(1025,4177)	3.0
(1025,4442)	6.0
(1026,2437)	3.0
(1027,3035)	100.0
(1027,3796)	6.0
(1028,3327)	9.0
(1029,3122)	6.0
(1029,7748)	13.0
(1031,2438)	3.0
(1032,101)	9.0
(1033,1527)	3.0
(1033,2438)	100.0
(1033,3656)	3.0
(1033,4231)	3.0
(1033,4237)	3.0
(1033,4272)	3.0
(1033,4274)	3.0
(1034,1527)	6.0
(1034,3974)	3.0
(1034,4166)	3.0
(1034,4263)	3.0
(1035,4246)	3.0
(1035,4261)	6.0
(1036,3656)	12.0
(1036,4338)	6.0
(1037,2645)	3.0
(1037,4252)	6.0
(1038,2514)	3.0
(1039,3025)	3.0
(1039,3982)	3.0
(1039,7759)	100.0
(1040,2437)	9.0
(1042,1526)	3.0
(1043,2380)	3.0
(1044,4424)	3.0
(1044,4484)	3.0
(1045,3999)	3.0
(1045,4486)	6.0
(1045,4494)	9.0
(1046,1488)	20.0
(1046,4490)	22.0
(1046,4503)	3.0
(1046,4505)	3.0
(1046,4512)	3.0
(1047,3082)	3.0
(1047,4299)	3.0
(1047,4565)	6.0
(1048,4574)	3.0
(1048,4581)	6.0
(1049,3345)	3.0
(1049,4452)	6.0
(1049,4585)	3.0
(1050,3084)	3.0
(1050,3619)	3.0
(1050,3818)	3.0
(1050,4314)	3.0
(1051,4318)	9.0
(1051,7771)	3.0
(1052,3459)	9.0
(1052,4303)	6.0
(1052,4520)	6.0
(1053,4529)	3.0
(1053,4531)	3.0
(1053,4534)	100.0
(1053,7652)	6.0
(1054,3086)	3.0
(1054,4337)	3.0
(1054,4444)	13.0
(1056,4048)	100.0
(1056,4052)	3.0
(1056,4601)	3.0
(1056,5084)	9.0
(1057,4323)	3.0
(1057,4819)	3.0
(1058,4605)	3.0
(1059,2277)	3.0
(1060,2367)	3.0
(1060,2447)	6.0
(1060,3413)	6.0
(1060,3656)	3.0
(1060,5079)	6.0
(1061,2711)	6.0
(1061,4332)	16.0
(1062,3093)	9.0
(1062,4437)	3.0
(1062,5071)	15.0
(1063,3094)	18.0
(1063,3611)	9.0
(1063,3655)	6.0
(1063,4335)	3.0
(1064,3469)	3.0
(1064,4084)	3.0
(1064,4338)	3.0
(1064,4610)	3.0
(1065,120)	3.0
(1065,2448)	6.0
(1065,5011)	3.0
(1065,7650)	6.0
(1065,7773)	3.0
(1066,3612)	6.0
(1066,4433)	6.0
(1067,1532)	10.0
(1067,2514)	3.0
(1067,3473)	6.0
(1067,4432)	9.0
(1068,4132)	6.0
(1068,4342)	3.0
(1068,4431)	12.0
(1068,5104)	9.0
(1068,7749)	3.0
(1069,4347)	9.0
(1069,4348)	9.0
(1070,4093)	3.0
(1070,4426)	3.0
(1070,4427)	6.0
(1070,7748)	3.0
(1071,2707)	3.0
(1071,3105)	3.0
(1072,4096)	3.0
(1072,4350)	3.0
(1073,3109)	3.0
(1073,4097)	10.0
(1073,4133)	3.0
(1073,4222)	3.0
(1074,2706)	12.0
(1074,4352)	6.0
(1075,4626)	6.0
(1076,4100)	3.0
(1077,4355)	23.0
(1077,4356)	3.0
(1078,4101)	3.0
(1078,4356)	6.0
(1079,3119)	10.0
(1079,4363)	6.0
(1079,4367)	3.0
(1079,4370)	6.0
(1080,2512)	18.0
(1080,4372)	3.0
(1081,3124)	3.0
(1081,4373)	6.0
(1082,3124)	12.0
(1082,3125)	3.0
(1082,4376)	3.0
(1083,4379)	21.0
(1083,4390)	3.0
(1083,4393)	3.0
(1084,3378)	3.0
(1084,4381)	3.0
(1084,4382)	6.0
(1084,7649)	3.0
(1085,3135)	3.0
(1085,3376)	3.0
(1085,3610)	3.0
(1085,4121)	3.0
(1086,3136)	3.0
(1087,5014)	3.0
(1087,5102)	9.0
(1088,4811)	12.0
(1089,3140)	10.0
(1090,2982)	3.0
(1090,3384)	3.0
(1090,4115)	3.0
(1092,4847)	3.0
(1093,3142)	28.0
(1093,3143)	9.0
(1093,3606)	6.0
(1093,4221)	6.0
(1093,4386)	3.0
(1093,7648)	3.0
(1094,3163)	6.0
(1095,132)	3.0
(1095,2359)	3.0
(1096,3146)	10.0
(1096,3148)	3.0
(1096,3149)	6.0
(1096,4106)	3.0
(1096,7748)	3.0
(1097,3146)	3.0
(1097,3147)	3.0
(1098,132)	3.0
(1098,4787)	3.0
(1099,2219)	3.0
(1099,3649)	3.0
(1099,4607)	9.0
(1100,3597)	3.0
(1101,3392)	3.0
(1101,4657)	6.0
(1101,7664)	6.0
(1102,3493)	3.0
(1102,4771)	6.0
(1103,3392)	3.0
(1104,3178)	6.0
(1104,3395)	62.0
(1106,3184)	3.0
(1106,4756)	9.0
(1107,2971)	100.0
(1109,2510)	3.0
(1110,4747)	3.0
(1110,4748)	6.0
(1110,7499)	3.0
(1110,7812)	3.0
(1111,2695)	123.0
(1111,3200)	6.0
(1111,3496)	103.0
(1111,4741)	3.0
(1112,5144)	10.0
(1112,7505)	3.0
(1112,7525)	3.0
(1113,4089)	3.0
(1113,7492)	9.0
(1113,7645)	3.0
(1114,5146)	3.0
(1114,5147)	3.0
(1114,7491)	21.0
(1114,7573)	3.0
(1116,7512)	3.0
(1116,7767)	3.0
(1118,7583)	3.0
(1119,2510)	6.0
(1120,1656)	3.0
(1120,3500)	3.0
(1120,7485)	3.0
(1120,7819)	3.0
(1121,4724)	9.0
(1121,7552)	15.0
(1122,4720)	100.0
(1122,7550)	6.0
(1123,4717)	3.0
(1123,7549)	6.0
(1125,4714)	6.0
(1125,7286)	3.0
(1125,7459)	3.0
(1126,3544)	3.0
(1126,7294)	3.0
(1126,7515)	6.0
(1126,7627)	6.0
(1126,7823)	3.0
(1127,3337)	3.0
(1127,4314)	3.0
(1127,7278)	6.0
(1127,7279)	9.0
(1128,2513)	3.0
(1128,4710)	9.0
(1128,7771)	3.0
(1131,2961)	3.0
(1131,3209)	3.0
(1131,3217)	6.0
(1131,4701)	100.0
(1131,4702)	3.0
(1131,7269)	6.0
(1132,4253)	3.0
(1132,7267)	120.0
(1132,7312)	29.0
(1132,7313)	3.0
(1132,7611)	6.0
(1133,3208)	100.0
(1133,7266)	3.0
(1133,7324)	100.0
(1134,2515)	9.0
(1134,4286)	3.0
(1134,4687)	3.0
(1134,4688)	3.0
(1134,4692)	6.0
(1134,5154)	3.0
(1134,7264)	3.0
(1134,7265)	3.0
(1134,7431)	6.0
(1135,2477)	12.0
(1135,3508)	3.0
(1135,3509)	3.0
(1135,4691)	6.0
(1135,7599)	3.0
(1136,2515)	3.0
(1136,4209)	3.0
(1136,5175)	16.0
(1136,7251)	6.0
(1136,7257)	3.0
(1136,7261)	9.0
(1136,7472)	6.0
(1137,3510)	200.0
(1137,4073)	19.0
(1137,7240)	9.0
(1137,7241)	119.0
(1137,7248)	3.0
(1137,7337)	9.0
(1137,7423)	203.0
(1137,7435)	3.0
(1138,3510)	6.0
(1138,3615)	15.0
(1138,7234)	6.0
(1138,7606)	3.0
(1139,128)	3.0
(1140,3441)	6.0
(1140,3512)	9.0
(1140,3614)	3.0
(1140,5033)	3.0
(1140,5181)	9.0
(1141,2515)	3.0
(1141,3200)	9.0
(1141,3599)	6.0
(1141,5032)	3.0
(1141,7831)	100.0
(1142,5015)	3.0
(1142,5184)	6.0
(1142,5191)	3.0
(1142,5198)	9.0
(1142,7441)	3.0
(1143,3199)	3.0
(1143,4368)	10.0
(1143,4398)	3.0
(1143,7414)	3.0
(1145,5203)	3.0
(1145,7355)	3.0
(1146,3197)	6.0
(1146,4230)	3.0
(1146,7353)	6.0
(1147,7213)	3.0
(1147,7214)	6.0
(1147,7443)	3.0
(1148,5207)	3.0
(1148,5209)	18.0
(1148,7205)	3.0
(1148,7338)	6.0
(1149,130)	3.0
(1149,3450)	6.0
(1149,3520)	21.0
(1149,7459)	3.0
(1150,4076)	3.0
(1151,7187)	3.0
(1152,131)	6.0
(1152,3524)	12.0
(1152,7190)	3.0
(1152,7368)	6.0
(1152,7442)	3.0
(1153,2950)	3.0
(1153,4353)	3.0
(1153,7323)	9.0
(1154,7322)	3.0
(1154,7400)	3.0
(1155,4391)	3.0
(1155,7321)	12.0
(1155,7398)	12.0
(1155,7409)	6.0
(1155,7443)	3.0
(1155,7447)	3.0
(1156,5222)	6.0
(1156,7208)	3.0
(1156,7408)	3.0
(1156,7441)	3.0
(1156,7445)	3.0
(1157,1098)	3.0
(1157,7184)	12.0
(1157,7208)	6.0
(1157,7515)	3.0
(1158,2486)	6.0
(1158,3455)	6.0
(1158,3533)	3.0
(1159,2518)	3.0
(1159,7183)	6.0
(1160,4407)	3.0
(1161,1117)	3.0
(1161,1161)	19.0
(1161,4350)	3.0
(1161,7442)	9.0
(1162,3189)	6.0
(1162,4408)	9.0
(1162,7014)	3.0
(1163,1083)	3.0
(1163,1127)	3.0
(1163,2686)	6.0
(1163,4350)	3.0
(1163,5236)	3.0
(1163,7211)	3.0
(1164,3221)	12.0
(1164,3457)	6.0
(1164,4410)	3.0
(1164,7039)	3.0
(1165,2520)	3.0
(1166,7457)	3.0
(1167,1169)	3.0
(1167,2603)	6.0
(1167,7047)	6.0
(1167,7291)	9.0
(1169,7050)	10.0
(1169,7377)	3.0
(1169,7437)	6.0
(1171,3460)	3.0
(1171,3553)	6.0
(1171,3606)	3.0
(1172,4417)	6.0
(1172,7022)	103.0
(1172,7023)	15.0
(1172,7024)	3.0
(1172,7025)	6.0
(1172,7376)	3.0
(1173,1057)	3.0
(1173,5253)	3.0
(1173,5485)	6.0
(1173,7020)	3.0
(1173,7029)	3.0
(1173,7458)	3.0
(1174,1029)	3.0
(1174,1178)	3.0
(1174,3894)	3.0
(1174,7059)	3.0
(1175,1005)	3.0
(1175,4420)	3.0
(1175,7018)	3.0
(1176,3464)	9.0
(1177,3222)	3.0
(1177,3464)	3.0
(1177,4421)	9.0
(1177,7245)	6.0
(1177,7252)	3.0
(1177,7256)	3.0
(1178,5261)	9.0
(1178,7065)	3.0
(1179,5264)	3.0
(1179,7068)	3.0
(1180,7356)	3.0
(1180,7358)	3.0
(1181,2683)	6.0
(1181,4427)	3.0
(1181,7354)	12.0
(1181,7461)	3.0
(1182,2489)	446.0
(1182,3469)	31.0
(1182,4927)	3.0
(1182,7462)	9.0
(1183,4428)	18.0
(1183,5271)	3.0
(1183,5273)	6.0
(1183,7184)	3.0
(1183,7192)	3.0
(1183,7215)	6.0
(1184,5275)	3.0
(1184,7085)	3.0
(1184,7151)	6.0
(1184,7214)	3.0
(1185,2491)	9.0
(1185,5274)	3.0
(1185,7086)	3.0
(1185,7087)	3.0
(1185,7089)	6.0
(1186,7514)	3.0
(1187,3057)	3.0
(1187,5297)	3.0
(1187,7146)	3.0
(1187,7205)	3.0
(1187,7463)	6.0
(1188,5306)	3.0
(1188,7097)	3.0
(1188,7210)	6.0
(1188,7214)	3.0
(1189,1192)	10.0
(1189,3605)	10.0
(1189,4433)	3.0
(1189,7007)	3.0
(1189,7142)	3.0
(1189,7214)	3.0
(1189,7352)	9.0
(1190,7005)	3.0
(1190,7162)	3.0
(1190,7163)	3.0
(1191,3476)	3.0
(1191,5270)	12.0
(1191,7137)	3.0
(1192,4435)	12.0
(1192,5332)	12.0
(1193,7213)	6.0
(1193,7466)	3.0
(1194,3561)	9.0
(1194,4442)	10.0
(1194,4444)	3.0
(1194,5348)	6.0
(1194,7049)	6.0
(1194,7050)	20.0
(1194,7120)	3.0
(1194,7123)	100.0
(1194,7512)	3.0
(1195,3224)	100.0
(1195,4364)	3.0
(1195,4446)	33.0
(1195,5361)	6.0
(1195,7052)	3.0
(1195,7115)	3.0
(1196,4364)	6.0
(1196,4451)	3.0
(1196,7153)	3.0
(1197,2219)	9.0
(1197,7148)	3.0
(1198,7143)	3.0
(1199,1660)	3.0
(1199,2500)	3.0
(1199,3479)	6.0
(1199,7014)	3.0
(1199,7015)	3.0
(1199,7421)	24.0
(1200,4753)	6.0
(1200,7061)	6.0
(1201,1802)	3.0
(1201,2680)	6.0
(1201,3599)	6.0
(1201,4359)	3.0
(1201,6993)	3.0
(1201,7212)	3.0
(1202,1589)	3.0
(1202,1619)	9.0
(1202,3481)	12.0
(1202,3568)	6.0
(1202,4379)	3.0
(1202,4466)	3.0
(1203,1622)	3.0
(1203,2591)	10.0
(1203,7064)	3.0
(1203,7332)	9.0
(1204,3572)	3.0
(1204,4469)	3.0
(1204,7330)	6.0
(1205,4380)	3.0
(1205,5264)	3.0
(1205,7151)	3.0
(1205,7326)	12.0
(1205,7327)	6.0
(1206,3576)	3.0
(1206,7070)	3.0
(1206,7124)	110.0
(1206,7469)	9.0
(1207,5394)	3.0
(1207,7114)	9.0
(1207,7119)	3.0
(1207,7320)	3.0
(1207,7321)	3.0
(1207,7469)	3.0
(1208,2224)	6.0
(1208,3578)	6.0
(1208,5442)	3.0
(1208,7073)	3.0
(1209,1643)	106.0
(1209,1804)	3.0
(1209,3485)	3.0
(1210,141)	6.0
(1210,1962)	100.0
(1210,4428)	10.0
(1210,5261)	3.0
(1210,5452)	3.0
(1210,7077)	3.0
(1211,1650)	12.0
(1211,1654)	3.0
(1211,2504)	3.0
(1211,3238)	6.0
(1211,4058)	9.0
(1211,5399)	3.0
(1211,5402)	21.0
(1211,7032)	3.0
(1211,7078)	9.0
(1212,1651)	3.0
(1212,1807)	18.0
(1212,3173)	3.0
(1212,3238)	3.0
(1212,4381)	3.0
(1212,5405)	3.0
(1212,7214)	6.0
(1212,7308)	6.0
(1213,231)	3.0
(1213,3587)	3.0
(1213,5028)	6.0
(1213,6984)	213.0
(1213,7307)	9.0
(1214,3243)	6.0
(1214,3912)	9.0
(1214,4057)	100.0
(1214,7215)	3.0
(1215,4336)	6.0
(1215,5029)	3.0
(1215,7084)	6.0
(1215,7158)	3.0
(1216,143)	6.0
(1216,1813)	3.0
(1216,3591)	3.0
(1216,4336)	13.0
(1216,6916)	3.0
(1216,7086)	6.0
(1216,7096)	3.0
(1217,7087)	3.0
(1217,7088)	3.0
(1217,7094)	3.0
(1218,3255)	3.0
(1218,6916)	9.0
(1218,7474)	6.0
(1219,4352)	3.0
(1219,5033)	3.0
(1219,7043)	3.0
(1220,2578)	3.0
(1220,2677)	15.0
(1220,4479)	103.0
(1220,7366)	6.0
(1221,1840)	3.0
(1221,2677)	3.0
(1221,3262)	3.0
(1221,6977)	9.0
(1221,7296)	121.0
(1221,7477)	3.0
(1222,1586)	6.0
(1222,3170)	3.0
(1222,3265)	9.0
(1223,230)	3.0
(1223,5037)	6.0
(1223,5477)	16.0
(1223,6975)	3.0
(1223,7217)	3.0
(1223,7891)	6.0
(1224,3614)	3.0
(1224,4450)	6.0
(1224,4787)	3.0
(1225,6972)	3.0
(1226,2676)	3.0
(1226,3275)	3.0
(1226,4794)	10.0
(1226,6912)	3.0
(1227,6967)	3.0
(1227,6969)	6.0
(1227,7218)	3.0
(1228,2537)	3.0
(1228,3280)	6.0
(1228,3281)	3.0
(1228,7055)	3.0
(1229,3168)	13.0
(1229,4456)	6.0
(1229,6963)	3.0
(1229,7219)	3.0
(1230,3285)	9.0
(1230,4802)	3.0
(1230,7114)	13.0
(1231,4495)	6.0
(1231,5485)	3.0
(1231,6958)	3.0
(1231,7292)	9.0
(1233,1630)	13.0
(1233,4342)	6.0
(1233,4805)	3.0
(1233,7106)	3.0
(1233,7288)	100.0
(1233,7893)	3.0
(1234,4327)	3.0
(1234,4341)	3.0
(1234,5249)	6.0
(1234,6950)	3.0
(1234,7221)	6.0
(1235,1630)	3.0
(1235,3606)	9.0
(1235,4505)	3.0
(1235,7286)	10.0
(1236,3492)	3.0
(1237,5449)	100.0
(1237,6947)	3.0
(1238,1669)	12.0
