1024 x 1024 sparse matrix, nnz = 6148
(139,314)	3.0
(139,337)	123.0
(139,372)	100.0
(139,398)	3.0
(139,400)	6.0
(139,437)	103.0
(139,593)	3.0
(139,594)	9.0
(139,595)	9.0
(139,643)	10.0
(139,938)	3.0
(139,939)	3.0
(139,941)	3.0
(139,977)	3.0
(140,207)	3.0
(140,314)	6.0
(140,438)	3.0
(140,512)	3.0
(140,644)	6.0
(140,936)	3.0
(140,937)	30.0
(140,939)	3.0
(140,947)	3.0
(140,948)	3.0
(140,956)	3.0
(140,971)	3.0
(140,978)	3.0
(141,315)	3.0
(141,418)	3.0
(141,443)	3.0
(141,540)	3.0
(141,589)	9.0
(141,590)	109.0
(141,591)	9.0
(141,910)	15.0
(141,911)	3.0
(141,912)	3.0
(141,933)	3.0
(141,940)	6.0
(141,944)	27.0
(141,954)	6.0
(141,972)	3.0
(141,978)	3.0
(142,310)	12.0
(142,315)	12.0
(142,371)	3.0
(142,401)	100.0
(142,402)	3.0
(142,403)	6.0
(142,439)	6.0
(142,527)	3.0
(142,532)	3.0
(142,536)	3.0
(142,586)	6.0
(142,587)	12.0
(142,588)	103.0
(142,645)	3.0
(142,647)	16.0
(142,907)	6.0
(142,908)	15.0
(142,909)	132.0
(142,914)	29.0
(142,915)	3.0
(142,916)	100.0
(142,929)	6.0
(142,934)	6.0
(142,950)	3.0
(142,952)	6.0
(143,16)	3.0
(143,315)	3.0
(143,400)	12.0
(143,431)	6.0
(143,439)	215.0
(143,450)	6.0
(143,452)	18.0
(143,510)	19.0
(143,546)	10.0
(143,550)	3.0
(143,627)	3.0
(143,629)	3.0
(143,630)	3.0
(143,648)	15.0
(143,649)	3.0
(143,650)	9.0
(143,905)	15.0
(143,906)	122.0
(143,918)	9.0
(143,927)	3.0
(143,928)	203.0
(143,930)	3.0
(143,931)	3.0
(143,951)	3.0
(143,979)	100.0
(144,17)	9.0
(144,400)	6.0
(144,432)	6.0
(144,440)	21.0
(144,441)	12.0
(144,510)	3.0
(144,529)	3.0
(144,651)	6.0
(144,652)	18.0
(144,899)	6.0
(144,901)	3.0
(144,902)	9.0
(144,918)	6.0
(144,920)	9.0
(144,921)	6.0
(144,931)	6.0
(144,933)	3.0
(145,138)	3.0
(145,311)	6.0
(145,315)	3.0
(145,369)	3.0
(145,432)	6.0
(145,442)	3.0
(145,545)	3.0
(145,549)	3.0
(145,551)	3.0
(145,653)	6.0
(145,898)	18.0
(145,901)	9.0
(145,916)	24.0
(145,925)	15.0
(145,926)	3.0
(145,927)	6.0
(145,931)	12.0
(145,940)	3.0
(146,136)	3.0
(146,140)	3.0
(146,141)	3.0
(146,146)	19.0
(146,147)	3.0
(146,315)	3.0
(146,326)	6.0
(146,336)	6.0
(146,399)	6.0
(146,403)	12.0
(146,433)	6.0
(146,544)	6.0
(146,551)	9.0
(146,552)	3.0
(146,655)	3.0
(146,877)	3.0
(146,880)	3.0
(146,881)	6.0
(146,902)	3.0
(146,912)	9.0
(146,931)	9.0
(146,933)	3.0
(147,126)	3.0
(147,129)	3.0
(147,133)	3.0
(147,148)	3.0
(147,433)	12.0
(147,445)	6.0
(147,451)	3.0
(147,487)	3.0
(147,553)	9.0
(147,657)	3.0
(147,686)	6.0
(147,878)	127.0
(147,879)	9.0
(147,882)	10.0
(147,883)	3.0
(147,922)	3.0
(147,923)	3.0
(147,930)	6.0
(147,933)	3.0
(148,312)	446.0
(148,336)	6.0
(148,403)	3.0
(148,433)	3.0
(148,434)	31.0
(148,553)	9.0
(148,554)	21.0
(148,616)	3.0
(148,658)	12.0
(148,659)	3.0
(148,660)	9.0
(148,884)	6.0
(148,886)	3.0
(148,894)	6.0
(148,898)	3.0
(148,899)	3.0
(148,902)	9.0
(148,906)	6.0
(148,907)	6.0
(148,920)	18.0
(148,933)	12.0
(149,149)	10.0
(149,312)	9.0
(149,383)	3.0
(149,435)	3.0
(149,451)	10.0
(149,555)	15.0
(149,659)	12.0
(149,660)	3.0
(149,663)	3.0
(149,664)	3.0
(149,667)	12.0
(149,876)	6.0
(149,886)	6.0
(149,887)	6.0
(149,888)	3.0
(149,893)	6.0
(149,894)	3.0
(149,896)	6.0
(149,901)	3.0
(149,902)	12.0
(149,919)	9.0
(149,933)	6.0
(149,940)	3.0
(150,208)	3.0
(150,278)	9.0
(150,313)	3.0
(150,403)	100.0
(150,435)	6.0
(150,446)	9.0
(150,546)	9.0
(150,556)	46.0
(150,557)	3.0
(150,595)	6.0
(150,669)	6.0
(150,671)	6.0
(150,877)	6.0
(150,882)	29.0
(150,883)	6.0
(150,890)	6.0
(150,891)	100.0
(150,893)	3.0
(150,894)	3.0
(150,895)	3.0
(150,902)	6.0
(150,928)	24.0
(150,934)	3.0
(150,939)	3.0
(151,199)	3.0
(151,203)	12.0
(151,226)	3.0
(151,278)	6.0
(151,324)	10.0
(151,335)	6.0
(151,436)	12.0
(151,446)	6.0
(151,447)	6.0
(151,448)	6.0
(151,450)	6.0
(151,545)	3.0
(151,548)	6.0
(151,559)	6.0
(151,658)	3.0
(151,675)	3.0
(151,681)	3.0
(151,875)	3.0
(151,883)	3.0
(151,884)	3.0
(151,885)	3.0
(151,890)	12.0
(151,891)	110.0
(151,894)	3.0
(151,902)	3.0
(151,915)	3.0
(151,916)	21.0
(151,917)	15.0
(151,934)	12.0
(152,18)	12.0
(152,29)	3.0
(152,206)	106.0
(152,207)	18.0
(152,226)	21.0
(152,227)	3.0
(152,246)	100.0
(152,313)	3.0
(152,397)	3.0
(152,405)	9.0
(152,406)	6.0
(152,436)	3.0
(152,449)	6.0
(152,489)	9.0
(152,508)	109.0
(152,542)	19.0
(152,548)	3.0
(152,554)	10.0
(152,629)	9.0
(152,658)	3.0
(152,675)	3.0
(152,676)	24.0
(152,682)	3.0
(152,865)	3.0
(152,873)	213.0
(152,879)	3.0
(152,885)	12.0
(152,886)	12.0
(152,887)	3.0
(152,895)	3.0
(152,902)	9.0
(152,914)	15.0
(153,29)	3.0
(153,199)	6.0
(153,230)	3.0
(153,323)	3.0
(153,335)	18.0
(153,397)	3.0
(153,407)	3.0
(153,408)	3.0
(153,409)	9.0
(153,452)	3.0
(153,544)	3.0
(153,557)	6.0
(153,560)	103.0
(153,599)	3.0
(153,630)	9.0
(153,685)	16.0
(153,865)	9.0
(153,872)	3.0
(153,873)	9.0
(153,881)	3.0
(153,886)	6.0
(153,887)	3.0
(153,903)	3.0
(153,912)	121.0
(153,921)	6.0
(153,935)	9.0
(153,987)	6.0
(154,318)	3.0
(154,335)	3.0
(154,396)	13.0
(154,410)	9.0
(154,411)	12.0
(154,557)	6.0
(154,562)	6.0
(154,600)	10.0
(154,601)	3.0
(154,686)	3.0
(154,864)	3.0
(154,870)	3.0
(154,871)	6.0
(154,872)	9.0
(154,882)	3.0
(154,890)	13.0
(154,903)	6.0
(154,912)	9.0
(155,204)	16.0
(155,209)	12.0
(155,321)	32.0
(155,408)	3.0
(155,414)	10.0
(155,415)	3.0
(155,437)	6.0
(155,451)	9.0
(155,541)	3.0
(155,543)	9.0
(155,563)	3.0
(155,564)	3.0
(155,601)	3.0
(155,656)	3.0
(155,657)	6.0
(155,665)	3.0
(155,681)	3.0
(155,682)	100.0
(155,732)	3.0
(155,869)	12.0
(155,872)	6.0
(155,889)	3.0
(155,892)	6.0
(155,903)	6.0
(155,911)	110.0
(155,936)	6.0
(155,987)	3.0
(156,20)	13.0
(156,279)	10.0
(156,407)	13.0
(156,416)	3.0
(156,417)	100.0
(156,452)	3.0
(156,525)	3.0
(156,541)	6.0
(156,542)	3.0
(156,562)	3.0
(156,631)	3.0
(156,867)	3.0
(156,873)	13.0
(156,893)	3.0
(156,911)	6.0
(156,937)	9.0
(157,20)	3.0
(157,26)	10.0
(157,154)	6.0
(157,168)	9.0
(157,229)	3.0
(157,420)	3.0
(157,438)	29.0
(157,439)	6.0
(157,443)	6.0
(157,452)	9.0
(157,540)	19.0
(157,566)	21.0
(157,656)	3.0
(157,677)	6.0
(157,722)	3.0
(157,738)	3.0
(157,860)	6.0
(157,861)	3.0
(157,862)	3.0
(157,863)	9.0
(157,864)	18.0
(157,865)	3.0
(157,866)	3.0
(157,894)	6.0
(157,903)	9.0
(157,926)	12.0
(158,173)	3.0
(158,202)	9.0
(158,210)	245.0
(158,358)	3.0
(158,423)	13.0
(158,441)	6.0
(158,525)	9.0
(158,540)	3.0
(158,543)	3.0
(158,544)	3.0
(158,566)	3.0
(158,570)	3.0
(158,571)	9.0
(158,632)	3.0
(158,670)	3.0
(158,678)	9.0
(158,683)	3.0
(158,854)	29.0
(158,855)	116.0
(158,858)	6.0
(158,860)	15.0
(158,861)	3.0
(158,865)	3.0
(158,874)	3.0
(158,894)	25.0
(158,926)	9.0
(158,948)	3.0
(159,193)	3.0
(159,211)	3.0
(159,314)	6.0
(159,400)	3.0
(159,442)	13.0
(159,454)	3.0
(159,540)	6.0
(159,542)	6.0
(159,568)	3.0
(159,656)	13.0
(159,690)	6.0
(159,746)	3.0
(159,847)	18.0
(159,848)	3.0
(159,849)	6.0
(159,850)	9.0
(159,851)	18.0
(159,852)	6.0
(159,853)	18.0
(159,854)	3.0
(159,857)	21.0
(159,859)	12.0
(159,864)	3.0
(159,874)	16.0
(159,875)	3.0
(159,903)	3.0
(159,926)	15.0
(159,938)	3.0
(160,29)	6.0
(160,201)	3.0
(160,314)	3.0
(160,407)	6.0
(160,448)	3.0
(160,457)	3.0
(160,522)	9.0
(160,527)	3.0
(160,528)	21.0
(160,529)	6.0
(160,536)	13.0
(160,538)	3.0
(160,539)	6.0
(160,540)	12.0
(160,541)	100.0
(160,570)	15.0
(160,571)	3.0
(160,692)	3.0
(160,693)	3.0
(160,841)	9.0
(160,842)	6.0
(160,843)	24.0
(160,844)	9.0
(160,845)	3.0
(160,846)	18.0
(160,857)	3.0
(160,874)	3.0
(160,875)	3.0
(160,903)	3.0
(160,938)	6.0
(160,945)	3.0
(161,22)	3.0
(161,30)	6.0
(161,179)	10.0
(161,314)	3.0
(161,353)	3.0
(161,355)	9.0
(161,455)	3.0
(161,456)	30.0
(161,535)	6.0
(161,536)	10.0
(161,571)	3.0
(161,588)	3.0
(161,589)	3.0
(161,655)	126.0
(161,689)	3.0
(161,690)	6.0
(161,752)	3.0
(161,753)	3.0
(161,837)	12.0
(161,838)	6.0
(161,839)	3.0
(161,840)	21.0
(161,843)	6.0
(161,855)	3.0
(161,864)	12.0
(161,875)	3.0
(161,895)	38.0
(161,903)	3.0
(161,911)	3.0
(161,926)	3.0
(161,938)	15.0
(161,939)	100.0
(161,945)	3.0
(161,972)	3.0
(162,348)	9.0
(162,351)	3.0
(162,406)	103.0
(162,520)	9.0
(162,531)	6.0
(162,532)	3.0
(162,533)	19.0
(162,578)	3.0
(162,580)	3.0
(162,581)	3.0
(162,723)	9.0
(162,753)	6.0
(162,836)	24.0
(162,843)	6.0
(162,854)	3.0
(162,855)	13.0
(162,876)	3.0
(162,902)	3.0
(162,910)	3.0
(162,925)	3.0
(162,939)	3.0
(162,947)	3.0
(163,21)	3.0
(163,31)	6.0
(163,197)	3.0
(163,202)	6.0
(163,251)	3.0
(163,346)	3.0
(163,394)	3.0
(163,457)	3.0
(163,458)	19.0
(163,520)	16.0
(163,537)	6.0
(163,573)	13.0
(163,582)	18.0
(163,583)	3.0
(163,678)	6.0
(163,697)	3.0
(163,698)	12.0
(163,701)	3.0
(163,702)	6.0
(163,705)	6.0
(163,706)	6.0
(163,708)	6.0
(163,709)	12.0
(163,723)	3.0
(163,835)	12.0
(163,852)	10.0
(163,853)	9.0
(163,862)	6.0
(163,896)	19.0
(163,902)	6.0
(163,939)	9.0
(164,17)	9.0
(164,20)	3.0
(164,21)	3.0
(164,22)	3.0
(164,23)	10.0
(164,202)	3.0
(164,204)	3.0
(164,459)	6.0
(164,500)	13.0
(164,502)	6.0
(164,518)	6.0
(164,551)	3.0
(164,573)	32.0
(164,699)	6.0
(164,704)	9.0
(164,705)	6.0
(164,755)	19.0
(164,757)	3.0
(164,834)	138.0
(164,851)	3.0
(164,868)	3.0
(164,896)	6.0
(164,910)	15.0
(164,925)	6.0
(165,24)	12.0
(165,116)	3.0
(165,205)	3.0
(165,277)	3.0
(165,428)	10.0
(165,460)	26.0
(165,461)	6.0
(165,574)	3.0
(165,632)	3.0
(165,724)	103.0
(165,753)	3.0
(165,759)	6.0
(165,832)	3.0
(165,834)	24.0
(165,843)	3.0
(165,878)	15.0
(165,897)	3.0
(165,902)	25.0
(165,941)	15.0
(166,25)	9.0
(166,335)	23.0
(166,342)	3.0
(166,347)	121.0
(166,409)	3.0
(166,429)	100.0
(166,444)	10.0
(166,461)	9.0
(166,465)	3.0
(166,468)	3.0
(166,533)	9.0
(166,575)	10.0
(166,588)	3.0
(166,589)	10.0
(166,654)	3.0
(166,751)	3.0
(166,764)	6.0
(166,832)	3.0
(166,849)	100.0
(166,868)	3.0
(166,896)	3.0
(166,897)	3.0
(166,898)	15.0
(166,910)	6.0
(166,941)	3.0
(166,950)	3.0
(167,27)	3.0
(167,196)	3.0
(167,277)	10.0
(167,319)	9.0
(167,335)	3.0
(167,430)	10.0
(167,431)	3.0
(167,462)	15.0
(167,463)	6.0
(167,464)	6.0
(167,472)	3.0
(167,473)	6.0
(167,495)	3.0
(167,497)	10.0
(167,505)	3.0
(167,514)	9.0
(167,575)	9.0
(167,589)	12.0
(167,590)	128.0
(167,654)	100.0
(167,675)	3.0
(167,700)	3.0
(167,725)	12.0
(167,726)	12.0
(167,748)	3.0
(167,766)	6.0
(167,833)	9.0
(167,862)	10.0
(167,898)	6.0
(167,902)	9.0
(167,909)	9.0
(167,971)	3.0
(168,158)	3.0
(168,211)	3.0
(168,335)	6.0
(168,346)	3.0
(168,406)	3.0
(168,434)	3.0
(168,464)	22.0
(168,465)	12.0
(168,466)	100.0
(168,513)	6.0
(168,576)	23.0
(168,726)	3.0
(168,748)	3.0
(168,842)	9.0
(168,844)	9.0
(168,865)	3.0
(168,879)	3.0
(168,898)	3.0
(168,899)	21.0
(168,901)	9.0
(168,902)	9.0
(168,908)	3.0
(168,924)	9.0
(168,942)	3.0
(168,971)	12.0
(168,981)	3.0
(168,992)	10.0
(169,28)	3.0
(169,227)	3.0
(169,436)	6.0
(169,467)	9.0
(169,475)	15.0
(169,577)	3.0
(169,675)	3.0
(169,702)	12.0
(169,726)	3.0
(169,748)	3.0
(169,837)	12.0
(169,861)	3.0
(169,879)	12.0
(169,880)	3.0
(169,899)	12.0
(169,969)	3.0
(169,970)	13.0
(169,993)	18.0
(170,213)	12.0
(170,233)	6.0
(170,318)	3.0
(170,332)	28.0
(170,391)	6.0
(170,468)	12.0
(170,703)	3.0
(170,827)	6.0
(170,828)	3.0
(170,829)	3.0
(170,830)	9.0
(170,845)	6.0
(170,861)	3.0
(170,899)	6.0
(170,991)	3.0
(171,159)	3.0
(171,318)	9.0
(171,325)	3.0
(171,338)	6.0
(171,342)	3.0
(171,468)	113.0
(171,476)	9.0
(171,477)	9.0
(171,495)	3.0
(171,554)	3.0
(171,577)	3.0
(171,682)	3.0
(171,805)	19.0
(171,806)	21.0
(171,807)	3.0
(171,808)	21.0
(171,809)	33.0
(171,810)	115.0
(171,811)	3.0
(171,812)	39.0
(171,825)	6.0
(171,826)	42.0
(171,827)	9.0
(171,830)	12.0
(171,864)	9.0
(171,869)	16.0
(171,880)	3.0
(171,900)	6.0
(171,902)	6.0
(171,922)	109.0
(171,943)	3.0
(171,995)	3.0
(171,996)	3.0
(171,999)	3.0
(171,1000)	3.0
(171,1002)	3.0
(172,159)	3.0
(172,469)	3.0
(172,475)	3.0
(172,478)	9.0
(172,531)	6.0
(172,577)	16.0
(172,579)	3.0
(172,617)	3.0
(172,628)	9.0
(172,704)	3.0
(172,805)	6.0
(172,812)	51.0
(172,820)	224.0
(172,821)	18.0
(172,822)	3.0
(172,823)	3.0
(172,824)	9.0
(172,838)	3.0
(172,869)	6.0
(172,880)	3.0
(172,901)	18.0
(172,902)	39.0
(172,912)	6.0
(172,919)	3.0
(172,943)	9.0
(172,953)	3.0
(172,997)	3.0
(172,998)	6.0
(172,1002)	229.0
(173,229)	3.0
(173,236)	12.0
(173,470)	9.0
(173,471)	3.0
(173,472)	9.0
(173,473)	20.0
(173,482)	33.0
(173,484)	9.0
(173,487)	3.0
(173,488)	3.0
(173,491)	9.0
(173,492)	6.0
(173,493)	10.0
(173,581)	3.0
(173,583)	13.0
(173,585)	41.0
(173,586)	12.0
(173,587)	3.0
(173,588)	3.0
(173,589)	18.0
(173,590)	16.0
(173,615)	3.0
(173,673)	3.0
(173,705)	16.0
(173,804)	12.0
(173,813)	21.0
(173,814)	18.0
(173,815)	18.0
(173,820)	9.0
(173,831)	3.0
(173,838)	6.0
(173,864)	3.0
(173,873)	3.0
(173,900)	3.0
(173,901)	3.0
(173,914)	3.0
(173,915)	6.0
(173,916)	6.0
(173,919)	3.0
(173,981)	3.0
(173,1003)	28.0
(174,33)	100.0
(174,191)	3.0
(174,192)	3.0
(174,277)	12.0
(174,316)	18.0
(174,329)	3.0
(174,331)	6.0
(174,334)	3.0
(174,344)	3.0
(174,431)	3.0
(174,432)	3.0
(174,487)	103.0
(174,530)	100.0
(174,727)	3.0
(174,756)	3.0
(174,800)	12.0
(174,801)	6.0
(174,802)	24.0
(174,803)	31.0
(174,816)	19.0
(174,817)	6.0
(174,818)	6.0
(174,819)	39.0
(174,820)	15.0
(174,837)	21.0
(174,838)	3.0
(174,840)	3.0
(174,841)	12.0
(174,842)	9.0
(174,844)	103.0
(174,845)	3.0
(174,864)	31.0
(174,869)	3.0
(174,900)	12.0
(174,930)	3.0
(174,933)	3.0
(174,943)	6.0
(174,976)	3.0
(174,985)	3.0
(174,986)	3.0
(174,1003)	3.0
(175,156)	3.0
(175,238)	3.0
(175,310)	9.0
(175,311)	19.0
(175,313)	3.0
(175,314)	6.0
(175,334)	9.0
(175,493)	6.0
(175,528)	18.0
(175,544)	3.0
(175,584)	3.0
(175,593)	3.0
(175,631)	26.0
(175,706)	6.0
(175,796)	127.0
(175,798)	3.0
(175,799)	12.0
(175,813)	6.0
(175,819)	10.0
(175,831)	3.0
(175,833)	6.0
(175,837)	3.0
(175,845)	106.0
(175,899)	3.0
(175,942)	3.0
(175,966)	6.0
(175,981)	6.0
(176,238)	6.0
(176,307)	3.0
(176,308)	9.0
(176,334)	115.0
(176,336)	3.0
(176,528)	21.0
(176,671)	3.0
(176,708)	3.0
(176,709)	3.0
(176,710)	12.0
(176,776)	6.0
(176,781)	3.0
(176,794)	12.0
(176,819)	9.0
(176,837)	9.0
(176,847)	3.0
(176,849)	12.0
(176,898)	3.0
(176,944)	12.0
(176,961)	3.0
(176,966)	3.0
(176,1005)	6.0
(176,1006)	3.0
(177,29)	3.0
(177,306)	6.0
(177,320)	3.0
(177,492)	16.0
(177,528)	3.0
(177,583)	3.0
(177,629)	3.0
(177,711)	6.0
(177,726)	3.0
(177,773)	3.0
(177,779)	3.0
(177,780)	3.0
(177,789)	9.0
(177,790)	3.0
(177,791)	115.0
(177,792)	9.0
(177,793)	6.0
(177,814)	15.0
(177,819)	6.0
(177,821)	6.0
(177,833)	3.0
(177,851)	18.0
(177,881)	3.0
(177,945)	12.0
(177,1006)	3.0
(178,30)	3.0
(178,202)	9.0
(178,277)	10.0
(178,334)	3.0
(178,528)	6.0
(178,596)	10.0
(178,629)	3.0
(178,633)	3.0
(178,723)	3.0
(178,725)	3.0
(178,749)	3.0
(178,781)	6.0
(178,814)	3.0
(178,818)	9.0
(178,822)	9.0
(178,836)	26.0
(178,852)	18.0
(178,900)	112.0
(178,901)	3.0
(178,903)	3.0
(178,927)	3.0
(178,946)	18.0
(179,30)	25.0
(179,277)	3.0
(179,334)	3.0
(179,579)	3.0
(179,596)	22.0
(179,597)	3.0
(179,600)	9.0
(179,629)	3.0
(179,713)	9.0
(179,722)	19.0
(179,723)	3.0
(179,725)	3.0
(179,748)	16.0
(179,766)	3.0
(179,776)	3.0
(179,782)	9.0
(179,783)	6.0
(179,785)	100.0
(179,786)	18.0
(179,817)	9.0
(179,831)	3.0
(179,836)	3.0
(179,901)	27.0
(179,903)	3.0
(179,904)	3.0
(179,954)	3.0
(179,961)	32.0
(179,964)	3.0
(180,31)	110.0
(180,334)	3.0
(180,492)	3.0
(180,528)	3.0
(180,536)	3.0
(180,597)	3.0
(180,669)	6.0
(180,713)	16.0
(180,716)	6.0
(180,717)	3.0
(180,726)	6.0
(180,727)	10.0
(180,815)	33.0
(180,822)	6.0
(180,831)	9.0
(180,832)	27.0
(180,833)	15.0
(180,834)	12.0
(180,835)	6.0
(180,836)	12.0
(180,844)	6.0
(180,901)	18.0
(180,904)	3.0
(180,905)	12.0
(180,949)	3.0
(180,950)	118.0
(180,1006)	3.0
(181,30)	3.0
(181,201)	3.0
(181,238)	3.0
(181,334)	6.0
(181,389)	3.0
(181,535)	10.0
(181,599)	3.0
(181,628)	6.0
(181,713)	6.0
(181,717)	9.0
(181,775)	18.0
(181,815)	3.0
(181,816)	9.0
(181,822)	15.0
(181,830)	9.0
(181,835)	33.0
(181,836)	57.0
(181,844)	9.0
(181,900)	3.0
(181,901)	24.0
(181,905)	9.0
(181,906)	3.0
(182,301)	16.0
(182,603)	3.0
(182,713)	9.0
(182,718)	3.0
(182,719)	6.0
(182,763)	3.0
(182,795)	6.0
(182,796)	3.0
(182,797)	12.0
(182,799)	3.0
(182,813)	6.0
(182,814)	6.0
(182,815)	3.0
(182,823)	12.0
(182,827)	9.0
(182,830)	6.0
(182,833)	3.0
(182,836)	55.0
(182,837)	6.0
(182,838)	3.0
(182,844)	3.0
(182,864)	106.0
(182,880)	9.0
(182,898)	3.0
(182,899)	3.0
(182,906)	6.0
(182,927)	3.0
(182,947)	3.0
(182,952)	3.0
(182,953)	3.0
(182,974)	6.0
(182,981)	3.0
(183,31)	9.0
(183,34)	6.0
(183,178)	6.0
(183,200)	3.0
(183,228)	3.0
(183,239)	6.0
(183,357)	10.0
(183,492)	25.0
(183,532)	16.0
(183,605)	3.0
(183,634)	3.0
(183,667)	6.0
(183,712)	127.0
(183,731)	12.0
(183,748)	3.0
(183,772)	23.0
(183,781)	6.0
(183,800)	15.0
(183,801)	3.0
(183,808)	9.0
(183,809)	33.0
(183,810)	3.0
(183,811)	9.0
(183,812)	121.0
(183,824)	12.0
(183,826)	6.0
(183,829)	9.0
(183,833)	3.0
(183,836)	3.0
(183,839)	103.0
(183,907)	21.0
(183,930)	3.0
(183,931)	3.0
(183,932)	3.0
(183,981)	3.0
(184,31)	212.0
(184,233)	12.0
(184,298)	3.0
(184,333)	9.0
(184,524)	10.0
(184,525)	3.0
(184,526)	9.0
(184,527)	3.0
(184,531)	3.0
(184,602)	3.0
(184,605)	3.0
(184,663)	123.0
(184,664)	3.0
(184,711)	12.0
(184,761)	3.0
(184,770)	3.0
(184,771)	3.0
(184,787)	37.0
(184,791)	3.0
(184,793)	3.0
(184,807)	15.0
(184,808)	3.0
(184,815)	24.0
(184,816)	6.0
(184,821)	3.0
(184,822)	106.0
(184,827)	6.0
(184,833)	103.0
(184,836)	109.0
(184,840)	6.0
(184,841)	12.0
(184,880)	9.0
(184,900)	6.0
(184,907)	12.0
(184,936)	3.0
(184,946)	3.0
(185,322)	6.0
(185,465)	3.0
(185,523)	3.0
(185,527)	6.0
(185,603)	3.0
(185,607)	24.0
(185,661)	103.0
(185,711)	116.0
(185,758)	106.0
(185,759)	18.0
(185,760)	3.0
(185,766)	6.0
(185,767)	6.0
(185,781)	3.0
(185,789)	3.0
(185,790)	3.0
(185,795)	9.0
(185,803)	26.0
(185,804)	3.0
(185,805)	28.0
(185,806)	3.0
(185,817)	3.0
(185,823)	9.0
(185,827)	6.0
(185,828)	45.0
(185,831)	9.0
(185,842)	6.0
(185,844)	3.0
(185,846)	3.0
(185,880)	3.0
(185,889)	3.0
(185,891)	6.0
(185,892)	3.0
(185,895)	6.0
(185,907)	15.0
(185,923)	3.0
(185,929)	3.0
(185,944)	6.0
(185,945)	12.0
(185,950)	10.0
(185,977)	100.0
(185,979)	3.0
(186,236)	3.0
(186,296)	3.0
(186,491)	3.0
(186,528)	6.0
(186,574)	16.0
(186,603)	3.0
(186,607)	21.0
(186,709)	15.0
(186,710)	6.0
(186,733)	3.0
(186,745)	16.0
(186,754)	3.0
(186,755)	3.0
(186,765)	9.0
(186,777)	9.0
(186,817)	12.0
(186,819)	3.0
(186,822)	3.0
(186,828)	18.0
(186,831)	10.0
(186,837)	9.0
(186,843)	3.0
(186,844)	3.0
(186,845)	46.0
(186,846)	12.0
(186,848)	103.0
(186,849)	27.0
(186,850)	3.0
(186,879)	3.0
(186,880)	13.0
(186,887)	3.0
(186,888)	3.0
(186,893)	6.0
(186,903)	10.0
(186,907)	6.0
(186,908)	3.0
(186,929)	3.0
(186,966)	6.0
(187,60)	186.0
(187,199)	3.0
(187,528)	3.0
(187,604)	6.0
(187,623)	6.0
(187,660)	3.0
(187,680)	3.0
(187,706)	3.0
(187,708)	3.0
(187,710)	3.0
(187,712)	3.0
(187,716)	3.0
(187,734)	3.0
(187,735)	3.0
(187,740)	3.0
(187,741)	3.0
(187,743)	6.0
(187,744)	9.0
(187,751)	3.0
(187,752)	3.0
(187,756)	15.0
(187,761)	3.0
(187,766)	3.0
(187,816)	6.0
(187,837)	24.0
(187,845)	3.0
(187,851)	3.0
(187,852)	10.0
(187,880)	3.0
(187,886)	6.0
(187,908)	13.0
(187,929)	18.0
(187,943)	6.0
(187,950)	6.0
(187,970)	3.0
(187,978)	3.0
(187,1005)	6.0
(188,30)	22.0
(188,231)	3.0
(188,334)	3.0
(188,490)	3.0
(188,521)	3.0
(188,529)	3.0
(188,605)	3.0
(188,641)	3.0
(188,717)	24.0
(188,735)	3.0
(188,736)	109.0
(188,737)	6.0
(188,738)	6.0
(188,739)	3.0
(188,750)	3.0
(188,759)	6.0
(188,765)	6.0
(188,767)	9.0
(188,816)	12.0
(188,828)	9.0
(188,844)	3.0
(188,845)	3.0
(188,854)	6.0
(188,866)	12.0
(188,867)	30.0
(188,880)	9.0
(188,886)	6.0
(188,903)	9.0
(188,914)	3.0
(188,930)	6.0
(188,943)	3.0
(188,975)	3.0
(188,977)	6.0
(188,979)	3.0
(189,30)	3.0
(189,63)	3.0
(189,295)	15.0
(189,387)	3.0
(189,490)	23.0
(189,521)	6.0
(189,575)	3.0
(189,607)	3.0
(189,609)	9.0
(189,701)	3.0
(189,756)	100.0
(189,758)	3.0
(189,761)	3.0
(189,815)	3.0
(189,826)	6.0
(189,827)	6.0
(189,837)	153.0
(189,844)	3.0
(189,854)	9.0
(189,855)	3.0
(189,868)	6.0
(189,869)	3.0
(189,885)	3.0
(189,909)	6.0
(189,910)	6.0
(189,967)	3.0
(189,1006)	3.0
(190,231)	3.0
(190,367)	3.0
(190,387)	3.0
(190,490)	6.0
(190,518)	6.0
(190,519)	6.0
(190,529)	22.0
(190,608)	3.0
(190,635)	3.0
(190,642)	106.0
(190,658)	6.0
(190,700)	10.0
(190,707)	15.0
(190,722)	6.0
(190,727)	10.0
(190,729)	6.0
(190,734)	3.0
(190,752)	235.0
(190,753)	6.0
(190,837)	15.0
(190,844)	12.0
(190,855)	6.0
(190,880)	3.0
(190,885)	3.0
(190,909)	3.0
(190,910)	3.0
(190,951)	3.0
(191,29)	3.0
(191,324)	3.0
(191,529)	3.0
(191,609)	13.0
(191,611)	3.0
(191,616)	3.0
(191,668)	6.0
(191,706)	3.0
(191,720)	10.0
(191,735)	6.0
(191,743)	12.0
(191,744)	3.0
(191,880)	3.0
(191,883)	6.0
(191,884)	15.0
(191,902)	3.0
(191,910)	3.0
(191,931)	6.0
(191,938)	3.0
(191,940)	3.0
(191,941)	3.0
