2048 x 2048 sparse matrix, nnz = 7022
(243,621)	6.0
(243,654)	6.0
(243,705)	3.0
(243,818)	16.0
(243,844)	3.0
(243,851)	9.0
(243,1153)	3.0
(243,1154)	3.0
(244,29)	9.0
(244,628)	3.0
(244,653)	3.0
(244,679)	6.0
(244,819)	20.0
(244,843)	3.0
(244,940)	3.0
(244,1070)	6.0
(244,1153)	3.0
(245,628)	21.0
(245,708)	19.0
(245,709)	3.0
(245,716)	10.0
(245,726)	6.0
(245,738)	6.0
(245,741)	106.0
(245,746)	3.0
(245,757)	13.0
(245,759)	110.0
(245,762)	9.0
(245,765)	6.0
(245,843)	3.0
(245,908)	3.0
(246,29)	6.0
(246,820)	3.0
(246,855)	6.0
(246,1021)	3.0
(246,1022)	3.0
(247,382)	3.0
(247,628)	3.0
(247,663)	3.0
(247,820)	3.0
(247,841)	3.0
(247,907)	3.0
(247,1023)	116.0
(247,1033)	3.0
(248,581)	19.0
(248,610)	12.0
(248,767)	3.0
(248,851)	20.0
(248,855)	6.0
(248,1025)	6.0
(248,1035)	6.0
(249,680)	100.0
(249,768)	3.0
(249,769)	3.0
(249,1923)	3.0
(250,377)	3.0
(250,761)	3.0
(250,821)	12.0
(250,856)	12.0
(250,1927)	6.0
(251,622)	9.0
(251,624)	100.0
(251,627)	3.0
(251,633)	3.0
(251,637)	12.0
(251,643)	3.0
(251,837)	110.0
(251,838)	3.0
(251,1038)	3.0
(251,1115)	6.0
(251,1151)	3.0
(252,626)	3.0
(252,769)	6.0
(252,822)	3.0
(252,837)	209.0
(252,852)	9.0
(252,858)	9.0
(252,942)	3.0
(252,1887)	3.0
(252,1888)	6.0
(252,1890)	3.0
(252,1897)	3.0
(253,663)	6.0
(253,769)	3.0
(253,859)	6.0
(253,906)	3.0
(253,1031)	3.0
(253,1110)	3.0
(253,1114)	10.0
(253,1886)	3.0
(253,1930)	6.0
(253,1933)	406.0
(254,852)	3.0
(254,1041)	10.0
(254,1044)	6.0
(254,1045)	6.0
(254,1047)	3.0
(255,628)	100.0
(255,760)	3.0
(255,828)	6.0
(255,860)	3.0
(255,945)	20.0
(255,1034)	3.0
(255,1036)	3.0
(255,1113)	6.0
(255,1238)	3.0
(255,1239)	6.0
(255,1913)	6.0
(255,1915)	3.0
(255,1916)	6.0
(256,381)	10.0
(256,382)	3.0
(256,769)	10.0
(256,906)	3.0
(256,945)	10.0
(256,1048)	6.0
(256,1112)	3.0
(256,1915)	3.0
(256,1936)	15.0
(257,610)	3.0
(257,759)	100.0
(257,832)	9.0
(257,949)	6.0
(257,1045)	3.0
(257,1111)	6.0
(258,26)	9.0
(258,610)	3.0
(258,781)	6.0
(258,1937)	13.0
(259,382)	9.0
(259,610)	100.0
(259,914)	15.0
(259,994)	3.0
(259,1042)	3.0
(259,1058)	3.0
(259,1060)	3.0
(259,1062)	3.0
(259,1066)	9.0
(259,1068)	3.0
(259,1069)	3.0
(259,1085)	6.0
(260,610)	9.0
(260,629)	3.0
(260,662)	3.0
(260,757)	3.0
(260,996)	3.0
(260,1063)	6.0
(260,1940)	100.0
(261,382)	3.0
(261,595)	3.0
(261,1106)	3.0
(261,1121)	3.0
(262,372)	20.0
(262,771)	3.0
(262,1000)	3.0
(262,1075)	3.0
(262,1122)	6.0
(262,1123)	22.0
(262,1124)	9.0
(262,1126)	3.0
(262,1127)	3.0
(262,1128)	3.0
(262,1142)	6.0
(262,1144)	3.0
(262,1146)	6.0
(263,771)	3.0
(263,837)	3.0
(263,865)	9.0
(263,905)	3.0
(263,955)	3.0
(263,1076)	6.0
(263,1079)	3.0
(263,1080)	9.0
(263,1113)	6.0
(263,1130)	6.0
(263,1147)	3.0
(263,1943)	3.0
(264,772)	3.0
(264,1012)	100.0
(264,1013)	3.0
(264,1085)	3.0
(264,1111)	13.0
(264,1133)	6.0
(264,1134)	100.0
(264,1151)	3.0
(264,1271)	9.0
(264,1913)	6.0
(265,570)	3.0
(265,592)	3.0
(265,612)	6.0
(265,854)	6.0
(265,914)	3.0
(265,1081)	3.0
(265,1152)	3.0
(265,1205)	3.0
(265,1270)	6.0
(266,678)	6.0
(266,774)	27.0
(266,868)	3.0
(266,903)	9.0
(266,914)	6.0
(266,1021)	3.0
(266,1083)	16.0
(266,1084)	3.0
(266,1085)	3.0
(266,1110)	3.0
(266,1153)	3.0
(266,1268)	15.0
(267,30)	3.0
(267,383)	10.0
(267,612)	6.0
(267,629)	3.0
(267,869)	6.0
(267,903)	6.0
(267,1033)	6.0
(267,1086)	3.0
(267,1108)	21.0
(267,1109)	6.0
(267,1253)	3.0
(267,1276)	9.0
(267,1913)	6.0
(267,1938)	3.0
(267,1944)	3.0
(268,677)	3.0
(268,777)	3.0
(268,1024)	6.0
(268,1087)	18.0
(268,1088)	3.0
(268,1107)	9.0
(268,1937)	3.0
(269,677)	12.0
(269,778)	3.0
(269,1025)	13.0
(269,1034)	3.0
(269,1056)	3.0
(269,1088)	6.0
(269,1157)	6.0
(270,628)	18.0
(270,780)	10.0
(270,1026)	3.0
(270,1089)	32.0
(270,1091)	6.0
(270,1092)	3.0
(270,1093)	9.0
(271,781)	15.0
(271,782)	3.0
(271,845)	3.0
(271,1094)	9.0
(271,1095)	21.0
(271,1096)	9.0
(271,1098)	3.0
(271,1099)	3.0
(271,1913)	3.0
(272,784)	6.0
(272,844)	3.0
(272,903)	3.0
(272,1031)	3.0
(272,1203)	12.0
(272,1254)	3.0
(272,1276)	9.0
(273,746)	3.0
(273,785)	10.0
(273,846)	3.0
(273,1029)	3.0
(273,1212)	3.0
(274,33)	3.0
(274,590)	3.0
(274,786)	37.0
(274,787)	13.0
(274,788)	6.0
(274,791)	6.0
(274,902)	6.0
(274,1027)	3.0
(274,1056)	6.0
(274,1097)	3.0
(274,1912)	3.0
(274,1937)	3.0
(275,33)	3.0
(275,555)	3.0
(275,787)	6.0
(275,900)	3.0
(275,913)	3.0
(275,1152)	9.0
(275,1197)	3.0
(276,795)	6.0
(276,848)	6.0
(276,849)	62.0
(276,874)	3.0
(276,1165)	6.0
(276,1193)	6.0
(276,1916)	6.0
(277,743)	100.0
(277,796)	3.0
(277,1189)	9.0
(278,628)	3.0
(278,674)	123.0
(278,800)	6.0
(278,874)	103.0
(278,1186)	3.0
(278,1187)	9.0
(278,1286)	10.0
(278,1875)	3.0
(278,1877)	3.0
(278,1882)	3.0
(278,1953)	3.0
(279,1023)	3.0
(279,1287)	6.0
(279,1873)	30.0
(279,1878)	3.0
(279,1894)	3.0
(279,1912)	3.0
(279,1942)	3.0
(280,414)	3.0
(280,628)	6.0
(280,875)	3.0
(280,1872)	3.0
(280,1896)	3.0
(280,1955)	3.0
(281,1180)	103.0
(281,1181)	9.0
(281,1888)	27.0
(282,629)	3.0
(282,835)	3.0
(282,886)	3.0
(282,1079)	3.0
(282,1178)	9.0
(282,1179)	6.0
(282,1820)	15.0
(282,1822)	3.0
(282,1824)	3.0
(282,1865)	3.0
(282,1879)	6.0
(282,1907)	6.0
(282,1943)	3.0
(282,1956)	3.0
(283,741)	3.0
(283,803)	3.0
(283,805)	6.0
(283,1064)	3.0
(283,1176)	103.0
(283,1817)	120.0
(283,1818)	6.0
(283,1828)	29.0
(283,1829)	3.0
(283,1903)	6.0
(284,620)	12.0
(284,629)	12.0
(284,802)	100.0
(284,877)	3.0
(284,878)	3.0
(284,1053)	3.0
(284,1072)	3.0
(284,1172)	6.0
(284,1173)	12.0
(284,1289)	3.0
(284,1294)	16.0
(284,1813)	6.0
(284,1815)	3.0
(284,1816)	12.0
(284,1817)	6.0
(284,1831)	100.0
(284,1858)	6.0
(284,1868)	6.0
(284,1900)	3.0
(285,32)	3.0
(285,861)	6.0
(285,878)	215.0
(285,904)	18.0
(285,1019)	19.0
(285,1259)	3.0
(285,1296)	9.0
(285,1809)	6.0
(285,1810)	9.0
(285,1811)	119.0
(285,1812)	3.0
(285,1835)	9.0
(285,1856)	203.0
(285,1859)	3.0
(285,1902)	3.0
(286,629)	3.0
(286,800)	12.0
(286,900)	6.0
(286,1092)	10.0
(286,1100)	3.0
(286,1254)	3.0
(286,1258)	3.0
(286,1296)	6.0
(286,1298)	3.0
(286,1300)	9.0
(286,1854)	3.0
(286,1861)	3.0
(286,1958)	100.0
(287,800)	6.0
(287,1058)	3.0
(287,1301)	3.0
(287,1302)	3.0
(287,1303)	18.0
(287,1802)	3.0
(287,1804)	9.0
(287,1835)	6.0
(287,1839)	9.0
(287,1861)	3.0
(288,33)	9.0
(288,863)	6.0
(288,880)	21.0
(288,881)	12.0
(288,1019)	3.0
(288,1797)	3.0
(288,1798)	3.0
(288,1842)	6.0
(288,1861)	3.0
(288,1865)	3.0
(289,738)	3.0
(289,1089)	3.0
(289,1098)	3.0
(289,1306)	6.0
(289,1802)	3.0
(289,1831)	24.0
(289,1850)	15.0
(289,1852)	3.0
(289,1853)	6.0
(289,1861)	6.0
(289,1862)	6.0
(290,275)	3.0
(290,622)	6.0
(290,630)	3.0
(290,864)	6.0
(290,884)	3.0
(290,1102)	3.0
(290,1796)	18.0
(290,1802)	6.0
(290,1879)	3.0
(291,271)	3.0
(291,280)	3.0
(291,282)	3.0
(291,291)	19.0
(291,672)	6.0
(291,798)	6.0
(291,806)	12.0
(291,865)	6.0
(291,1088)	6.0
(291,1102)	9.0
(291,1103)	3.0
(291,1309)	3.0
(291,1754)	3.0
(291,1760)	3.0
(291,1803)	3.0
(291,1861)	9.0
(292,293)	3.0
(292,630)	3.0
(292,651)	6.0
(292,1762)	6.0
(292,1823)	9.0
(292,1865)	3.0
(293,865)	3.0
(293,889)	6.0
(293,902)	3.0
(293,1105)	6.0
(293,1756)	121.0
(293,1757)	6.0
(293,1763)	10.0
(293,1844)	3.0
(293,1845)	3.0
(293,1860)	6.0
(294,252)	3.0
(294,258)	3.0
(294,265)	3.0
(294,295)	3.0
(294,866)	9.0
(294,974)	3.0
(294,1105)	3.0
(294,1314)	3.0
(294,1372)	6.0
(294,1755)	6.0
(294,1758)	3.0
(294,1765)	3.0
(294,1865)	3.0
(295,806)	3.0
(295,866)	3.0
(295,1106)	9.0
(295,1316)	12.0
(295,1767)	6.0
(295,1812)	6.0
(295,1813)	3.0
(295,1814)	3.0
(295,1839)	3.0
(295,1840)	3.0
(296,623)	446.0
(296,671)	6.0
(296,868)	31.0
(296,1107)	21.0
(296,1232)	3.0
(296,1318)	3.0
(296,1319)	9.0
(296,1772)	3.0
(296,1788)	6.0
(296,1796)	3.0
(296,1798)	3.0
(296,1804)	9.0
(296,1839)	12.0
(296,1866)	12.0
(297,623)	9.0
(297,765)	3.0
(297,1319)	3.0
(297,1325)	3.0
(297,1327)	3.0
(297,1772)	6.0
(297,1773)	6.0
(297,1775)	3.0
(297,1787)	3.0
(297,1802)	3.0
(297,1803)	6.0
(297,1804)	3.0
(297,1866)	6.0
(297,1879)	3.0
(298,298)	10.0
(298,869)	3.0
(298,902)	10.0
(298,1109)	15.0
(298,1318)	12.0
(298,1333)	12.0
(298,1752)	6.0
(298,1785)	3.0
(298,1786)	3.0
(298,1791)	6.0
(298,1804)	3.0
(298,1838)	9.0
(299,806)	100.0
(299,891)	9.0
(299,1091)	9.0
(299,1111)	13.0
(299,1112)	33.0
(299,1113)	3.0
(299,1337)	6.0
(299,1341)	6.0
(299,1763)	29.0
(299,1779)	3.0
(299,1780)	3.0
(299,1781)	100.0
(299,1789)	3.0
(299,1804)	6.0
(299,1867)	3.0
(299,1878)	3.0
(300,415)	3.0
(300,555)	9.0
(300,625)	3.0
(300,870)	6.0
(300,1189)	6.0
(300,1754)	6.0
(300,1766)	6.0
(300,1786)	3.0
(300,1787)	3.0
(300,1856)	24.0
(301,398)	3.0
(301,405)	9.0
(301,406)	3.0
(301,451)	3.0
(301,648)	10.0
(301,670)	6.0
(301,871)	12.0
(301,892)	6.0
(301,893)	3.0
(301,900)	6.0
(301,1090)	3.0
(301,1095)	3.0
(301,1117)	3.0
(301,1118)	3.0
(301,1749)	3.0
(301,1766)	3.0
(301,1803)	3.0
(301,1833)	15.0
(302,556)	6.0
(302,894)	3.0
(302,895)	6.0
(302,1095)	3.0
(302,1316)	3.0
(302,1349)	3.0
(302,1361)	3.0
(302,1768)	3.0
(302,1769)	3.0
(302,1779)	9.0
(302,1780)	3.0
(302,1781)	110.0
(302,1788)	3.0
(302,1830)	3.0
(302,1831)	3.0
(302,1832)	18.0
(302,1868)	12.0
(303,36)	6.0
(303,411)	106.0
(303,413)	15.0
(303,414)	3.0
(303,451)	3.0
(303,452)	18.0
(303,491)	100.0
(303,626)	3.0
(303,794)	3.0
(303,810)	9.0
(303,872)	3.0
(303,1015)	9.0
(303,1096)	3.0
(303,1107)	10.0
(303,1316)	3.0
(303,1350)	3.0
(303,1351)	21.0
(303,1352)	3.0
(303,1363)	3.0
(303,1758)	3.0
(303,1770)	12.0
(303,1804)	6.0
(303,1827)	6.0
(304,36)	6.0
(304,58)	3.0
(304,454)	3.0
(304,811)	6.0
(304,897)	3.0
(304,898)	3.0
(304,978)	9.0
(304,1015)	100.0
(304,1084)	19.0
(304,1257)	6.0
(304,1258)	3.0
(304,1729)	3.0
(304,1746)	213.0
(304,1771)	6.0
(304,1772)	6.0
(304,1774)	3.0
(304,1790)	3.0
(304,1804)	3.0
(304,1827)	9.0
(305,645)	3.0
(305,670)	15.0
(305,814)	3.0
(305,1088)	3.0
(305,1120)	103.0
(305,1259)	3.0
(305,1729)	9.0
(305,1761)	3.0
(305,1772)	6.0
(305,1774)	3.0
(305,1842)	6.0
(305,1869)	6.0
(306,58)	3.0
(306,397)	6.0
(306,460)	3.0
(306,670)	3.0
(306,793)	3.0
(306,816)	3.0
(306,817)	9.0
(306,904)	3.0
(306,1113)	6.0
(306,1197)	3.0
(306,1260)	6.0
(306,1370)	16.0
(306,1744)	3.0
(306,1745)	9.0
(306,1805)	3.0
(306,1824)	121.0
(306,1870)	3.0
(306,1973)	6.0
(307,635)	3.0
(307,669)	3.0
(307,819)	3.0
(307,820)	6.0
(307,821)	3.0
(307,1199)	10.0
(307,1728)	3.0
(307,1742)	3.0
(307,1743)	9.0
(307,1764)	3.0
(307,1805)	3.0
(308,792)	13.0
(308,822)	9.0
(308,1114)	6.0
(308,1124)	6.0
(308,1201)	3.0
(308,1372)	3.0
(308,1740)	3.0
(308,1741)	3.0
(308,1779)	13.0
(308,1805)	3.0
(308,1823)	9.0
(309,408)	16.0
(309,873)	3.0
(309,902)	9.0
(309,1082)	3.0
(309,1086)	9.0
(309,1127)	3.0
(309,1202)	3.0
(309,1313)	6.0
(309,1738)	3.0
(309,1777)	3.0
(309,1806)	6.0
(309,1822)	110.0
(309,1974)	3.0
(310,418)	12.0
(310,641)	29.0
(310,642)	3.0
(310,815)	3.0
(310,828)	10.0
(310,829)	3.0
(310,874)	3.0
(310,1126)	3.0
(310,1312)	3.0
(310,1329)	3.0
(310,1362)	3.0
(310,1363)	100.0
(310,1463)	3.0
(310,1737)	9.0
(310,1744)	6.0
(310,1784)	6.0
(310,1872)	6.0
(311,557)	10.0
(311,1084)	3.0
(311,1123)	3.0
(311,1745)	13.0
(311,1786)	3.0
(311,1821)	6.0
(312,39)	13.0
(312,814)	13.0
(312,832)	3.0
(312,834)	100.0
(312,903)	3.0
(312,1049)	3.0
(312,1081)	6.0
(312,1262)	3.0
(312,1734)	3.0
(312,1874)	9.0
(313,308)	6.0
(313,336)	9.0
(313,457)	3.0
(313,839)	3.0
(313,876)	29.0
(313,885)	6.0
(313,904)	9.0
(313,1079)	6.0
(313,1080)	13.0
(313,1311)	3.0
(313,1476)	3.0
(313,1725)	6.0
(313,1726)	3.0
(313,1727)	18.0
(313,1729)	3.0
(313,1732)	3.0
(313,1852)	9.0
(314,39)	3.0
(314,52)	10.0
(314,877)	3.0
(314,878)	3.0
(314,1131)	21.0
(314,1353)	6.0
(314,1444)	3.0
(314,1719)	6.0
(314,1722)	3.0
(314,1723)	3.0
(314,1787)	6.0
(314,1805)	9.0
(314,1852)	3.0
(315,404)	6.0
(315,1049)	3.0
(315,1132)	3.0
(315,1264)	3.0
(315,1355)	9.0
(315,1365)	3.0
(315,1710)	116.0
(315,1716)	3.0
(315,1721)	3.0
(315,1747)	3.0
(315,1851)	6.0
(316,346)	3.0
(316,403)	3.0
(316,420)	245.0
(316,716)	3.0
(316,846)	13.0
(316,881)	6.0
(316,1049)	6.0
(316,1080)	3.0
(316,1086)	3.0
(316,1087)	3.0
(316,1140)	3.0
(316,1141)	9.0
(316,1339)	3.0
(316,1708)	29.0
(316,1716)	3.0
(316,1719)	15.0
(316,1729)	3.0
(316,1788)	25.0
(316,1851)	3.0
(316,1895)	3.0
(317,385)	3.0
(317,421)	3.0
(317,628)	6.0
(317,1080)	6.0
(317,1136)	3.0
(317,1695)	3.0
(317,1698)	6.0
(317,1699)	6.0
(317,1700)	3.0
(317,1701)	9.0
(317,1702)	9.0
(317,1706)	12.0
(317,1707)	3.0
(317,1713)	3.0
(317,1714)	6.0
(317,1718)	12.0
(317,1728)	3.0
(317,1747)	16.0
(317,1851)	9.0
(317,1875)	3.0
(318,799)	3.0
(318,884)	13.0
(318,908)	3.0
(318,1083)	6.0
(318,1311)	13.0
(318,1380)	6.0
(318,1491)	3.0
(318,1693)	12.0
(318,1694)	6.0
(318,1703)	6.0
(318,1705)	6.0
(318,1713)	12.0
(318,1749)	3.0
(318,1805)	3.0
(318,1851)	6.0
(319,57)	6.0
(319,895)	3.0
(319,1044)	3.0
(319,1053)	3.0
(319,1056)	21.0
(319,1077)	6.0
(319,1079)	12.0
(319,1081)	100.0
(319,1140)	15.0
(319,1383)	3.0
(319,1685)	3.0
(319,1686)	9.0
(319,1687)	6.0
(319,1688)	3.0
(319,1692)	15.0
(319,1714)	3.0
(319,1747)	3.0
(319,1749)	3.0
(319,1805)	3.0
(320,402)	3.0
(320,628)	3.0
(320,813)	6.0
(320,913)	3.0
(320,1043)	6.0
(320,1057)	6.0
(320,1072)	13.0
(320,1076)	3.0
(320,1141)	3.0
(320,1385)	3.0
(320,1682)	9.0
(320,1683)	6.0
(320,1685)	12.0
(320,1689)	3.0
(320,1691)	3.0
(320,1875)	6.0
(320,1889)	3.0
(321,43)	3.0
(321,1070)	3.0
(321,1071)	10.0
(321,1142)	3.0
(321,1176)	3.0
(321,1177)	3.0
(321,1310)	6.0
(321,1378)	3.0
(321,1379)	6.0
(321,1503)	3.0
(321,1674)	12.0
(321,1675)	3.0
(321,1676)	3.0
(321,1677)	3.0
(321,1679)	6.0
(321,1680)	15.0
(321,1710)	3.0
(321,1728)	12.0
(321,1750)	3.0
(321,1789)	29.0
(321,1851)	3.0
(321,1876)	15.0
(321,1944)	3.0
(322,59)	6.0
(322,357)	10.0
(322,628)	3.0
(322,705)	3.0
(322,710)	9.0
(322,910)	3.0
(322,911)	30.0
(322,1069)	3.0
(322,1310)	120.0
(322,1506)	3.0
(322,1685)	6.0
(322,1790)	9.0
(322,1805)	3.0
(322,1821)	3.0
(322,1877)	100.0
(322,1889)	3.0
(323,812)	100.0
(323,1040)	9.0
(323,1061)	6.0
(323,1156)	3.0
(323,1446)	9.0
(323,1506)	6.0
(323,1672)	12.0
(323,1709)	13.0
(323,1751)	3.0
(323,1804)	3.0
(323,1878)	3.0
(324,695)	9.0
(324,701)	3.0
(324,812)	3.0
(324,1063)	3.0
(324,1065)	6.0
(324,1066)	13.0
(324,1160)	3.0
(324,1161)	3.0
(324,1671)	12.0
(324,1685)	6.0
(324,1708)	3.0
(324,1820)	3.0
(324,1850)	3.0
(324,1893)	3.0
(325,41)	3.0
(325,61)	6.0
(325,404)	6.0
(325,501)	3.0
(325,692)	3.0
(325,787)	3.0
(325,914)	3.0
(325,915)	19.0
(325,1039)	16.0
(325,1073)	6.0
(325,1145)	13.0
(325,1163)	6.0
(325,1164)	12.0
(325,1355)	3.0
(325,1393)	3.0
(325,1415)	6.0
(325,1417)	3.0
(325,1418)	9.0
(325,1670)	3.0
(325,1723)	6.0
(325,1792)	6.0
(325,1878)	9.0
(326,394)	3.0
(326,1165)	3.0
(326,1355)	3.0
(326,1395)	9.0
(326,1396)	3.0
(326,1402)	3.0
(326,1403)	6.0
(326,1410)	6.0
(326,1412)	6.0
(326,1446)	3.0
(326,1669)	9.0
(326,1704)	10.0
(326,1705)	6.0
(326,1706)	3.0
(326,1792)	13.0
(326,1804)	6.0
(327,34)	9.0
(327,39)	3.0
(327,918)	6.0
(327,1000)	13.0
(327,1102)	3.0
(327,1146)	32.0
(327,1397)	6.0
(327,1407)	9.0
(327,1409)	6.0
(327,1509)	9.0
(327,1668)	25.0
(327,1736)	3.0
(327,1792)	6.0
(327,1819)	3.0
(327,1820)	12.0
(327,1850)	3.0
(328,42)	3.0
(328,43)	3.0
(328,45)	10.0
(328,404)	3.0
(328,407)	3.0
(328,1004)	6.0
(328,1035)	6.0
(328,1509)	10.0
(328,1513)	3.0
(328,1668)	113.0
(328,1702)	3.0
(328,1850)	3.0
(329,47)	9.0
(329,554)	3.0
(329,856)	10.0
(329,919)	6.0
(329,1148)	3.0
(329,1447)	100.0
(329,1517)	6.0
(329,1668)	12.0
(329,1685)	3.0
(329,1755)	15.0
(329,1793)	3.0
(329,1803)	6.0
(329,1882)	3.0
(330,48)	3.0
(330,232)	3.0
(330,410)	3.0
(330,920)	20.0
(330,921)	3.0
(330,922)	3.0
(330,1263)	3.0
(330,1447)	3.0
(330,1505)	3.0
(330,1663)	3.0
(330,1668)	12.0
(330,1803)	19.0
(330,1882)	12.0
(331,49)	9.0
(331,694)	118.0
(331,817)	3.0
(331,921)	3.0
(331,1066)	9.0
(331,1176)	3.0
(331,1177)	10.0
(331,1308)	3.0
(331,1501)	3.0
(331,1664)	3.0
(331,1736)	3.0
(331,1792)	3.0
(331,1794)	3.0
(331,1819)	6.0
(332,669)	23.0
(332,683)	3.0
(332,693)	3.0
(332,858)	100.0
(332,887)	10.0
(332,922)	6.0
(332,929)	3.0
(332,936)	3.0
(332,1150)	10.0
(332,1527)	6.0
(332,1698)	100.0
(332,1795)	15.0
(332,1881)	3.0
(332,1899)	3.0
(333,54)	3.0
(333,392)	3.0
(333,669)	3.0
(333,859)	10.0
(333,862)	3.0
(333,924)	15.0
(333,926)	6.0
(333,928)	6.0
(333,944)	3.0
(333,946)	6.0
(333,1009)	3.0
(333,1178)	12.0
(333,1179)	100.0
(333,1399)	3.0
(333,1450)	3.0
(333,1496)	3.0
(333,1531)	3.0
(333,1665)	6.0
(333,1724)	10.0
(333,1796)	3.0
(333,1803)	9.0
(333,1818)	9.0
(334,553)	10.0
(334,638)	9.0
(334,990)	3.0
(334,994)	10.0
(334,1027)	9.0
(334,1150)	9.0
(334,1180)	28.0
(334,1307)	100.0
(334,1350)	3.0
(334,1450)	9.0
(334,1451)	12.0
(334,1532)	3.0
(334,1665)	3.0
(334,1796)	3.0
(334,1942)	3.0
(335,421)	3.0
(335,670)	6.0
(335,691)	3.0
(335,812)	3.0
(335,927)	16.0
(335,1026)	6.0
(335,1151)	3.0
(335,1152)	20.0
(335,1451)	3.0
(335,1495)	3.0
(335,1688)	3.0
(335,1729)	3.0
(335,1758)	3.0
(335,1796)	3.0
(335,1797)	21.0
(335,1803)	9.0
(335,1816)	3.0
(335,1848)	3.0
(335,1941)	12.0
(335,1961)	3.0
(336,315)	3.0
(336,867)	3.0
(336,928)	6.0
(336,929)	6.0
(336,930)	6.0
(336,931)	100.0
(336,1684)	9.0
(336,1687)	6.0
(336,1802)	9.0
(336,1848)	6.0
(336,1883)	3.0
(336,1983)	10.0
(337,56)	3.0
(337,871)	6.0
(337,933)	9.0
(337,949)	3.0
(337,1349)	3.0
(337,1496)	3.0
(337,1673)	3.0
(337,1722)	3.0
(337,1758)	6.0
(337,1797)	12.0
(337,1939)	13.0
(338,454)	3.0
(338,950)	12.0
(338,1153)	3.0
(338,1404)	12.0
(338,1452)	3.0
(338,1674)	9.0
(338,1758)	6.0
(338,1759)	3.0
(338,1938)	3.0
(338,1986)	18.0
(339,636)	3.0
(339,663)	28.0
(339,935)	3.0
(339,1405)	3.0
(339,1655)	3.0
(339,1658)	3.0
(339,1722)	3.0
(339,1798)	6.0
(339,1982)	3.0
(340,425)	12.0
(340,466)	6.0
(340,781)	6.0
(340,935)	9.0
(340,1653)	6.0
(340,1659)	3.0
(340,1660)	6.0
(340,1689)	6.0
(341,675)	6.0
(341,684)	3.0
(341,936)	113.0
(341,989)	3.0
(341,1154)	3.0
(341,1364)	3.0
(341,1616)	12.0
(341,1617)	6.0
(341,1618)	27.0
(341,1619)	9.0
(341,1620)	106.0
(341,1622)	3.0
(341,1651)	6.0
(341,1652)	15.0
(341,1653)	9.0
(341,1728)	9.0
(341,1737)	3.0
(341,1799)	3.0
(341,1804)	6.0
(341,1885)	3.0
(341,1989)	3.0
(342,318)	3.0
(342,635)	9.0
(342,650)	3.0
(342,952)	9.0
(342,953)	9.0
(342,1108)	3.0
(342,1610)	19.0
(342,1611)	21.0
(342,1613)	3.0
(342,1615)	9.0
(342,1623)	30.0
(342,1624)	9.0
(342,1650)	6.0
(342,1651)	21.0
(342,1660)	12.0
(342,1737)	13.0
(342,1759)	3.0
(342,1800)	3.0
(342,1843)	109.0
(342,1991)	3.0
(342,1998)	3.0
(342,1999)	3.0
(342,2003)	3.0
(343,938)	3.0
(343,949)	3.0
(343,955)	3.0
(343,956)	6.0
(343,1154)	16.0
(343,1407)	3.0
(343,1624)	9.0
(343,1640)	200.0
(343,1641)	9.0
(343,1642)	9.0
(343,1644)	3.0
(343,1645)	3.0
(343,1648)	9.0
(343,1737)	6.0
(343,1803)	39.0
(343,1885)	6.0
(343,1905)	3.0
(343,1993)	3.0
(343,1996)	6.0
(344,318)	3.0
(344,1061)	6.0
(344,1157)	3.0
(344,1234)	3.0
(344,1256)	9.0
(344,1609)	6.0
(344,1624)	42.0
(344,1640)	24.0
(344,1675)	3.0
(344,1760)	3.0
(344,1801)	15.0
(344,1802)	3.0
(344,1823)	6.0
(344,1838)	3.0
(344,1885)	3.0
(344,2003)	229.0
(345,458)	3.0
(345,939)	6.0
(345,940)	3.0
(345,963)	33.0
(345,967)	9.0
(345,974)	3.0
(345,976)	3.0
(345,984)	3.0
(345,985)	10.0
(345,1162)	3.0
(345,1409)	16.0
(345,1625)	12.0
(345,1626)	9.0
(345,1627)	9.0
(345,1628)	9.0
(345,1629)	6.0
(345,1639)	3.0
(345,1661)	3.0
(345,1745)	3.0
(345,1801)	3.0
(345,1827)	3.0
(345,1830)	6.0
(345,1831)	6.0
(345,1837)	3.0
(345,1962)	3.0
(346,471)	12.0
(346,942)	3.0
(346,943)	9.0
(346,945)	20.0
(346,981)	9.0
(346,983)	3.0
(346,1166)	13.0
(346,1169)	9.0
(346,1170)	32.0
(346,1171)	3.0
(346,1172)	9.0
(346,1174)	3.0
(346,1176)	3.0
(346,1177)	6.0
(346,1178)	12.0
(346,1179)	10.0
(346,1180)	6.0
(346,1230)	3.0
(346,1345)	3.0
(346,1607)	12.0
(346,1629)	3.0
(346,1630)	9.0
(346,1639)	6.0
(346,1675)	6.0
(346,1728)	3.0
(346,1800)	3.0
(346,2005)	28.0
(347,382)	3.0
(347,383)	3.0
(347,553)	12.0
(347,631)	18.0
(347,668)	3.0
(347,861)	3.0
(347,863)	3.0
(347,1059)	100.0
(347,1603)	3.0
(347,1606)	6.0
(347,1632)	19.0
(347,1634)	6.0
(347,1636)	6.0
(347,1637)	21.0
(347,1638)	15.0
(347,1639)	9.0
(347,1673)	12.0
(347,1674)	3.0
(347,1679)	3.0
(347,1681)	12.0
(347,1683)	9.0
(347,1687)	100.0
(347,1728)	9.0
(347,1799)	12.0
(347,1859)	3.0
(347,1866)	3.0
(347,1970)	3.0
(347,1972)	3.0
(347,2006)	3.0
