geometry,time,area_ardida,f
POINT(-9.17192853950178 39.38608554949),2001-01-01 00:00:00,1,1
POINT(-8.84178062873798 40.0463813710176),2001-01-01 00:00:00,0.0001,1
POINT(-8.84178062873798 41.6971209248368),2001-01-01 00:00:00,2,1
POINT(-8.51163271797415 40.0463813710176),2001-01-01 00:00:00,0.003,1
POINT(-8.51163271797415 40.2114553263995),2001-01-01 00:00:00,0.01,1
POINT(-8.51163271797415 40.5416032371634),2001-01-01 00:00:00,0.1,1
POINT(-8.34655876259222 40.5416032371634),2001-01-01 00:00:00,0.02,1
POINT(-8.18148480721032 40.5416032371634),2001-01-01 00:00:00,0.41,2
POINT(-8.0164108518284 38.0654939064347),2001-01-01 00:00:00,0.0001,1
POINT(-8.0164108518284 40.3765292817815),2001-01-01 00:00:00,1,1
POINT(-8.0164108518284 40.5416032371634),2001-01-01 00:00:00,0.2901,3
POINT(-8.0164108518284 40.8717511479272),2001-01-01 00:00:00,2.0001,2
POINT(-7.8513368964465 40.3765292817815),2001-01-01 00:00:00,1.1,1
POINT(-7.8513368964465 40.7066771925453),2001-01-01 00:00:00,0.05,1
POINT(-7.35611503030074 41.3669730140729),2001-01-01 00:00:00,0.01,1
POINT(-7.02596711953692 41.201899058691),2001-01-01 00:00:00,1,1
POINT(-7.02596711953692 41.5320469694549),2001-01-01 00:00:00,0.1,1
POINT(-9.50207645026561 38.7257897279623),2001-02-01 00:00:00,0.004,2
POINT(-9.50207645026561 38.8908636833443),2001-02-01 00:00:00,0.52,2
POINT(-9.33700249488371 38.3956418171985),2001-02-01 00:00:00,0.075,1
POINT(-9.33700249488371 38.7257897279623),2001-02-01 00:00:00,0.0015,1
POINT(-9.33700249488371 38.8908636833443),2001-02-01 00:00:00,8.61,12
POINT(-9.17192853950178 38.3956418171985),2001-02-01 00:00:00,1.30,4
POINT(-9.17192853950178 38.5607157725804),2001-02-01 00:00:00,0.001,1
POINT(-9.17192853950178 39.0559376387262),2001-02-01 00:00:00,0.07,1
POINT(-9.00685458411988 39.2210115941081),2001-02-01 00:00:00,0.02,1
POINT(-9.00685458411988 39.38608554949),2001-02-01 00:00:00,1.5,2
POINT(-9.00685458411988 39.5511595048719),2001-02-01 00:00:00,0.2001,3
POINT(-9.00685458411988 39.7162334602538),2001-02-01 00:00:00,0.0002,2
POINT(-9.00685458411988 41.6971209248368),2001-02-01 00:00:00,0.2,2
POINT(-8.84178062873798 37.0750501741432),2001-02-01 00:00:00,0.002,1
POINT(-8.84178062873798 37.405198084907),2001-02-01 00:00:00,0.0001,1
POINT(-8.84178062873798 37.5702720402889),2001-02-01 00:00:00,0.05,1
POINT(-8.84178062873798 37.9004199510528),2001-02-01 00:00:00,0.0001,1
POINT(-8.84178062873798 38.8908636833443),2001-02-01 00:00:00,0.002,1
POINT(-8.84178062873798 39.38608554949),2001-02-01 00:00:00,0.002,1
POINT(-8.84178062873798 39.5511595048719),2001-02-01 00:00:00,0.06,2
POINT(-8.84178062873798 39.7162334602538),2001-02-01 00:00:00,0.0301,2
POINT(-8.84178062873798 41.201899058691),2001-02-01 00:00:00,0.01,1
POINT(-8.84178062873798 41.3669730140729),2001-02-01 00:00:00,0.1,1
POINT(-8.84178062873798 41.5320469694549),2001-02-01 00:00:00,0.54,5
POINT(-8.84178062873798 41.6971209248368),2001-02-01 00:00:00,34.29,10
POINT(-8.84178062873798 41.8621948802187),2001-02-01 00:00:00,5,1
POINT(-8.67670667335605 37.0750501741432),2001-02-01 00:00:00,0.1,1
POINT(-8.67670667335605 38.3956418171985),2001-02-01 00:00:00,0.0001,1
POINT(-8.67670667335605 38.8908636833443),2001-02-01 00:00:00,0.075,2
POINT(-8.67670667335605 39.5511595048719),2001-02-01 00:00:00,1,1
POINT(-8.67670667335605 39.7162334602538),2001-02-01 00:00:00,2,1
POINT(-8.67670667335605 40.0463813710176),2001-02-01 00:00:00,0.7,1
POINT(-8.67670667335605 40.5416032371634),2001-02-01 00:00:00,0.3101,3
POINT(-8.67670667335605 40.7066771925453),2001-02-01 00:00:00,0.2501,3
POINT(-8.67670667335605 40.8717511479272),2001-02-01 00:00:00,2.30,21
POINT(-8.67670667335605 41.0368251033091),2001-02-01 00:00:00,6.26,22
POINT(-8.67670667335605 41.201899058691),2001-02-01 00:00:00,3.02,2
POINT(-8.67670667335605 41.3669730140729),2001-02-01 00:00:00,1.33,6
POINT(-8.67670667335605 41.5320469694549),2001-02-01 00:00:00,0.38,3
POINT(-8.67670667335605 41.6971209248368),2001-02-01 00:00:00,9.97,8
POINT(-8.67670667335605 41.8621948802187),2001-02-01 00:00:00,35.58,14
POINT(-8.67670667335605 42.0272688356006),2001-02-01 00:00:00,0.08,1
POINT(-8.51163271797415 40.0463813710176),2001-02-01 00:00:00,0.02,2
POINT(-8.51163271797415 40.3765292817815),2001-02-01 00:00:00,0.3901,3
POINT(-8.51163271797415 40.5416032371634),2001-02-01 00:00:00,4.42,3
POINT(-8.51163271797415 40.7066771925453),2001-02-01 00:00:00,3.96,10
POINT(-8.51163271797415 40.8717511479272),2001-02-01 00:00:00,0.46,4
POINT(-8.51163271797415 41.0368251033091),2001-02-01 00:00:00,0.86,9
POINT(-8.51163271797415 41.201899058691),2001-02-01 00:00:00,2.32,14
POINT(-8.51163271797415 41.3669730140729),2001-02-01 00:00:00,2.41,7
POINT(-8.51163271797415 41.5320469694549),2001-02-01 00:00:00,2.49,6
POINT(-8.51163271797415 41.6971209248368),2001-02-01 00:00:00,4.59,11
POINT(-8.51163271797415 41.8621948802187),2001-02-01 00:00:00,11.53,7
POINT(-8.34655876259222 39.5511595048719),2001-02-01 00:00:00,1.0001,2
POINT(-8.34655876259222 39.7162334602538),2001-02-01 00:00:00,0.5,1
POINT(-8.34655876259222 40.0463813710176),2001-02-01 00:00:00,0.12,1
POINT(-8.34655876259222 40.7066771925453),2001-02-01 00:00:00,36.02,10
POINT(-8.34655876259222 40.8717511479272),2001-02-01 00:00:00,0.6,1
POINT(-8.34655876259222 41.0368251033091),2001-02-01 00:00:00,0.77,4
POINT(-8.34655876259222 41.201899058691),2001-02-01 00:00:00,1.34,8
POINT(-8.34655876259222 41.3669730140729),2001-02-01 00:00:00,3.90,11
POINT(-8.34655876259222 41.5320469694549),2001-02-01 00:00:00,4.93,8
POINT(-8.34655876259222 41.6971209248368),2001-02-01 00:00:00,1.50,6
POINT(-8.34655876259222 41.8621948802187),2001-02-01 00:00:00,2.5,2
POINT(-8.34655876259222 42.0272688356006),2001-02-01 00:00:00,1.15,2
POINT(-8.18148480721032 39.2210115941081),2001-02-01 00:00:00,2,1
POINT(-8.18148480721032 39.38608554949),2001-02-01 00:00:00,0.05,1
POINT(-8.18148480721032 39.7162334602538),2001-02-01 00:00:00,0.01,1
POINT(-8.18148480721032 39.8813074156357),2001-02-01 00:00:00,4.35,3
POINT(-8.18148480721032 40.2114553263995),2001-02-01 00:00:00,0.9,2
POINT(-8.18148480721032 40.5416032371634),2001-02-01 00:00:00,1.08,2
POINT(-8.18148480721032 41.0368251033091),2001-02-01 00:00:00,0.51,6
POINT(-8.18148480721032 41.201899058691),2001-02-01 00:00:00,1.04,5
POINT(-8.18148480721032 41.3669730140729),2001-02-01 00:00:00,0.13,3
POINT(-8.18148480721032 41.5320469694549),2001-02-01 00:00:00,1.97,7
POINT(-8.18148480721032 41.6971209248368),2001-02-01 00:00:00,5.5,2
POINT(-8.18148480721032 41.8621948802187),2001-02-01 00:00:00,0.03,1
POINT(-8.0164108518284 39.2210115941081),2001-02-01 00:00:00,0.5,1
POINT(-8.0164108518284 39.5511595048719),2001-02-01 00:00:00,0.02,1
POINT(-8.0164108518284 39.7162334602538),2001-02-01 00:00:00,0.3,1
POINT(-8.0164108518284 40.5416032371634),2001-02-01 00:00:00,3.3,4
POINT(-8.0164108518284 40.7066771925453),2001-02-01 00:00:00,0.1001,4
POINT(-8.0164108518284 40.8717511479272),2001-02-01 00:00:00,2,1
POINT(-8.0164108518284 41.0368251033091),2001-02-01 00:00:00,0.64,4
POINT(-8.0164108518284 41.201899058691),2001-02-01 00:00:00,3,1
POINT(-8.0164108518284 41.3669730140729),2001-02-01 00:00:00,4.17,8
POINT(-8.0164108518284 41.5320469694549),2001-02-01 00:00:00,47.02,7
POINT(-8.0164108518284 41.6971209248368),2001-02-01 00:00:00,91.01,5
POINT(-7.8513368964465 40.3765292817815),2001-02-01 00:00:00,0.5,2
POINT(-7.8513368964465 40.8717511479272),2001-02-01 00:00:00,6.0601,4
POINT(-7.8513368964465 41.0368251033091),2001-02-01 00:00:00,2,2
POINT(-7.8513368964465 41.201899058691),2001-02-01 00:00:00,2.60,8
POINT(-7.8513368964465 41.3669730140729),2001-02-01 00:00:00,0.5,1
POINT(-7.8513368964465 41.5320469694549),2001-02-01 00:00:00,0.3,1
POINT(-7.8513368964465 41.6971209248368),2001-02-01 00:00:00,2.01,2
POINT(-7.8513368964465 41.8621948802187),2001-02-01 00:00:00,77,2
POINT(-7.68626294106457 40.5416032371634),2001-02-01 00:00:00,0.5,1
POINT(-7.68626294106457 41.6971209248368),2001-02-01 00:00:00,1.5,2
POINT(-7.52118898568267 39.2210115941081),2001-02-01 00:00:00,0.0001,1
POINT(-7.52118898568267 39.7162334602538),2001-02-01 00:00:00,1,1
POINT(-7.52118898568267 39.8813074156357),2001-02-01 00:00:00,0.01,1
POINT(-7.52118898568267 40.7066771925453),2001-02-01 00:00:00,0.5,1
POINT(-7.52118898568267 41.0368251033091),2001-02-01 00:00:00,0.02,1
POINT(-7.52118898568267 41.201899058691),2001-02-01 00:00:00,0.25,3
POINT(-7.52118898568267 41.3669730140729),2001-02-01 00:00:00,0.05,1
POINT(-7.52118898568267 41.6971209248368),2001-02-01 00:00:00,0.01,1
POINT(-7.35611503030074 39.2210115941081),2001-02-01 00:00:00,0.0001,1
POINT(-7.35611503030074 40.3765292817815),2001-02-01 00:00:00,2,2
POINT(-7.35611503030074 40.7066771925453),2001-02-01 00:00:00,0.5,1
POINT(-7.35611503030074 41.5320469694549),2001-02-01 00:00:00,0.01,1
POINT(-7.19104107491884 39.8813074156357),2001-02-01 00:00:00,0.02,1
POINT(-7.19104107491884 40.2114553263995),2001-02-01 00:00:00,1.5,1
POINT(-7.19104107491884 41.0368251033091),2001-02-01 00:00:00,0.01,1
POINT(-7.19104107491884 41.8621948802187),2001-02-01 00:00:00,1,1
POINT(-7.02596711953692 41.0368251033091),2001-02-01 00:00:00,5,1
POINT(-7.02596711953692 41.5320469694549),2001-02-01 00:00:00,0.1,1
POINT(-7.02596711953692 41.8621948802187),2001-02-01 00:00:00,24.71,2
POINT(-6.86089316415502 41.0368251033091),2001-02-01 00:00:00,0.01,1
POINT(-6.69581920877309 41.3669730140729),2001-02-01 00:00:00,0.5,1
POINT(-6.69581920877309 41.5320469694549),2001-02-01 00:00:00,0.1,1
POINT(-6.53074525339119 41.201899058691),2001-02-01 00:00:00,1,1
POINT(-6.36567129800926 41.3669730140729),2001-02-01 00:00:00,0.5,1
POINT(-9.33700249488371 39.38608554949),2001-03-01 00:00:00,0.1,1
POINT(-9.00685458411988 38.5607157725804),2001-03-01 00:00:00,0.085,2
POINT(-9.00685458411988 39.0559376387262),2001-03-01 00:00:00,0.001,1
POINT(-8.84178062873798 38.3956418171985),2001-03-01 00:00:00,4,1
POINT(-8.84178062873798 39.5511595048719),2001-03-01 00:00:00,0.0001,1
POINT(-8.84178062873798 40.7066771925453),2001-03-01 00:00:00,0.01,1
POINT(-8.51163271797415 39.8813074156357),2001-03-01 00:00:00,0.5,1
POINT(-8.51163271797415 40.5416032371634),2001-03-01 00:00:00,0.20,4
POINT(-8.34655876259222 40.7066771925453),2001-03-01 00:00:00,0.03,2
POINT(-8.18148480721032 39.8813074156357),2001-03-01 00:00:00,1.1,1
POINT(-8.18148480721032 40.2114553263995),2001-03-01 00:00:00,1.5,1
POINT(-8.18148480721032 40.3765292817815),2001-03-01 00:00:00,0.1,1
POINT(-8.18148480721032 40.5416032371634),2001-03-01 00:00:00,0.0001,1
POINT(-8.0164108518284 40.5416032371634),2001-03-01 00:00:00,0.80,4
POINT(-8.0164108518284 40.7066771925453),2001-03-01 00:00:00,2.8001,4
POINT(-7.8513368964465 40.5416032371634),2001-03-01 00:00:00,0.4,1
POINT(-7.8513368964465 40.8717511479272),2001-03-01 00:00:00,0.05,1
POINT(-7.68626294106457 41.201899058691),2001-03-01 00:00:00,0.01,1
POINT(-9.50207645026561 38.7257897279623),2001-04-01 00:00:00,0.01,1
POINT(-9.50207645026561 38.8908636833443),2001-04-01 00:00:00,0.0225,3
POINT(-9.50207645026561 39.0559376387262),2001-04-01 00:00:00,0.2,1
POINT(-9.50207645026561 39.2210115941081),2001-04-01 00:00:00,0.5,1
POINT(-9.33700249488371 38.5607157725804),2001-04-01 00:00:00,0.0054,3
POINT(-9.33700249488371 38.7257897279623),2001-04-01 00:00:00,0.23,2
POINT(-9.33700249488371 38.8908636833443),2001-04-01 00:00:00,3.28,5
POINT(-9.33700249488371 39.0559376387262),2001-04-01 00:00:00,3.60,7
POINT(-9.33700249488371 39.2210115941081),2001-04-01 00:00:00,0.05,1
POINT(-9.33700249488371 39.38608554949),2001-04-01 00:00:00,0.04,1
POINT(-9.17192853950178 38.3956418171985),2001-04-01 00:00:00,1.33,4
POINT(-9.17192853950178 38.5607157725804),2001-04-01 00:00:00,0.332,4
POINT(-9.17192853950178 38.7257897279623),2001-04-01 00:00:00,0.003,1
POINT(-9.17192853950178 39.0559376387262),2001-04-01 00:00:00,0.04,2
POINT(-9.17192853950178 39.2210115941081),2001-04-01 00:00:00,0.03,1
POINT(-9.17192853950178 39.38608554949),2001-04-01 00:00:00,0.05,1
POINT(-9.17192853950178 39.5511595048719),2001-04-01 00:00:00,0.06,2
POINT(-9.00685458411988 37.0750501741432),2001-04-01 00:00:00,0.5,1
POINT(-9.00685458411988 38.3956418171985),2001-04-01 00:00:00,0.0335,5
POINT(-9.00685458411988 38.8908636833443),2001-04-01 00:00:00,0.01,1
POINT(-9.00685458411988 39.38608554949),2001-04-01 00:00:00,0.102,3
POINT(-9.00685458411988 39.5511595048719),2001-04-01 00:00:00,2.5,1
POINT(-9.00685458411988 39.7162334602538),2001-04-01 00:00:00,0.0502,3
POINT(-9.00685458411988 39.8813074156357),2001-04-01 00:00:00,5.0001,2
POINT(-9.00685458411988 40.0463813710176),2001-04-01 00:00:00,0.0002,2
POINT(-9.00685458411988 40.2114553263995),2001-04-01 00:00:00,0.02,1
POINT(-9.00685458411988 41.6971209248368),2001-04-01 00:00:00,2.50,12
POINT(-8.84178062873798 37.2401241295251),2001-04-01 00:00:00,0.195,1
POINT(-8.84178062873798 37.5702720402889),2001-04-01 00:00:00,0.0003,3
POINT(-8.84178062873798 37.9004199510528),2001-04-01 00:00:00,0.0551,3
POINT(-8.84178062873798 38.0654939064347),2001-04-01 00:00:00,2.0001,2
POINT(-8.84178062873798 38.2305678618166),2001-04-01 00:00:00,8.0,3
POINT(-8.84178062873798 38.3956418171985),2001-04-01 00:00:00,0.52,2
POINT(-8.84178062873798 38.7257897279623),2001-04-01 00:00:00,0.507,2
POINT(-8.84178062873798 38.8908636833443),2001-04-01 00:00:00,0.05,1
POINT(-8.84178062873798 39.0559376387262),2001-04-01 00:00:00,0.1,1
POINT(-8.84178062873798 39.38608554949),2001-04-01 00:00:00,0.025,2
POINT(-8.84178062873798 39.5511595048719),2001-04-01 00:00:00,0.1,1
POINT(-8.84178062873798 39.7162334602538),2001-04-01 00:00:00,0.0001,1
POINT(-8.84178062873798 39.8813074156357),2001-04-01 00:00:00,1.58,3
POINT(-8.84178062873798 40.0463813710176),2001-04-01 00:00:00,0.2,1
POINT(-8.84178062873798 40.2114553263995),2001-04-01 00:00:00,0.5,2
POINT(-8.84178062873798 40.5416032371634),2001-04-01 00:00:00,0.045,2
POINT(-8.84178062873798 41.201899058691),2001-04-01 00:00:00,1.70,5
POINT(-8.84178062873798 41.3669730140729),2001-04-01 00:00:00,0.67,5
POINT(-8.84178062873798 41.5320469694549),2001-04-01 00:00:00,4.58,6
POINT(-8.84178062873798 41.6971209248368),2001-04-01 00:00:00,6.47,19
POINT(-8.84178062873798 41.8621948802187),2001-04-01 00:00:00,0.08,3
POINT(-8.67670667335605 37.2401241295251),2001-04-01 00:00:00,1.02,1
POINT(-8.67670667335605 37.5702720402889),2001-04-01 00:00:00,0.0001,1
POINT(-8.67670667335605 38.0654939064347),2001-04-01 00:00:00,0.005,1
POINT(-8.67670667335605 38.7257897279623),2001-04-01 00:00:00,9,1
POINT(-8.67670667335605 38.8908636833443),2001-04-01 00:00:00,2,1
POINT(-8.67670667335605 39.2210115941081),2001-04-01 00:00:00,0.011,2
POINT(-8.67670667335605 39.38608554949),2001-04-01 00:00:00,0.190,3
POINT(-8.67670667335605 39.5511595048719),2001-04-01 00:00:00,2.702,5
POINT(-8.67670667335605 39.7162334602538),2001-04-01 00:00:00,1.4,3
POINT(-8.67670667335605 39.8813074156357),2001-04-01 00:00:00,3.76,3
POINT(-8.67670667335605 40.2114553263995),2001-04-01 00:00:00,1,1
POINT(-8.67670667335605 40.3765292817815),2001-04-01 00:00:00,0.02,2
POINT(-8.67670667335605 40.5416032371634),2001-04-01 00:00:00,0.02,2
POINT(-8.67670667335605 40.7066771925453),2001-04-01 00:00:00,1.48,4
POINT(-8.67670667335605 40.8717511479272),2001-04-01 00:00:00,9.64,28
POINT(-8.67670667335605 41.0368251033091),2001-04-01 00:00:00,2.85,35
POINT(-8.67670667335605 41.201899058691),2001-04-01 00:00:00,3.33,12
POINT(-8.67670667335605 41.3669730140729),2001-04-01 00:00:00,22.98,16
POINT(-8.67670667335605 41.5320469694549),2001-04-01 00:00:00,1.79,13
POINT(-8.67670667335605 41.6971209248368),2001-04-01 00:00:00,59.16,7
POINT(-8.67670667335605 41.8621948802187),2001-04-01 00:00:00,1.08,6
POINT(-8.67670667335605 42.0272688356006),2001-04-01 00:00:00,3,1
POINT(-8.51163271797415 37.2401241295251),2001-04-01 00:00:00,0.001,1
POINT(-8.51163271797415 37.5702720402889),2001-04-01 00:00:00,0.0001,1
POINT(-8.51163271797415 37.9004199510528),2001-04-01 00:00:00,0.0001,1
POINT(-8.51163271797415 38.0654939064347),2001-04-01 00:00:00,0.5,1
POINT(-8.51163271797415 38.2305678618166),2001-04-01 00:00:00,0.005,1
POINT(-8.51163271797415 38.3956418171985),2001-04-01 00:00:00,0.0003,1
POINT(-8.51163271797415 39.2210115941081),2001-04-01 00:00:00,0.02,1
POINT(-8.51163271797415 39.38608554949),2001-04-01 00:00:00,0.5201,3
POINT(-8.51163271797415 39.5511595048719),2001-04-01 00:00:00,2.002,2
POINT(-8.51163271797415 39.7162334602538),2001-04-01 00:00:00,0.2,1
POINT(-8.51163271797415 39.8813074156357),2001-04-01 00:00:00,0.1101,2
POINT(-8.51163271797415 40.0463813710176),2001-04-01 00:00:00,0.0002,2
POINT(-8.51163271797415 40.2114553263995),2001-04-01 00:00:00,0.1101,3
POINT(-8.51163271797415 40.3765292817815),2001-04-01 00:00:00,0.88,4
POINT(-8.51163271797415 40.5416032371634),2001-04-01 00:00:00,6.1501,8
POINT(-8.51163271797415 40.7066771925453),2001-04-01 00:00:00,3.57,4
POINT(-8.51163271797415 40.8717511479272),2001-04-01 00:00:00,5.80,9
POINT(-8.51163271797415 41.0368251033091),2001-04-01 00:00:00,7.64,35
POINT(-8.51163271797415 41.201899058691),2001-04-01 00:00:00,18.81,50
POINT(-8.51163271797415 41.3669730140729),2001-04-01 00:00:00,24.05,29
POINT(-8.51163271797415 41.5320469694549),2001-04-01 00:00:00,17.87,27
POINT(-8.51163271797415 41.6971209248368),2001-04-01 00:00:00,6.95,17
POINT(-8.51163271797415 41.8621948802187),2001-04-01 00:00:00,10.51,3
POINT(-8.34655876259222 39.38608554949),2001-04-01 00:00:00,62.746,20
POINT(-8.34655876259222 39.5511595048719),2001-04-01 00:00:00,0.698,5
POINT(-8.34655876259222 39.7162334602538),2001-04-01 00:00:00,0.02,1
POINT(-8.34655876259222 39.8813074156357),2001-04-01 00:00:00,2.53,2
POINT(-8.34655876259222 40.0463813710176),2001-04-01 00:00:00,0.867,6
POINT(-8.34655876259222 40.2114553263995),2001-04-01 00:00:00,0.292,5
POINT(-8.34655876259222 40.3765292817815),2001-04-01 00:00:00,0.0001,1
POINT(-8.34655876259222 40.7066771925453),2001-04-01 00:00:00,7.82,6
POINT(-8.34655876259222 40.8717511479272),2001-04-01 00:00:00,1.53,3
POINT(-8.34655876259222 41.0368251033091),2001-04-01 00:00:00,5.24,17
POINT(-8.34655876259222 41.201899058691),2001-04-01 00:00:00,19.31,33
POINT(-8.34655876259222 41.3669730140729),2001-04-01 00:00:00,7.55,29
POINT(-8.34655876259222 41.5320469694549),2001-04-01 00:00:00,5.16,10
POINT(-8.34655876259222 41.6971209248368),2001-04-01 00:00:00,0.68,5
POINT(-8.34655876259222 42.0272688356006),2001-04-01 00:00:00,109.01,4
POINT(-8.18148480721032 38.3956418171985),2001-04-01 00:00:00,0.5,1
POINT(-8.18148480721032 39.0559376387262),2001-04-01 00:00:00,0.0001,1
POINT(-8.18148480721032 39.38608554949),2001-04-01 00:00:00,0.003,1
POINT(-8.18148480721032 39.5511595048719),2001-04-01 00:00:00,1.005,2
POINT(-8.18148480721032 39.8813074156357),2001-04-01 00:00:00,2.515,1
POINT(-8.18148480721032 40.0463813710176),2001-04-01 00:00:00,0.1,1
POINT(-8.18148480721032 40.2114553263995),2001-04-01 00:00:00,0.5,2
POINT(-8.18148480721032 40.3765292817815),2001-04-01 00:00:00,1.4104,14
POINT(-8.18148480721032 40.5416032371634),2001-04-01 00:00:00,1.1901,5
POINT(-8.18148480721032 40.7066771925453),2001-04-01 00:00:00,1.464,6
POINT(-8.18148480721032 40.8717511479272),2001-04-01 00:00:00,0.2,1
POINT(-8.18148480721032 41.0368251033091),2001-04-01 00:00:00,0.10,2
POINT(-8.18148480721032 41.201899058691),2001-04-01 00:00:00,11.12,16
POINT(-8.18148480721032 41.3669730140729),2001-04-01 00:00:00,8.43,10
POINT(-8.18148480721032 41.5320469694549),2001-04-01 00:00:00,12.64,9
POINT(-8.0164108518284 36.9099762187613),2001-04-01 00:00:00,0.5,1
POINT(-8.0164108518284 39.5511595048719),2001-04-01 00:00:00,0.04,1
POINT(-8.0164108518284 39.7162334602538),2001-04-01 00:00:00,0.015,1
POINT(-8.0164108518284 39.8813074156357),2001-04-01 00:00:00,0.7,3
POINT(-8.0164108518284 40.0463813710176),2001-04-01 00:00:00,0.62,2
POINT(-8.0164108518284 40.2114553263995),2001-04-01 00:00:00,1.3,4
POINT(-8.0164108518284 40.3765292817815),2001-04-01 00:00:00,0.9001,7
POINT(-8.0164108518284 40.5416032371634),2001-04-01 00:00:00,0.6051,9
POINT(-8.0164108518284 40.7066771925453),2001-04-01 00:00:00,1.23,3
POINT(-8.0164108518284 40.8717511479272),2001-04-01 00:00:00,4.7301,9
POINT(-8.0164108518284 41.0368251033091),2001-04-01 00:00:00,0.2,1
POINT(-8.0164108518284 41.201899058691),2001-04-01 00:00:00,0.81,4
POINT(-8.0164108518284 41.3669730140729),2001-04-01 00:00:00,8.59,14
POINT(-8.0164108518284 41.5320469694549),2001-04-01 00:00:00,3.65,5
POINT(-7.8513368964465 37.0750501741432),2001-04-01 00:00:00,0.2,1
POINT(-7.8513368964465 39.0559376387262),2001-04-01 00:00:00,0.0001,1
POINT(-7.8513368964465 39.7162334602538),2001-04-01 00:00:00,0.52,2
POINT(-7.8513368964465 39.8813074156357),2001-04-01 00:00:00,0.05,1
POINT(-7.8513368964465 40.2114553263995),2001-04-01 00:00:00,0.18,2
POINT(-7.8513368964465 40.3765292817815),2001-04-01 00:00:00,2.801,6
POINT(-7.8513368964465 40.5416032371634),2001-04-01 00:00:00,0.46,2
POINT(-7.8513368964465 40.7066771925453),2001-04-01 00:00:00,1.6701,6
POINT(-7.8513368964465 40.8717511479272),2001-04-01 00:00:00,28.8421,7
POINT(-7.8513368964465 41.0368251033091),2001-04-01 00:00:00,8.02,4
POINT(-7.8513368964465 41.201899058691),2001-04-01 00:00:00,4.63,13
POINT(-7.8513368964465 41.3669730140729),2001-04-01 00:00:00,1.01,3
POINT(-7.8513368964465 41.5320469694549),2001-04-01 00:00:00,40,2
POINT(-7.8513368964465 41.6971209248368),2001-04-01 00:00:00,1.5,1
POINT(-7.68626294106457 39.7162334602538),2001-04-01 00:00:00,0.01,1
POINT(-7.68626294106457 40.0463813710176),2001-04-01 00:00:00,17.5,4
POINT(-7.68626294106457 40.2114553263995),2001-04-01 00:00:00,4,1
POINT(-7.68626294106457 40.3765292817815),2001-04-01 00:00:00,6.21,3
POINT(-7.68626294106457 40.5416032371634),2001-04-01 00:00:00,1.05,2
POINT(-7.68626294106457 40.7066771925453),2001-04-01 00:00:00,2.0001,3
POINT(-7.68626294106457 40.8717511479272),2001-04-01 00:00:00,0.6,2
POINT(-7.68626294106457 41.0368251033091),2001-04-01 00:00:00,2.5,2
POINT(-7.68626294106457 41.201899058691),2001-04-01 00:00:00,0.46,4
POINT(-7.68626294106457 41.3669730140729),2001-04-01 00:00:00,3.0,3
POINT(-7.68626294106457 41.5320469694549),2001-04-01 00:00:00,1.54,4
POINT(-7.68626294106457 41.6971209248368),2001-04-01 00:00:00,1.05,2
POINT(-7.52118898568267 37.0750501741432),2001-04-01 00:00:00,0.01,1
POINT(-7.52118898568267 39.2210115941081),2001-04-01 00:00:00,0.0001,1
POINT(-7.52118898568267 39.7162334602538),2001-04-01 00:00:00,0.05,2
POINT(-7.52118898568267 39.8813074156357),2001-04-01 00:00:00,0.5,1
POINT(-7.52118898568267 40.0463813710176),2001-04-01 00:00:00,1,1
POINT(-7.52118898568267 40.5416032371634),2001-04-01 00:00:00,7.5,6
POINT(-7.52118898568267 40.8717511479272),2001-04-01 00:00:00,2.52,3
POINT(-7.52118898568267 41.0368251033091),2001-04-01 00:00:00,0.5,1
POINT(-7.52118898568267 41.201899058691),2001-04-01 00:00:00,3.94,16
POINT(-7.52118898568267 41.3669730140729),2001-04-01 00:00:00,3.35,6
POINT(-7.52118898568267 41.5320469694549),2001-04-01 00:00:00,3.5,1
POINT(-7.35611503030074 40.0463813710176),2001-04-01 00:00:00,0.025,1
POINT(-7.35611503030074 40.2114553263995),2001-04-01 00:00:00,3.12,3
POINT(-7.35611503030074 40.3765292817815),2001-04-01 00:00:00,5,1
POINT(-7.35611503030074 40.7066771925453),2001-04-01 00:00:00,2,1
POINT(-7.35611503030074 40.8717511479272),2001-04-01 00:00:00,7,2
POINT(-7.35611503030074 41.0368251033091),2001-04-01 00:00:00,2.46,7
POINT(-7.35611503030074 41.201899058691),2001-04-01 00:00:00,2.8,6
POINT(-7.35611503030074 41.5320469694549),2001-04-01 00:00:00,2.03,6
POINT(-7.35611503030074 41.6971209248368),2001-04-01 00:00:00,0.5,1
POINT(-7.19104107491884 39.8813074156357),2001-04-01 00:00:00,4,3
POINT(-7.19104107491884 40.0463813710176),2001-04-01 00:00:00,0.52,2
POINT(-7.19104107491884 40.2114553263995),2001-04-01 00:00:00,2.0,3
POINT(-7.19104107491884 40.7066771925453),2001-04-01 00:00:00,2,1
POINT(-7.19104107491884 40.8717511479272),2001-04-01 00:00:00,2.5,2
POINT(-7.19104107491884 41.0368251033091),2001-04-01 00:00:00,0.2,1
POINT(-7.19104107491884 41.201899058691),2001-04-01 00:00:00,0.8,1
POINT(-7.19104107491884 41.3669730140729),2001-04-01 00:00:00,1,1
POINT(-7.19104107491884 41.5320469694549),2001-04-01 00:00:00,1,1
POINT(-7.19104107491884 41.6971209248368),2001-04-01 00:00:00,1.5,1
