geometry,time,area_ardida,f
POINT(-9.00685458411988 38.5194472837349),2001-01-01 00:00:00,0.03,2
POINT(-9.00685458411988 38.5607157725804),2001-01-01 00:00:00,0.3975,7
POINT(-9.00685458411988 38.6019842614259),2001-01-01 00:00:00,3.035,3
POINT(-9.00685458411988 38.6432527502714),2001-01-01 00:00:00,6.452,32
POINT(-9.00685458411988 38.6845212391169),2001-01-01 00:00:00,7.488,38
POINT(-9.00685458411988 38.8908636833443),2001-01-01 00:00:00,0.487,7
POINT(-9.00685458411988 38.9321321721897),2001-01-01 00:00:00,0.6851,11
POINT(-9.00685458411988 38.9734006610352),2001-01-01 00:00:00,5.032,10
POINT(-9.00685458411988 39.0146691498807),2001-01-01 00:00:00,1.095,5
POINT(-9.00685458411988 39.0559376387262),2001-01-01 00:00:00,2.58,2
POINT(-9.00685458411988 39.0972061275716),2001-01-01 00:00:00,0.5,1
POINT(-9.00685458411988 39.1384746164171),2001-01-01 00:00:00,0.551,3
POINT(-9.00685458411988 39.1797431052626),2001-01-01 00:00:00,1.787,11
POINT(-9.00685458411988 39.2210115941081),2001-01-01 00:00:00,8.912,11
POINT(-9.00685458411988 39.3448170606445),2001-01-01 00:00:00,1.11,3
POINT(-9.00685458411988 39.38608554949),2001-01-01 00:00:00,2.337,10
POINT(-9.00685458411988 39.4273540383355),2001-01-01 00:00:00,0.63,3
POINT(-9.00685458411988 39.5098910160264),2001-01-01 00:00:00,0.62,3
POINT(-9.00685458411988 39.5511595048719),2001-01-01 00:00:00,2.165,3
POINT(-9.00685458411988 39.6336964825629),2001-01-01 00:00:00,20.6,4
POINT(-9.00685458411988 39.6749649714083),2001-01-01 00:00:00,2.52,4
POINT(-9.00685458411988 39.7575019490993),2001-01-01 00:00:00,0.15,1
POINT(-9.00685458411988 39.8400389267902),2001-01-01 00:00:00,0.0001,1
POINT(-8.9655860952744 38.4781787948895),2001-01-01 00:00:00,0.061,2
POINT(-8.9655860952744 38.5194472837349),2001-01-01 00:00:00,0.02,1
POINT(-8.9655860952744 38.5607157725804),2001-01-01 00:00:00,0.472,7
POINT(-8.9655860952744 38.6019842614259),2001-01-01 00:00:00,2.05,2
POINT(-8.9655860952744 38.6432527502714),2001-01-01 00:00:00,1.58,5
POINT(-8.9655860952744 38.6845212391169),2001-01-01 00:00:00,6.4112,22
POINT(-8.9655860952744 38.7257897279623),2001-01-01 00:00:00,9.1373,10
POINT(-8.9655860952744 38.9734006610352),2001-01-01 00:00:00,0.05,1
POINT(-8.9655860952744 39.0146691498807),2001-01-01 00:00:00,0.181,5
POINT(-8.9655860952744 39.0972061275716),2001-01-01 00:00:00,1,1
POINT(-8.9655860952744 39.1384746164171),2001-01-01 00:00:00,30.02,7
POINT(-8.9655860952744 39.2210115941081),2001-01-01 00:00:00,1.86,4
POINT(-8.9655860952744 39.2622800829536),2001-01-01 00:00:00,0.1215,5
POINT(-8.9655860952744 39.303548571799),2001-01-01 00:00:00,2.4075,8
POINT(-8.9655860952744 39.3448170606445),2001-01-01 00:00:00,0.005,1
POINT(-8.9655860952744 39.4686225271809),2001-01-01 00:00:00,3.64,5
POINT(-8.9655860952744 39.5098910160264),2001-01-01 00:00:00,1.970,12
POINT(-8.9655860952744 39.5924279937174),2001-01-01 00:00:00,0.006,3
POINT(-8.9655860952744 39.6336964825629),2001-01-01 00:00:00,1.525,3
POINT(-8.9655860952744 39.6749649714083),2001-01-01 00:00:00,4.118,9
POINT(-8.9655860952744 39.7162334602538),2001-01-01 00:00:00,0.3832,9
POINT(-8.9655860952744 39.7575019490993),2001-01-01 00:00:00,0.0301,2
POINT(-8.9655860952744 39.8400389267902),2001-01-01 00:00:00,0.0001,1
POINT(-8.9655860952744 39.9225759044812),2001-01-01 00:00:00,5,1
POINT(-8.92431760642893 37.0750501741432),2001-01-01 00:00:00,0.5,1
POINT(-8.92431760642893 38.5194472837349),2001-01-01 00:00:00,0.1503,15
POINT(-8.92431760642893 38.5607157725804),2001-01-01 00:00:00,0.9222,15
POINT(-8.92431760642893 38.6019842614259),2001-01-01 00:00:00,3.166,8
POINT(-8.92431760642893 38.6432527502714),2001-01-01 00:00:00,0.077,10
POINT(-8.92431760642893 38.6845212391169),2001-01-01 00:00:00,0.005,1
POINT(-8.92431760642893 38.7257897279623),2001-01-01 00:00:00,1.04,2
POINT(-8.92431760642893 38.8908636833443),2001-01-01 00:00:00,0.013,2
POINT(-8.92431760642893 39.0559376387262),2001-01-01 00:00:00,0.088,6
POINT(-8.92431760642893 39.0972061275716),2001-01-01 00:00:00,2.5555,5
POINT(-8.92431760642893 39.1384746164171),2001-01-01 00:00:00,8.15,12
POINT(-8.92431760642893 39.1797431052626),2001-01-01 00:00:00,2,1
POINT(-8.92431760642893 39.2210115941081),2001-01-01 00:00:00,18.04,8
POINT(-8.92431760642893 39.2622800829536),2001-01-01 00:00:00,1.005,2
POINT(-8.92431760642893 39.3448170606445),2001-01-01 00:00:00,0.07,1
POINT(-8.92431760642893 39.38608554949),2001-01-01 00:00:00,0.172,3
POINT(-8.92431760642893 39.4686225271809),2001-01-01 00:00:00,1.0101,4
POINT(-8.92431760642893 39.5098910160264),2001-01-01 00:00:00,2.29,11
POINT(-8.92431760642893 39.5511595048719),2001-01-01 00:00:00,0.1,1
POINT(-8.92431760642893 39.5924279937174),2001-01-01 00:00:00,0.001,1
POINT(-8.92431760642893 39.6336964825629),2001-01-01 00:00:00,0.0001,1
POINT(-8.92431760642893 39.6749649714083),2001-01-01 00:00:00,1.5602,4
POINT(-8.92431760642893 39.7162334602538),2001-01-01 00:00:00,0.028,4
POINT(-8.92431760642893 39.7575019490993),2001-01-01 00:00:00,0.9001,4
POINT(-8.92431760642893 39.7987704379448),2001-01-01 00:00:00,0.0001,1
POINT(-8.92431760642893 39.8400389267902),2001-01-01 00:00:00,0.05,1
POINT(-8.92431760642893 39.8813074156357),2001-01-01 00:00:00,0.051,2
POINT(-8.92431760642893 39.9225759044812),2001-01-01 00:00:00,0.0001,1
POINT(-8.92431760642893 40.1701868375541),2001-01-01 00:00:00,0.01,1
POINT(-8.88304911758345 37.2813926183706),2001-01-01 00:00:00,0.005,1
POINT(-8.88304911758345 37.9416884398983),2001-01-01 00:00:00,0.0351,3
POINT(-8.88304911758345 38.436910306044),2001-01-01 00:00:00,0.0001,1
POINT(-8.88304911758345 38.4781787948895),2001-01-01 00:00:00,0.003,1
POINT(-8.88304911758345 38.5194472837349),2001-01-01 00:00:00,15.3266,28
POINT(-8.88304911758345 38.6019842614259),2001-01-01 00:00:00,3.7245,12
POINT(-8.88304911758345 38.7670582168078),2001-01-01 00:00:00,0.02,1
POINT(-8.88304911758345 38.8908636833443),2001-01-01 00:00:00,0.005,1
POINT(-8.88304911758345 38.9321321721897),2001-01-01 00:00:00,1.785,6
POINT(-8.88304911758345 39.0559376387262),2001-01-01 00:00:00,0.350,6
POINT(-8.88304911758345 39.0972061275716),2001-01-01 00:00:00,0.01,1
POINT(-8.88304911758345 39.1384746164171),2001-01-01 00:00:00,0.507,3
POINT(-8.88304911758345 39.1797431052626),2001-01-01 00:00:00,12.864,12
POINT(-8.88304911758345 39.2210115941081),2001-01-01 00:00:00,3.65,4
POINT(-8.88304911758345 39.2622800829536),2001-01-01 00:00:00,0.01,1
POINT(-8.88304911758345 39.303548571799),2001-01-01 00:00:00,8.23,6
POINT(-8.88304911758345 39.3448170606445),2001-01-01 00:00:00,0.505,3
POINT(-8.88304911758345 39.38608554949),2001-01-01 00:00:00,0.005,1
POINT(-8.88304911758345 39.4273540383355),2001-01-01 00:00:00,3,1
POINT(-8.88304911758345 39.4686225271809),2001-01-01 00:00:00,11.7151,10
POINT(-8.88304911758345 39.5098910160264),2001-01-01 00:00:00,118.3701,6
POINT(-8.88304911758345 39.5511595048719),2001-01-01 00:00:00,1.3501,7
POINT(-8.88304911758345 39.5924279937174),2001-01-01 00:00:00,2.21,8
POINT(-8.88304911758345 39.6336964825629),2001-01-01 00:00:00,0.2015,2
POINT(-8.88304911758345 39.6749649714083),2001-01-01 00:00:00,0.06,2
POINT(-8.88304911758345 39.7162334602538),2001-01-01 00:00:00,0.0082,3
POINT(-8.88304911758345 39.7575019490993),2001-01-01 00:00:00,0.0891,6
POINT(-8.88304911758345 39.7987704379448),2001-01-01 00:00:00,0.2,1
POINT(-8.88304911758345 39.8400389267902),2001-01-01 00:00:00,0.0002,2
POINT(-8.88304911758345 39.8813074156357),2001-01-01 00:00:00,0.221,3
POINT(-8.88304911758345 40.0876498598631),2001-01-01 00:00:00,0.0251,2
POINT(-8.88304911758345 40.1289183487086),2001-01-01 00:00:00,0.0663,11
POINT(-8.88304911758345 40.1701868375541),2001-01-01 00:00:00,0.0601,2
POINT(-8.88304911758345 40.2114553263995),2001-01-01 00:00:00,0.0401,4
POINT(-8.88304911758345 41.6971209248368),2001-01-01 00:00:00,52.556,30
POINT(-8.88304911758345 41.7383894136822),2001-01-01 00:00:00,15.4610001,20
POINT(-8.88304911758345 41.7796579025277),2001-01-01 00:00:00,6.331,10
POINT(-8.88304911758345 41.8209263913732),2001-01-01 00:00:00,1.61,3
POINT(-8.84178062873798 37.0750501741432),2001-01-01 00:00:00,1.5,1
POINT(-8.84178062873798 37.2813926183706),2001-01-01 00:00:00,8.005,2
POINT(-8.84178062873798 37.3639295960616),2001-01-01 00:00:00,0.195,1
POINT(-8.84178062873798 37.5702720402889),2001-01-01 00:00:00,0.0002,2
POINT(-8.84178062873798 37.9004199510528),2001-01-01 00:00:00,0.0101,2
POINT(-8.84178062873798 37.9416884398983),2001-01-01 00:00:00,0.0211,4
POINT(-8.84178062873798 37.9829569287437),2001-01-01 00:00:00,3,2
POINT(-8.84178062873798 38.0242254175892),2001-01-01 00:00:00,0.025,1
POINT(-8.84178062873798 38.5194472837349),2001-01-01 00:00:00,0.03,1
POINT(-8.84178062873798 38.5607157725804),2001-01-01 00:00:00,0.2,1
POINT(-8.84178062873798 38.8495951944988),2001-01-01 00:00:00,0.5,1
POINT(-8.84178062873798 38.9734006610352),2001-01-01 00:00:00,2.735,11
POINT(-8.84178062873798 39.0972061275716),2001-01-01 00:00:00,0.645,9
POINT(-8.84178062873798 39.1384746164171),2001-01-01 00:00:00,1.0685,8
POINT(-8.84178062873798 39.2210115941081),2001-01-01 00:00:00,1.209,5
POINT(-8.84178062873798 39.2622800829536),2001-01-01 00:00:00,18.205,5
POINT(-8.84178062873798 39.303548571799),2001-01-01 00:00:00,5.45,4
POINT(-8.84178062873798 39.3448170606445),2001-01-01 00:00:00,0.2,1
POINT(-8.84178062873798 39.38608554949),2001-01-01 00:00:00,10.841,16
POINT(-8.84178062873798 39.4273540383355),2001-01-01 00:00:00,3.030,7
POINT(-8.84178062873798 39.4686225271809),2001-01-01 00:00:00,0.55,2
POINT(-8.84178062873798 39.5098910160264),2001-01-01 00:00:00,205.010,5
POINT(-8.84178062873798 39.5511595048719),2001-01-01 00:00:00,0.0801,3
POINT(-8.84178062873798 39.5924279937174),2001-01-01 00:00:00,0.8551,4
