geometry,time,area_ardida,f
POINT(-6.86089316415502 41.5320469694549),2001-01-01 00:00:00,1044.285,143
POINT(-6.86089316415502 41.8621948802187),2001-01-01 00:00:00,130.59,51
POINT(-6.53074525339119 41.201899058691),2001-01-01 00:00:00,3757.172,51
POINT(-6.53074525339119 41.5320469694549),2001-01-01 00:00:00,321.795,42
POINT(-175.236327653706 89.7336419409734),2002-01-01 00:00:00,96.1,4
POINT(-9.50207645026561 38.2305678618166),2002-01-01 00:00:00,0.358,6
POINT(-9.50207645026561 38.5607157725804),2002-01-01 00:00:00,475.5378,909
POINT(-9.50207645026561 38.8908636833443),2002-01-01 00:00:00,646.1520,557
POINT(-9.50207645026561 39.2210115941081),2002-01-01 00:00:00,160.3615,130
POINT(-9.17192853950178 36.9099762187613),2002-01-01 00:00:00,1.0075,3
POINT(-9.17192853950178 37.9004199510528),2002-01-01 00:00:00,1.53,3
POINT(-9.17192853950178 38.2305678618166),2002-01-01 00:00:00,96.8209,139
POINT(-9.17192853950178 38.5607157725804),2002-01-01 00:00:00,488.2683,690
POINT(-9.17192853950178 38.8908636833443),2002-01-01 00:00:00,375.9017,600
POINT(-9.17192853950178 39.2210115941081),2002-01-01 00:00:00,1473.9855,373
POINT(-9.17192853950178 39.5511595048719),2002-01-01 00:00:00,20.39811,121
POINT(-9.17192853950178 39.8813074156357),2002-01-01 00:00:00,29.8502,28
POINT(-9.17192853950178 40.2114553263995),2002-01-01 00:00:00,0.0221,3
POINT(-9.17192853950178 41.5320469694549),2002-01-01 00:00:00,9.516,23
POINT(-8.84178062873798 36.9099762187613),2002-01-01 00:00:00,95.2486,27
POINT(-8.84178062873798 37.2401241295251),2002-01-01 00:00:00,19.7409,34
POINT(-8.84178062873798 37.5702720402889),2002-01-01 00:00:00,128.5905,19
POINT(-8.84178062873798 37.9004199510528),2002-01-01 00:00:00,86.8340,41
POINT(-8.84178062873798 38.2305678618166),2002-01-01 00:00:00,689.7940,29
POINT(-8.84178062873798 38.5607157725804),2002-01-01 00:00:00,81.6156,63
POINT(-8.84178062873798 38.8908636833443),2002-01-01 00:00:00,397.8620,120
POINT(-8.84178062873798 39.2210115941081),2002-01-01 00:00:00,1685.6729,211
POINT(-8.84178062873798 39.5511595048719),2002-01-01 00:00:00,1334.40181,312
POINT(-8.84178062873798 39.8813074156357),2002-01-01 00:00:00,2626.81622,191
POINT(-8.84178062873798 40.2114553263995),2002-01-01 00:00:00,51.5001,102
POINT(-8.84178062873798 40.5416032371634),2002-01-01 00:00:00,294.8276,326
POINT(-8.84178062873798 40.8717511479272),2002-01-01 00:00:00,378.2518,1469
POINT(-8.84178062873798 41.201899058691),2002-01-01 00:00:00,654.256,1037
POINT(-8.84178062873798 41.5320469694549),2002-01-01 00:00:00,4648.6571,1001
POINT(-8.84178062873798 41.8621948802187),2002-01-01 00:00:00,1190.519,396
POINT(-8.51163271797415 36.9099762187613),2002-01-01 00:00:00,433.2197,46
POINT(-8.51163271797415 37.2401241295251),2002-01-01 00:00:00,254.2523,32
POINT(-8.51163271797415 37.5702720402889),2002-01-01 00:00:00,116.0003,9
POINT(-8.51163271797415 37.9004199510528),2002-01-01 00:00:00,18.5052,5
POINT(-8.51163271797415 38.2305678618166),2002-01-01 00:00:00,173.12,9
POINT(-8.51163271797415 38.5607157725804),2002-01-01 00:00:00,97.3204,19
POINT(-8.51163271797415 38.8908636833443),2002-01-01 00:00:00,51.624,20
POINT(-8.51163271797415 39.2210115941081),2002-01-01 00:00:00,427.8910,128
POINT(-8.51163271797415 39.5511595048719),2002-01-01 00:00:00,4743.8978,198
POINT(-8.51163271797415 39.8813074156357),2002-01-01 00:00:00,2150.91591,206
POINT(-8.51163271797415 40.2114553263995),2002-01-01 00:00:00,120.6604,176
POINT(-8.51163271797415 40.5416032371634),2002-01-01 00:00:00,402.4481,633
POINT(-8.51163271797415 40.8717511479272),2002-01-01 00:00:00,2039.050,2077
POINT(-8.51163271797415 41.201899058691),2002-01-01 00:00:00,2468.635,3119
POINT(-8.51163271797415 41.5320469694549),2002-01-01 00:00:00,4586.0640,1366
POINT(-8.51163271797415 41.8621948802187),2002-01-01 00:00:00,1248.058,338
POINT(-8.18148480721032 36.9099762187613),2002-01-01 00:00:00,641.1321,33
POINT(-8.18148480721032 37.2401241295251),2002-01-01 00:00:00,14.5003,8
POINT(-8.18148480721032 37.5702720402889),2002-01-01 00:00:00,178.0003,4
POINT(-8.18148480721032 37.9004199510528),2002-01-01 00:00:00,367,4
POINT(-8.18148480721032 38.2305678618166),2002-01-01 00:00:00,42.0001,3
POINT(-8.18148480721032 38.5607157725804),2002-01-01 00:00:00,10.0010,12
POINT(-8.18148480721032 38.8908636833443),2002-01-01 00:00:00,139.0009,22
POINT(-8.18148480721032 39.2210115941081),2002-01-01 00:00:00,397.3975,40
POINT(-8.18148480721032 39.5511595048719),2002-01-01 00:00:00,2237.9384,104
POINT(-8.18148480721032 39.8813074156357),2002-01-01 00:00:00,912.0101,57
POINT(-8.18148480721032 40.2114553263995),2002-01-01 00:00:00,4025.0551,333
POINT(-8.18148480721032 40.5416032371634),2002-01-01 00:00:00,1701.4259,412
POINT(-8.18148480721032 40.8717511479272),2002-01-01 00:00:00,4255.7194,860
POINT(-8.18148480721032 41.201899058691),2002-01-01 00:00:00,2441.573,1455
POINT(-8.18148480721032 41.5320469694549),2002-01-01 00:00:00,1963.044,532
POINT(-8.18148480721032 41.8621948802187),2002-01-01 00:00:00,16.503,7
POINT(-7.8513368964465 36.9099762187613),2002-01-01 00:00:00,151.8114,38
POINT(-7.8513368964465 37.2401241295251),2002-01-01 00:00:00,307.79,20
POINT(-7.8513368964465 37.5702720402889),2002-01-01 00:00:00,952.8003,24
POINT(-7.8513368964465 37.9004199510528),2002-01-01 00:00:00,318.2001,12
POINT(-7.8513368964465 38.2305678618166),2002-01-01 00:00:00,1086.5704,14
POINT(-7.8513368964465 38.5607157725804),2002-01-01 00:00:00,1033.9105,9
POINT(-7.8513368964465 39.2210115941081),2002-01-01 00:00:00,174.0004,15
POINT(-7.8513368964465 39.5511595048719),2002-01-01 00:00:00,5859.0032,43
POINT(-7.8513368964465 39.8813074156357),2002-01-01 00:00:00,852.3693,99
POINT(-7.8513368964465 40.2114553263995),2002-01-01 00:00:00,2704.3612,352
POINT(-7.8513368964465 40.5416032371634),2002-01-01 00:00:00,2658.1010,378
POINT(-7.8513368964465 40.8717511479272),2002-01-01 00:00:00,4622.2061,423
POINT(-7.8513368964465 41.201899058691),2002-01-01 00:00:00,3815.1704,700
POINT(-7.8513368964465 41.5320469694549),2002-01-01 00:00:00,7327.78,382
POINT(-7.8513368964465 41.8621948802187),2002-01-01 00:00:00,8.96,5
POINT(-7.52118898568267 36.9099762187613),2002-01-01 00:00:00,18.5812,16
POINT(-7.52118898568267 37.2401241295251),2002-01-01 00:00:00,13.31,8
POINT(-7.52118898568267 37.5702720402889),2002-01-01 00:00:00,41.5,6
POINT(-7.52118898568267 37.9004199510528),2002-01-01 00:00:00,7.0003,4
POINT(-7.52118898568267 38.2305678618166),2002-01-01 00:00:00,1093.0002,6
POINT(-7.52118898568267 38.5607157725804),2002-01-01 00:00:00,668.5003,9
POINT(-7.52118898568267 39.2210115941081),2002-01-01 00:00:00,20.1010,21
POINT(-7.52118898568267 39.5511595048719),2002-01-01 00:00:00,158.1305,20
POINT(-7.52118898568267 39.8813074156357),2002-01-01 00:00:00,2053.2877,160
POINT(-7.52118898568267 40.2114553263995),2002-01-01 00:00:00,3131.7638,193
POINT(-7.52118898568267 40.5416032371634),2002-01-01 00:00:00,2992.5882,315
POINT(-7.52118898568267 40.8717511479272),2002-01-01 00:00:00,1074.103,256
POINT(-7.52118898568267 41.201899058691),2002-01-01 00:00:00,4167.611,350
POINT(-7.52118898568267 41.5320469694549),2002-01-01 00:00:00,4712.371,369
POINT(-7.52118898568267 41.8621948802187),2002-01-01 00:00:00,59,1
POINT(-7.19104107491884 37.9004199510528),2002-01-01 00:00:00,4,2
POINT(-7.19104107491884 38.8908636833443),2002-01-01 00:00:00,4.0002,3
POINT(-7.19104107491884 39.5511595048719),2002-01-01 00:00:00,3330.203,13
POINT(-7.19104107491884 39.8813074156357),2002-01-01 00:00:00,1597.1782,51
POINT(-7.19104107491884 40.2114553263995),2002-01-01 00:00:00,4036.550,131
POINT(-7.19104107491884 40.5416032371634),2002-01-01 00:00:00,1755.313,91
POINT(-7.19104107491884 40.8717511479272),2002-01-01 00:00:00,4258.267,118
POINT(-7.19104107491884 41.201899058691),2002-01-01 00:00:00,1378.6303,126
POINT(-7.19104107491884 41.5320469694549),2002-01-01 00:00:00,790.641,135
POINT(-7.19104107491884 41.8621948802187),2002-01-01 00:00:00,168.87,35
POINT(-6.86089316415502 40.2114553263995),2002-01-01 00:00:00,17.502,8
POINT(-6.86089316415502 40.5416032371634),2002-01-01 00:00:00,10.001,6
POINT(-6.86089316415502 40.8717511479272),2002-01-01 00:00:00,41.31,24
POINT(-6.86089316415502 41.201899058691),2002-01-01 00:00:00,497.57,73
POINT(-6.86089316415502 41.5320469694549),2002-01-01 00:00:00,1969.112,114
POINT(-6.86089316415502 41.8621948802187),2002-01-01 00:00:00,78.88,27
POINT(-6.53074525339119 41.201899058691),2002-01-01 00:00:00,675.24,23
POINT(-6.53074525339119 41.5320469694549),2002-01-01 00:00:00,110.503,32
POINT(-6.53074525339119 41.8621948802187),2002-01-01 00:00:00,8.16,1
POINT(-9.50207645026561 38.2305678618166),2003-01-01 00:00:00,1.96,7
POINT(-9.50207645026561 38.5607157725804),2003-01-01 00:00:00,512.3509,841
POINT(-9.50207645026561 38.8908636833443),2003-01-01 00:00:00,3203.0355,566
POINT(-9.50207645026561 39.2210115941081),2003-01-01 00:00:00,106.3426,109
POINT(-9.17192853950178 36.9099762187613),2003-01-01 00:00:00,123.201,5
POINT(-9.17192853950178 37.9004199510528),2003-01-01 00:00:00,0.01,1
POINT(-9.17192853950178 38.2305678618166),2003-01-01 00:00:00,41.5407,92
POINT(-9.17192853950178 38.5607157725804),2003-01-01 00:00:00,311.8681,661
POINT(-9.17192853950178 38.8908636833443),2003-01-01 00:00:00,4739.8236,684
POINT(-9.17192853950178 39.2210115941081),2003-01-01 00:00:00,3447.6209,331
POINT(-9.17192853950178 39.5511595048719),2003-01-01 00:00:00,2625.086700001,141
POINT(-9.17192853950178 39.8813074156357),2003-01-01 00:00:00,20.2804,25
POINT(-9.17192853950178 40.2114553263995),2003-01-01 00:00:00,0.005,2
POINT(-9.17192853950178 41.5320469694549),2003-01-01 00:00:00,7.845,15
POINT(-9.17192853950178 41.8621948802187),2003-01-01 00:00:00,0.05,1
POINT(-8.84178062873798 36.9099762187613),2003-01-01 00:00:00,6451.8862,24
POINT(-8.84178062873798 37.2401241295251),2003-01-01 00:00:00,22537.4616,42
POINT(-8.84178062873798 37.5702720402889),2003-01-01 00:00:00,2222.4534,42
POINT(-8.84178062873798 37.9004199510528),2003-01-01 00:00:00,2004.8117,33
POINT(-8.84178062873798 38.2305678618166),2003-01-01 00:00:00,1457.3799,27
POINT(-8.84178062873798 38.5607157725804),2003-01-01 00:00:00,864.9484,73
POINT(-8.84178062873798 38.8908636833443),2003-01-01 00:00:00,1354.7068,124
POINT(-8.84178062873798 39.2210115941081),2003-01-01 00:00:00,4254.6393001,289
POINT(-8.84178062873798 39.5511595048719),2003-01-01 00:00:00,6840.205200411,286
POINT(-8.84178062873798 39.8813074156357),2003-01-01 00:00:00,165.1094,191
POINT(-8.84178062873798 40.2114553263995),2003-01-01 00:00:00,24.7409,89
POINT(-8.84178062873798 40.5416032371634),2003-01-01 00:00:00,46.2122,214
POINT(-8.84178062873798 40.8717511479272),2003-01-01 00:00:00,658.6276,1354
POINT(-8.84178062873798 41.201899058691),2003-01-01 00:00:00,365.893,1484
POINT(-8.84178062873798 41.5320469694549),2003-01-01 00:00:00,817.811,633
POINT(-8.84178062873798 41.8621948802187),2003-01-01 00:00:00,251.965,194
POINT(-8.51163271797415 36.9099762187613),2003-01-01 00:00:00,26.4025,38
POINT(-8.51163271797415 37.2401241295251),2003-01-01 00:00:00,43736.1757,24
POINT(-8.51163271797415 37.5702720402889),2003-01-01 00:00:00,1078.2504,23
POINT(-8.51163271797415 37.9004199510528),2003-01-01 00:00:00,3118.4351,9
POINT(-8.51163271797415 38.2305678618166),2003-01-01 00:00:00,1027.382,10
POINT(-8.51163271797415 38.5607157725804),2003-01-01 00:00:00,3705.0086,25
POINT(-8.51163271797415 38.8908636833443),2003-01-01 00:00:00,363.9345,42
POINT(-8.51163271797415 39.2210115941081),2003-01-01 00:00:00,32918.4986,95
POINT(-8.51163271797415 39.5511595048719),2003-01-01 00:00:00,2109.4667001,225
POINT(-8.51163271797415 39.8813074156357),2003-01-01 00:00:00,778.2610,186
POINT(-8.51163271797415 40.2114553263995),2003-01-01 00:00:00,196.5540,151
POINT(-8.51163271797415 40.5416032371634),2003-01-01 00:00:00,265.8423,507
POINT(-8.51163271797415 40.8717511479272),2003-01-01 00:00:00,4256.503,2126
POINT(-8.51163271797415 41.201899058691),2003-01-01 00:00:00,2405.956,4225
POINT(-8.51163271797415 41.5320469694549),2003-01-01 00:00:00,937.907,1132
POINT(-8.51163271797415 41.8621948802187),2003-01-01 00:00:00,254.1170,167
POINT(-8.18148480721032 36.9099762187613),2003-01-01 00:00:00,46.7104,37
POINT(-8.18148480721032 37.2401241295251),2003-01-01 00:00:00,22.6801,9
POINT(-8.18148480721032 37.5702720402889),2003-01-01 00:00:00,0.0002,2
POINT(-8.18148480721032 37.9004199510528),2003-01-01 00:00:00,29.0002,6
POINT(-8.18148480721032 38.2305678618166),2003-01-01 00:00:00,1199.9804,12
POINT(-8.18148480721032 38.5607157725804),2003-01-01 00:00:00,2061.3102,5
POINT(-8.18148480721032 38.8908636833443),2003-01-01 00:00:00,294.5001,12
POINT(-8.18148480721032 39.2210115941081),2003-01-01 00:00:00,35070.9908,61
POINT(-8.18148480721032 39.5511595048719),2003-01-01 00:00:00,54175.7013,124
POINT(-8.18148480721032 39.8813074156357),2003-01-01 00:00:00,4604.55041,68
POINT(-8.18148480721032 40.2114553263995),2003-01-01 00:00:00,366.4851,252
POINT(-8.18148480721032 40.5416032371634),2003-01-01 00:00:00,1821.4559,496
POINT(-8.18148480721032 40.8717511479272),2003-01-01 00:00:00,2580.1555,1057
POINT(-8.18148480721032 41.201899058691),2003-01-01 00:00:00,1685.962,1606
POINT(-8.18148480721032 41.5320469694549),2003-01-01 00:00:00,674.41,408
POINT(-8.18148480721032 41.8621948802187),2003-01-01 00:00:00,40.15,7
POINT(-7.8513368964465 36.9099762187613),2003-01-01 00:00:00,36.9824,25
POINT(-7.8513368964465 37.2401241295251),2003-01-01 00:00:00,307.695,13
POINT(-7.8513368964465 37.5702720402889),2003-01-01 00:00:00,1326,7
POINT(-7.8513368964465 37.9004199510528),2003-01-01 00:00:00,183.3,7
POINT(-7.8513368964465 38.2305678618166),2003-01-01 00:00:00,4789.4404,11
POINT(-7.8513368964465 38.5607157725804),2003-01-01 00:00:00,35.4003,8
POINT(-7.8513368964465 38.8908636833443),2003-01-01 00:00:00,515.5,3
POINT(-7.8513368964465 39.2210115941081),2003-01-01 00:00:00,27734.8477,21
POINT(-7.8513368964465 39.5511595048719),2003-01-01 00:00:00,33227.0953,40
POINT(-7.8513368964465 39.8813074156357),2003-01-01 00:00:00,19827.2684,99
POINT(-7.8513368964465 40.2114553263995),2003-01-01 00:00:00,8890.711,383
POINT(-7.8513368964465 40.5416032371634),2003-01-01 00:00:00,633.2570,395
POINT(-7.8513368964465 40.8717511479272),2003-01-01 00:00:00,1053.946,354
POINT(-7.8513368964465 41.201899058691),2003-01-01 00:00:00,1215.780,470
POINT(-7.8513368964465 41.5320469694549),2003-01-01 00:00:00,1657.11,337
POINT(-7.8513368964465 41.8621948802187),2003-01-01 00:00:00,70,3
POINT(-7.52118898568267 36.9099762187613),2003-01-01 00:00:00,0.552,4
POINT(-7.52118898568267 37.2401241295251),2003-01-01 00:00:00,12.45,7
POINT(-7.52118898568267 37.5702720402889),2003-01-01 00:00:00,26.0001,4
POINT(-7.52118898568267 37.9004199510528),2003-01-01 00:00:00,550.0001,5
POINT(-7.52118898568267 38.2305678618166),2003-01-01 00:00:00,143,2
POINT(-7.52118898568267 38.5607157725804),2003-01-01 00:00:00,168.5001,7
POINT(-7.52118898568267 38.8908636833443),2003-01-01 00:00:00,178.8976,1
POINT(-7.52118898568267 39.2210115941081),2003-01-01 00:00:00,20283.0933,39
POINT(-7.52118898568267 39.5511595048719),2003-01-01 00:00:00,262.0056,28
POINT(-7.52118898568267 39.8813074156357),2003-01-01 00:00:00,10836.9494,132
POINT(-7.52118898568267 40.2114553263995),2003-01-01 00:00:00,12197.8751,207
POINT(-7.52118898568267 40.5416032371634),2003-01-01 00:00:00,9414.503,276
POINT(-7.52118898568267 40.8717511479272),2003-01-01 00:00:00,2235.817,231
POINT(-7.52118898568267 41.201899058691),2003-01-01 00:00:00,6674.5763,209
POINT(-7.52118898568267 41.5320469694549),2003-01-01 00:00:00,670.21,214
POINT(-7.52118898568267 41.8621948802187),2003-01-01 00:00:00,0.01,1
POINT(-7.19104107491884 37.9004199510528),2003-01-01 00:00:00,6.5,2
POINT(-7.19104107491884 38.8908636833443),2003-01-01 00:00:00,251.4001,2
POINT(-7.19104107491884 39.5511595048719),2003-01-01 00:00:00,914.3333,11
POINT(-7.19104107491884 39.8813074156357),2003-01-01 00:00:00,2220.5121,35
POINT(-7.19104107491884 40.2114553263995),2003-01-01 00:00:00,11247.152,104
POINT(-7.19104107491884 40.5416032371634),2003-01-01 00:00:00,8937.036,110
POINT(-7.19104107491884 40.8717511479272),2003-01-01 00:00:00,7408.392,193
POINT(-7.19104107491884 41.201899058691),2003-01-01 00:00:00,3649.6851,120
POINT(-7.19104107491884 41.5320469694549),2003-01-01 00:00:00,238.6022,107
POINT(-7.19104107491884 41.8621948802187),2003-01-01 00:00:00,297.309,48
POINT(-6.86089316415502 40.2114553263995),2003-01-01 00:00:00,313.875,4
POINT(-6.86089316415502 40.5416032371634),2003-01-01 00:00:00,25.001,8
POINT(-6.86089316415502 40.8717511479272),2003-01-01 00:00:00,1446.82,29
POINT(-6.86089316415502 41.201899058691),2003-01-01 00:00:00,272.211,44
POINT(-6.86089316415502 41.5320469694549),2003-01-01 00:00:00,104.200,58
POINT(-6.86089316415502 41.8621948802187),2003-01-01 00:00:00,420.7,13
POINT(-6.53074525339119 41.201899058691),2003-01-01 00:00:00,345.13,13
POINT(-6.53074525339119 41.5320469694549),2003-01-01 00:00:00,46.9271,25
POINT(-175.236327653706 89.7336419409734),2004-01-01 00:00:00,343,4
POINT(-159.719375847806 22.7136160559168),2004-01-01 00:00:00,28,1
POINT(-29.641099006859 43.5129344340378),2004-01-01 00:00:00,28,1
