geometry,time,area_ardida,f
POINT(-8.18148480721032 40.8717511479272),2004-08-02 00:00:00,92.1716,62
POINT(-8.18148480721032 41.201899058691),2004-08-02 00:00:00,13.23,46
POINT(-8.18148480721032 41.5320469694549),2004-08-02 00:00:00,6.16,17
POINT(-7.8513368964465 36.9099762187613),2004-08-02 00:00:00,0.01,1
POINT(-7.8513368964465 39.5511595048719),2004-08-02 00:00:00,1292.2001,4
POINT(-7.8513368964465 39.8813074156357),2004-08-02 00:00:00,0.405,2
POINT(-7.8513368964465 40.2114553263995),2004-08-02 00:00:00,12.681,7
POINT(-7.8513368964465 40.5416032371634),2004-08-02 00:00:00,4.7372,9
POINT(-7.8513368964465 40.8717511479272),2004-08-02 00:00:00,15.4511,23
POINT(-7.8513368964465 41.201899058691),2004-08-02 00:00:00,5.65,14
POINT(-7.8513368964465 41.5320469694549),2004-08-02 00:00:00,19.84,13
POINT(-7.52118898568267 39.8813074156357),2004-08-02 00:00:00,2.215,4
POINT(-7.52118898568267 40.2114553263995),2004-08-02 00:00:00,4.1522,7
POINT(-7.52118898568267 40.5416032371634),2004-08-02 00:00:00,8.002,4
POINT(-7.52118898568267 40.8717511479272),2004-08-02 00:00:00,2.545,6
POINT(-7.52118898568267 41.201899058691),2004-08-02 00:00:00,3.52,8
POINT(-7.52118898568267 41.5320469694549),2004-08-02 00:00:00,74.38,24
POINT(-7.19104107491884 40.2114553263995),2004-08-02 00:00:00,5.503,7
POINT(-7.19104107491884 40.5416032371634),2004-08-02 00:00:00,251.251,3
POINT(-7.19104107491884 40.8717511479272),2004-08-02 00:00:00,304.501,5
POINT(-7.19104107491884 41.201899058691),2004-08-02 00:00:00,166.102,8
POINT(-7.19104107491884 41.5320469694549),2004-08-02 00:00:00,8.8826,5
POINT(-7.19104107491884 41.8621948802187),2004-08-02 00:00:00,5.2,2
POINT(-6.86089316415502 41.201899058691),2004-08-02 00:00:00,0.5,1
POINT(-6.86089316415502 41.5320469694549),2004-08-02 00:00:00,559.78,4
POINT(-6.86089316415502 41.8621948802187),2004-08-02 00:00:00,19.23,4
POINT(-6.53074525339119 41.201899058691),2004-08-02 00:00:00,2.5,2
POINT(-9.50207645026561 38.5607157725804),2004-08-09 00:00:00,1.914,10
POINT(-9.50207645026561 38.8908636833443),2004-08-09 00:00:00,2.04,13
POINT(-9.50207645026561 39.2210115941081),2004-08-09 00:00:00,2,1
POINT(-9.17192853950178 38.2305678618166),2004-08-09 00:00:00,0.005,1
POINT(-9.17192853950178 38.5607157725804),2004-08-09 00:00:00,1.0842,12
POINT(-9.17192853950178 38.8908636833443),2004-08-09 00:00:00,1.971,11
POINT(-9.17192853950178 39.2210115941081),2004-08-09 00:00:00,1.092,11
POINT(-9.17192853950178 39.5511595048719),2004-08-09 00:00:00,0.03,1
POINT(-8.84178062873798 37.2401241295251),2004-08-09 00:00:00,0.0001,1
POINT(-8.84178062873798 37.5702720402889),2004-08-09 00:00:00,0.053,1
POINT(-8.84178062873798 38.8908636833443),2004-08-09 00:00:00,0.002,1
POINT(-8.84178062873798 39.2210115941081),2004-08-09 00:00:00,0.25,1
POINT(-8.84178062873798 39.5511595048719),2004-08-09 00:00:00,5.827,6
POINT(-8.84178062873798 39.8813074156357),2004-08-09 00:00:00,0.625,4
POINT(-8.84178062873798 40.2114553263995),2004-08-09 00:00:00,0.19,1
POINT(-8.84178062873798 40.5416032371634),2004-08-09 00:00:00,0.08,3
POINT(-8.84178062873798 40.8717511479272),2004-08-09 00:00:00,0.06,2
POINT(-8.84178062873798 41.201899058691),2004-08-09 00:00:00,0.05,1
POINT(-8.84178062873798 41.5320469694549),2004-08-09 00:00:00,0.245,4
POINT(-8.51163271797415 36.9099762187613),2004-08-09 00:00:00,0.005,1
POINT(-8.51163271797415 39.2210115941081),2004-08-09 00:00:00,3,1
POINT(-8.51163271797415 39.5511595048719),2004-08-09 00:00:00,0.257,4
POINT(-8.51163271797415 40.2114553263995),2004-08-09 00:00:00,0.04,3
POINT(-8.51163271797415 40.5416032371634),2004-08-09 00:00:00,0.04,3
POINT(-8.51163271797415 40.8717511479272),2004-08-09 00:00:00,1.5801,14
POINT(-8.51163271797415 41.201899058691),2004-08-09 00:00:00,0.72,6
POINT(-8.51163271797415 41.5320469694549),2004-08-09 00:00:00,0.90,5
POINT(-8.18148480721032 36.9099762187613),2004-08-09 00:00:00,0.115,3
POINT(-8.18148480721032 38.8908636833443),2004-08-09 00:00:00,3,1
POINT(-8.18148480721032 39.2210115941081),2004-08-09 00:00:00,0.06,1
POINT(-8.18148480721032 40.2114553263995),2004-08-09 00:00:00,0.1201,4
POINT(-8.18148480721032 40.8717511479272),2004-08-09 00:00:00,6.80,13
POINT(-8.18148480721032 41.201899058691),2004-08-09 00:00:00,0.03,1
POINT(-7.8513368964465 36.9099762187613),2004-08-09 00:00:00,0.03,1
POINT(-7.8513368964465 37.5702720402889),2004-08-09 00:00:00,1,1
POINT(-7.8513368964465 39.8813074156357),2004-08-09 00:00:00,2.75,2
POINT(-7.8513368964465 40.2114553263995),2004-08-09 00:00:00,0.5,1
POINT(-7.8513368964465 40.5416032371634),2004-08-09 00:00:00,1.5001,3
POINT(-7.8513368964465 40.8717511479272),2004-08-09 00:00:00,2.3501,8
POINT(-7.8513368964465 41.201899058691),2004-08-09 00:00:00,7.24,5
POINT(-7.8513368964465 41.5320469694549),2004-08-09 00:00:00,0.11,2
POINT(-7.52118898568267 36.9099762187613),2004-08-09 00:00:00,0.065,1
POINT(-7.52118898568267 37.5702720402889),2004-08-09 00:00:00,35,1
POINT(-7.52118898568267 39.2210115941081),2004-08-09 00:00:00,5.5,2
POINT(-7.52118898568267 39.8813074156357),2004-08-09 00:00:00,2.28,3
POINT(-7.52118898568267 40.2114553263995),2004-08-09 00:00:00,0.33,2
POINT(-7.52118898568267 40.5416032371634),2004-08-09 00:00:00,5.5,2
POINT(-7.52118898568267 40.8717511479272),2004-08-09 00:00:00,3.6602,9
POINT(-7.52118898568267 41.201899058691),2004-08-09 00:00:00,5.04,4
POINT(-7.52118898568267 41.5320469694549),2004-08-09 00:00:00,5.04,8
POINT(-7.19104107491884 39.8813074156357),2004-08-09 00:00:00,0.05,1
POINT(-7.19104107491884 40.5416032371634),2004-08-09 00:00:00,0.001,1
POINT(-7.19104107491884 40.8717511479272),2004-08-09 00:00:00,0.001,1
POINT(-7.19104107491884 41.201899058691),2004-08-09 00:00:00,0.75,2
POINT(-7.19104107491884 41.5320469694549),2004-08-09 00:00:00,2,1
POINT(-6.86089316415502 41.201899058691),2004-08-09 00:00:00,0.2,1
POINT(-6.86089316415502 41.5320469694549),2004-08-09 00:00:00,0.5,1
POINT(-9.50207645026561 38.5607157725804),2004-08-16 00:00:00,6.561,21
POINT(-9.50207645026561 38.8908636833443),2004-08-16 00:00:00,11.1745,20
POINT(-9.50207645026561 39.2210115941081),2004-08-16 00:00:00,0.3,1
POINT(-9.17192853950178 38.2305678618166),2004-08-16 00:00:00,0.0001,1
POINT(-9.17192853950178 38.5607157725804),2004-08-16 00:00:00,11.1875,26
POINT(-9.17192853950178 38.8908636833443),2004-08-16 00:00:00,8.1951,19
POINT(-9.17192853950178 39.2210115941081),2004-08-16 00:00:00,1.120,6
POINT(-9.17192853950178 39.5511595048719),2004-08-16 00:00:00,0.005,1
POINT(-8.84178062873798 37.2401241295251),2004-08-16 00:00:00,580,1
POINT(-8.84178062873798 37.9004199510528),2004-08-16 00:00:00,9,1
POINT(-8.84178062873798 38.5607157725804),2004-08-16 00:00:00,0.006,2
POINT(-8.84178062873798 38.8908636833443),2004-08-16 00:00:00,0.803,3
POINT(-8.84178062873798 39.2210115941081),2004-08-16 00:00:00,1.0345,3
POINT(-8.84178062873798 39.8813074156357),2004-08-16 00:00:00,3.8001,3
POINT(-8.84178062873798 40.2114553263995),2004-08-16 00:00:00,0.35,2
POINT(-8.84178062873798 40.5416032371634),2004-08-16 00:00:00,0.01,1
POINT(-8.84178062873798 41.201899058691),2004-08-16 00:00:00,0.05,1
POINT(-8.84178062873798 41.5320469694549),2004-08-16 00:00:00,0.001,1
POINT(-8.84178062873798 41.8621948802187),2004-08-16 00:00:00,0.1,1
POINT(-8.51163271797415 39.2210115941081),2004-08-16 00:00:00,1.001,2
POINT(-8.51163271797415 40.2114553263995),2004-08-16 00:00:00,0.05,2
POINT(-8.51163271797415 40.5416032371634),2004-08-16 00:00:00,0.15,5
POINT(-8.51163271797415 40.8717511479272),2004-08-16 00:00:00,0.59,6
POINT(-8.51163271797415 41.201899058691),2004-08-16 00:00:00,0.16,2
POINT(-8.51163271797415 41.5320469694549),2004-08-16 00:00:00,0.81,3
POINT(-8.18148480721032 36.9099762187613),2004-08-16 00:00:00,0.0404,4
POINT(-8.18148480721032 37.2401241295251),2004-08-16 00:00:00,1,1
POINT(-8.18148480721032 39.2210115941081),2004-08-16 00:00:00,0.04,1
POINT(-8.18148480721032 39.5511595048719),2004-08-16 00:00:00,0.02,1
POINT(-8.18148480721032 39.8813074156357),2004-08-16 00:00:00,0.03,1
POINT(-8.18148480721032 40.2114553263995),2004-08-16 00:00:00,0.3,1
POINT(-8.18148480721032 40.5416032371634),2004-08-16 00:00:00,3.051,3
POINT(-8.18148480721032 40.8717511479272),2004-08-16 00:00:00,8.02,14
POINT(-8.18148480721032 41.201899058691),2004-08-16 00:00:00,1.11,6
POINT(-8.18148480721032 41.5320469694549),2004-08-16 00:00:00,0.06,2
POINT(-7.8513368964465 37.2401241295251),2004-08-16 00:00:00,1,1
POINT(-7.8513368964465 39.5511595048719),2004-08-16 00:00:00,1.5,1
POINT(-7.8513368964465 40.2114553263995),2004-08-16 00:00:00,0.5,1
POINT(-7.8513368964465 40.5416032371634),2004-08-16 00:00:00,0.002,2
POINT(-7.8513368964465 40.8717511479272),2004-08-16 00:00:00,6.131,10
POINT(-7.8513368964465 41.201899058691),2004-08-16 00:00:00,0.12,5
POINT(-7.8513368964465 41.5320469694549),2004-08-16 00:00:00,0.72,3
POINT(-7.52118898568267 36.9099762187613),2004-08-16 00:00:00,0.0005,1
POINT(-7.52118898568267 39.8813074156357),2004-08-16 00:00:00,2,1
POINT(-7.52118898568267 40.2114553263995),2004-08-16 00:00:00,0.505,2
POINT(-7.52118898568267 40.5416032371634),2004-08-16 00:00:00,4.5,2
POINT(-7.52118898568267 40.8717511479272),2004-08-16 00:00:00,10.0901,12
POINT(-7.52118898568267 41.201899058691),2004-08-16 00:00:00,5.65,6
POINT(-7.52118898568267 41.5320469694549),2004-08-16 00:00:00,8.63,9
POINT(-7.19104107491884 40.2114553263995),2004-08-16 00:00:00,0.5,1
POINT(-7.19104107491884 40.5416032371634),2004-08-16 00:00:00,4,2
POINT(-7.19104107491884 40.8717511479272),2004-08-16 00:00:00,25.501,4
POINT(-7.19104107491884 41.201899058691),2004-08-16 00:00:00,2.6,2
POINT(-7.19104107491884 41.5320469694549),2004-08-16 00:00:00,0.46,3
POINT(-6.86089316415502 40.8717511479272),2004-08-16 00:00:00,0.5,1
POINT(-6.86089316415502 41.5320469694549),2004-08-16 00:00:00,1.25,3
POINT(-6.53074525339119 41.5320469694549),2004-08-16 00:00:00,0.5,1
POINT(-9.50207645026561 38.5607157725804),2004-08-23 00:00:00,30.6673,43
POINT(-9.50207645026561 38.8908636833443),2004-08-23 00:00:00,13.011,19
POINT(-9.50207645026561 39.2210115941081),2004-08-23 00:00:00,2.7,3
POINT(-9.17192853950178 38.2305678618166),2004-08-23 00:00:00,0.1652,5
POINT(-9.17192853950178 38.5607157725804),2004-08-23 00:00:00,84.2873,26
POINT(-9.17192853950178 38.8908636833443),2004-08-23 00:00:00,52.250,26
POINT(-9.17192853950178 39.2210115941081),2004-08-23 00:00:00,6.618,14
POINT(-9.17192853950178 39.5511595048719),2004-08-23 00:00:00,0.07,2
POINT(-9.17192853950178 41.5320469694549),2004-08-23 00:00:00,0.002,2
POINT(-8.84178062873798 36.9099762187613),2004-08-23 00:00:00,2.61,3
POINT(-8.84178062873798 37.2401241295251),2004-08-23 00:00:00,14.002,6
POINT(-8.84178062873798 37.5702720402889),2004-08-23 00:00:00,0.25,1
POINT(-8.84178062873798 38.5607157725804),2004-08-23 00:00:00,4.025,4
POINT(-8.84178062873798 38.8908636833443),2004-08-23 00:00:00,0.7575,3
POINT(-8.84178062873798 39.2210115941081),2004-08-23 00:00:00,2.5921,7
POINT(-8.84178062873798 39.5511595048719),2004-08-23 00:00:00,1.495,9
POINT(-8.84178062873798 39.8813074156357),2004-08-23 00:00:00,7.1096,11
POINT(-8.84178062873798 40.2114553263995),2004-08-23 00:00:00,0.015,1
POINT(-8.84178062873798 40.5416032371634),2004-08-23 00:00:00,1.157,9
POINT(-8.84178062873798 40.8717511479272),2004-08-23 00:00:00,3.54,9
POINT(-8.84178062873798 41.201899058691),2004-08-23 00:00:00,1.81,15
POINT(-8.84178062873798 41.5320469694549),2004-08-23 00:00:00,2.106,14
POINT(-8.84178062873798 41.8621948802187),2004-08-23 00:00:00,2.5,2
POINT(-8.51163271797415 36.9099762187613),2004-08-23 00:00:00,1.34,4
POINT(-8.51163271797415 37.2401241295251),2004-08-23 00:00:00,0.03,1
POINT(-8.51163271797415 39.2210115941081),2004-08-23 00:00:00,0.22,3
POINT(-8.51163271797415 39.5511595048719),2004-08-23 00:00:00,51.125,5
POINT(-8.51163271797415 39.8813074156357),2004-08-23 00:00:00,1.825,7
POINT(-8.51163271797415 40.2114553263995),2004-08-23 00:00:00,0.167,6
POINT(-8.51163271797415 40.5416032371634),2004-08-23 00:00:00,0.33,3
POINT(-8.51163271797415 40.8717511479272),2004-08-23 00:00:00,7.34,23
POINT(-8.51163271797415 41.201899058691),2004-08-23 00:00:00,10.42,38
POINT(-8.51163271797415 41.5320469694549),2004-08-23 00:00:00,13.461,25
POINT(-8.51163271797415 41.8621948802187),2004-08-23 00:00:00,8.222,17
POINT(-8.18148480721032 36.9099762187613),2004-08-23 00:00:00,90.05,2
POINT(-8.18148480721032 38.8908636833443),2004-08-23 00:00:00,99,1
POINT(-8.18148480721032 39.2210115941081),2004-08-23 00:00:00,0.02,1
POINT(-8.18148480721032 39.5511595048719),2004-08-23 00:00:00,10,1
POINT(-8.18148480721032 40.2114553263995),2004-08-23 00:00:00,4.0251,4
POINT(-8.18148480721032 40.5416032371634),2004-08-23 00:00:00,0.2731,8
POINT(-8.18148480721032 40.8717511479272),2004-08-23 00:00:00,31.96,31
POINT(-8.18148480721032 41.201899058691),2004-08-23 00:00:00,9.25,24
POINT(-8.18148480721032 41.5320469694549),2004-08-23 00:00:00,5.58,7
POINT(-7.8513368964465 36.9099762187613),2004-08-23 00:00:00,2.55,2
POINT(-7.8513368964465 37.9004199510528),2004-08-23 00:00:00,20,2
POINT(-7.8513368964465 38.8908636833443),2004-08-23 00:00:00,1,1
POINT(-7.8513368964465 39.5511595048719),2004-08-23 00:00:00,9.85,4
POINT(-7.8513368964465 40.2114553263995),2004-08-23 00:00:00,1.09,4
POINT(-7.8513368964465 40.5416032371634),2004-08-23 00:00:00,1.381,4
POINT(-7.8513368964465 40.8717511479272),2004-08-23 00:00:00,11.1701,18
POINT(-7.8513368964465 41.201899058691),2004-08-23 00:00:00,3.02,3
POINT(-7.8513368964465 41.5320469694549),2004-08-23 00:00:00,9.27,8
POINT(-7.8513368964465 41.8621948802187),2004-08-23 00:00:00,0.01,1
POINT(-7.52118898568267 37.2401241295251),2004-08-23 00:00:00,2,1
POINT(-7.52118898568267 37.5702720402889),2004-08-23 00:00:00,7,1
POINT(-7.52118898568267 38.5607157725804),2004-08-23 00:00:00,8,1
POINT(-7.52118898568267 39.5511595048719),2004-08-23 00:00:00,1.76,2
POINT(-7.52118898568267 39.8813074156357),2004-08-23 00:00:00,7.813,6
POINT(-7.52118898568267 40.2114553263995),2004-08-23 00:00:00,3.0005,3
POINT(-7.52118898568267 40.5416032371634),2004-08-23 00:00:00,74.002,11
POINT(-7.52118898568267 40.8717511479272),2004-08-23 00:00:00,18.3652,20
POINT(-7.52118898568267 41.201899058691),2004-08-23 00:00:00,5.07,5
POINT(-7.52118898568267 41.5320469694549),2004-08-23 00:00:00,24.60,25
POINT(-7.19104107491884 38.8908636833443),2004-08-23 00:00:00,2,1
POINT(-7.19104107491884 39.8813074156357),2004-08-23 00:00:00,0.416,3
POINT(-7.19104107491884 40.2114553263995),2004-08-23 00:00:00,0.251,2
POINT(-7.19104107491884 40.5416032371634),2004-08-23 00:00:00,523.777,13
POINT(-7.19104107491884 40.8717511479272),2004-08-23 00:00:00,13.053,10
POINT(-7.19104107491884 41.201899058691),2004-08-23 00:00:00,0.5,1
POINT(-7.19104107491884 41.5320469694549),2004-08-23 00:00:00,2.0,2
POINT(-7.19104107491884 41.8621948802187),2004-08-23 00:00:00,10.98,3
POINT(-6.86089316415502 40.5416032371634),2004-08-23 00:00:00,0.001,1
POINT(-6.86089316415502 40.8717511479272),2004-08-23 00:00:00,1,1
POINT(-6.86089316415502 41.201899058691),2004-08-23 00:00:00,9.8,2
POINT(-6.86089316415502 41.5320469694549),2004-08-23 00:00:00,6.7,4
POINT(-9.50207645026561 38.5607157725804),2004-08-30 00:00:00,3.0405,17
POINT(-9.50207645026561 38.8908636833443),2004-08-30 00:00:00,29.376,15
POINT(-9.50207645026561 39.2210115941081),2004-08-30 00:00:00,0.5,1
POINT(-9.17192853950178 38.2305678618166),2004-08-30 00:00:00,0.051,2
POINT(-9.17192853950178 38.5607157725804),2004-08-30 00:00:00,2.6726,15
POINT(-9.17192853950178 38.8908636833443),2004-08-30 00:00:00,22.580,15
POINT(-9.17192853950178 39.2210115941081),2004-08-30 00:00:00,1.94,5
POINT(-9.17192853950178 41.5320469694549),2004-08-30 00:00:00,0.101,3
POINT(-8.84178062873798 36.9099762187613),2004-08-30 00:00:00,1.5,1
POINT(-8.84178062873798 37.2401241295251),2004-08-30 00:00:00,0.01,1
POINT(-8.84178062873798 37.9004199510528),2004-08-30 00:00:00,0.003,1
POINT(-8.84178062873798 38.5607157725804),2004-08-30 00:00:00,0.03,1
POINT(-8.84178062873798 38.8908636833443),2004-08-30 00:00:00,0.04,2
POINT(-8.84178062873798 39.2210115941081),2004-08-30 00:00:00,1.5001,2
POINT(-8.84178062873798 39.5511595048719),2004-08-30 00:00:00,2.5,2
POINT(-8.84178062873798 39.8813074156357),2004-08-30 00:00:00,0.01,1
POINT(-8.84178062873798 40.2114553263995),2004-08-30 00:00:00,0.004,1
POINT(-8.84178062873798 40.5416032371634),2004-08-30 00:00:00,0.305,9
POINT(-8.84178062873798 40.8717511479272),2004-08-30 00:00:00,0.22,9
POINT(-8.84178062873798 41.201899058691),2004-08-30 00:00:00,4.76,13
POINT(-8.84178062873798 41.5320469694549),2004-08-30 00:00:00,5.102,20
POINT(-8.84178062873798 41.8621948802187),2004-08-30 00:00:00,4.082,13
POINT(-8.51163271797415 36.9099762187613),2004-08-30 00:00:00,1.010,3
POINT(-8.51163271797415 37.5702720402889),2004-08-30 00:00:00,5,1
POINT(-8.51163271797415 38.8908636833443),2004-08-30 00:00:00,0.0002,1
POINT(-8.51163271797415 39.2210115941081),2004-08-30 00:00:00,0.525,3
POINT(-8.51163271797415 39.5511595048719),2004-08-30 00:00:00,4.56,3
POINT(-8.51163271797415 39.8813074156357),2004-08-30 00:00:00,0.1,1
POINT(-8.51163271797415 40.2114553263995),2004-08-30 00:00:00,0.07,1
POINT(-8.51163271797415 40.5416032371634),2004-08-30 00:00:00,0.20,5
POINT(-8.51163271797415 40.8717511479272),2004-08-30 00:00:00,3.322,13
POINT(-8.51163271797415 41.201899058691),2004-08-30 00:00:00,2.72,30
POINT(-8.51163271797415 41.5320469694549),2004-08-30 00:00:00,6.71,15
POINT(-8.51163271797415 41.8621948802187),2004-08-30 00:00:00,2.123,8
POINT(-8.18148480721032 38.8908636833443),2004-08-30 00:00:00,60,1
POINT(-8.18148480721032 39.2210115941081),2004-08-30 00:00:00,5,1
POINT(-8.18148480721032 39.5511595048719),2004-08-30 00:00:00,1.042,2
POINT(-8.18148480721032 40.2114553263995),2004-08-30 00:00:00,0.0601,3
POINT(-8.18148480721032 40.5416032371634),2004-08-30 00:00:00,0.08,1
POINT(-8.18148480721032 40.8717511479272),2004-08-30 00:00:00,3.32,10
POINT(-8.18148480721032 41.201899058691),2004-08-30 00:00:00,12.49,20
POINT(-8.18148480721032 41.5320469694549),2004-08-30 00:00:00,6.56,10
POINT(-7.8513368964465 37.5702720402889),2004-08-30 00:00:00,8,1
POINT(-7.8513368964465 38.8908636833443),2004-08-30 00:00:00,0.001,1
POINT(-7.8513368964465 39.5511595048719),2004-08-30 00:00:00,0.005,1
POINT(-7.8513368964465 39.8813074156357),2004-08-30 00:00:00,0.882,5
POINT(-7.8513368964465 40.2114553263995),2004-08-30 00:00:00,0.833,5
POINT(-7.8513368964465 40.5416032371634),2004-08-30 00:00:00,0.95,1
POINT(-7.8513368964465 40.8717511479272),2004-08-30 00:00:00,11.971,15
POINT(-7.8513368964465 41.201899058691),2004-08-30 00:00:00,1.30,7
POINT(-7.8513368964465 41.5320469694549),2004-08-30 00:00:00,4.35,10
POINT(-7.52118898568267 39.5511595048719),2004-08-30 00:00:00,0.005,1
POINT(-7.52118898568267 39.8813074156357),2004-08-30 00:00:00,5.655,3
POINT(-7.52118898568267 40.2114553263995),2004-08-30 00:00:00,4.0016,3
POINT(-7.52118898568267 40.5416032371634),2004-08-30 00:00:00,3.002,4
POINT(-7.52118898568267 40.8717511479272),2004-08-30 00:00:00,13.4352,21
POINT(-7.52118898568267 41.201899058691),2004-08-30 00:00:00,5.76,6
POINT(-7.52118898568267 41.5320469694549),2004-08-30 00:00:00,19.10,19
POINT(-7.19104107491884 39.5511595048719),2004-08-30 00:00:00,2,1
POINT(-7.19104107491884 40.2114553263995),2004-08-30 00:00:00,2.501,3
POINT(-7.19104107491884 40.5416032371634),2004-08-30 00:00:00,3,2
POINT(-7.19104107491884 40.8717511479272),2004-08-30 00:00:00,1546.627,15
POINT(-7.19104107491884 41.201899058691),2004-08-30 00:00:00,0.502,3
POINT(-7.19104107491884 41.5320469694549),2004-08-30 00:00:00,21,2
POINT(-7.19104107491884 41.8621948802187),2004-08-30 00:00:00,2.2,2
POINT(-6.86089316415502 41.201899058691),2004-08-30 00:00:00,5.5,3
POINT(-6.86089316415502 41.5320469694549),2004-08-30 00:00:00,2.5,2
POINT(-6.86089316415502 41.8621948802187),2004-08-30 00:00:00,20.3,1
POINT(-9.50207645026561 38.5607157725804),2004-09-06 00:00:00,2.9231,29
POINT(-9.50207645026561 38.8908636833443),2004-09-06 00:00:00,4.624,12
POINT(-9.50207645026561 39.2210115941081),2004-09-06 00:00:00,0.01,1
POINT(-9.17192853950178 38.2305678618166),2004-09-06 00:00:00,0.017,2
POINT(-9.17192853950178 38.5607157725804),2004-09-06 00:00:00,3.2432,18
POINT(-9.17192853950178 38.8908636833443),2004-09-06 00:00:00,6.937,16
POINT(-9.17192853950178 39.2210115941081),2004-09-06 00:00:00,0.02,1
POINT(-8.84178062873798 37.9004199510528),2004-09-06 00:00:00,20.0202,4
POINT(-8.84178062873798 38.2305678618166),2004-09-06 00:00:00,0.06,1
POINT(-8.84178062873798 38.5607157725804),2004-09-06 00:00:00,0.04,1
POINT(-8.84178062873798 38.8908636833443),2004-09-06 00:00:00,1,1
POINT(-8.84178062873798 39.2210115941081),2004-09-06 00:00:00,0.35,2
POINT(-8.84178062873798 39.5511595048719),2004-09-06 00:00:00,6,1
POINT(-8.84178062873798 39.8813074156357),2004-09-06 00:00:00,0.391,3
POINT(-8.84178062873798 40.5416032371634),2004-09-06 00:00:00,0.375,4
POINT(-8.84178062873798 40.8717511479272),2004-09-06 00:00:00,0.02,1
POINT(-8.84178062873798 41.201899058691),2004-09-06 00:00:00,0.3,1
POINT(-8.84178062873798 41.5320469694549),2004-09-06 00:00:00,0.36,3
POINT(-8.51163271797415 36.9099762187613),2004-09-06 00:00:00,1.5007,3
POINT(-8.51163271797415 37.2401241295251),2004-09-06 00:00:00,10,1
POINT(-8.51163271797415 38.8908636833443),2004-09-06 00:00:00,0.09,1
POINT(-8.51163271797415 39.2210115941081),2004-09-06 00:00:00,0.0015,2
POINT(-8.51163271797415 40.2114553263995),2004-09-06 00:00:00,0.01,1
POINT(-8.51163271797415 40.5416032371634),2004-09-06 00:00:00,0.781,7
POINT(-8.51163271797415 40.8717511479272),2004-09-06 00:00:00,0.45,2
POINT(-8.51163271797415 41.201899058691),2004-09-06 00:00:00,0.17,3
POINT(-8.51163271797415 41.8621948802187),2004-09-06 00:00:00,0.001,1
POINT(-8.18148480721032 38.8908636833443),2004-09-06 00:00:00,0.001,1
POINT(-8.18148480721032 39.2210115941081),2004-09-06 00:00:00,1,1
POINT(-8.18148480721032 39.5511595048719),2004-09-06 00:00:00,0.3,1
POINT(-8.18148480721032 39.8813074156357),2004-09-06 00:00:00,0.9,1
POINT(-8.18148480721032 40.2114553263995),2004-09-06 00:00:00,0.04,1
POINT(-8.18148480721032 40.5416032371634),2004-09-06 00:00:00,0.1411,5
POINT(-8.18148480721032 40.8717511479272),2004-09-06 00:00:00,0.501,2
POINT(-8.18148480721032 41.201899058691),2004-09-06 00:00:00,2,1
POINT(-7.8513368964465 39.8813074156357),2004-09-06 00:00:00,2.5,3
POINT(-7.8513368964465 40.2114553263995),2004-09-06 00:00:00,0.001,1
POINT(-7.8513368964465 40.8717511479272),2004-09-06 00:00:00,0.331,4
POINT(-7.8513368964465 41.201899058691),2004-09-06 00:00:00,0.02,2
POINT(-7.8513368964465 41.5320469694549),2004-09-06 00:00:00,0.03,3
POINT(-7.52118898568267 39.5511595048719),2004-09-06 00:00:00,0.01,1
POINT(-7.52118898568267 39.8813074156357),2004-09-06 00:00:00,0.55,2
POINT(-7.52118898568267 40.5416032371634),2004-09-06 00:00:00,0.5,1
POINT(-7.52118898568267 40.8717511479272),2004-09-06 00:00:00,10.62,12
POINT(-7.52118898568267 41.201899058691),2004-09-06 00:00:00,2.51,4
POINT(-7.52118898568267 41.5320469694549),2004-09-06 00:00:00,1.51,2
POINT(-7.19104107491884 39.8813074156357),2004-09-06 00:00:00,0.525,2
POINT(-7.19104107491884 40.2114553263995),2004-09-06 00:00:00,8.5,3
POINT(-7.19104107491884 40.5416032371634),2004-09-06 00:00:00,15.501,5
POINT(-7.19104107491884 40.8717511479272),2004-09-06 00:00:00,148.951,7
POINT(-7.19104107491884 41.5320469694549),2004-09-06 00:00:00,0.05,2
POINT(-7.19104107491884 41.8621948802187),2004-09-06 00:00:00,0.5,1
POINT(-6.86089316415502 40.2114553263995),2004-09-06 00:00:00,0.001,1
POINT(-6.86089316415502 40.5416032371634),2004-09-06 00:00:00,0.001,1
POINT(-6.86089316415502 40.8717511479272),2004-09-06 00:00:00,1,1
POINT(-6.86089316415502 41.201899058691),2004-09-06 00:00:00,0.5,1
POINT(-6.86089316415502 41.5320469694549),2004-09-06 00:00:00,0.02,1
POINT(-9.50207645026561 38.5607157725804),2004-09-13 00:00:00,20.0785,35
POINT(-9.50207645026561 38.8908636833443),2004-09-13 00:00:00,12.764,33
POINT(-9.50207645026561 39.2210115941081),2004-09-13 00:00:00,1.0,2
POINT(-9.17192853950178 38.2305678618166),2004-09-13 00:00:00,1.0012,4
POINT(-9.17192853950178 38.5607157725804),2004-09-13 00:00:00,9.0474,23
POINT(-9.17192853950178 38.8908636833443),2004-09-13 00:00:00,24.811,24
POINT(-9.17192853950178 39.2210115941081),2004-09-13 00:00:00,5.005,7
POINT(-9.17192853950178 39.5511595048719),2004-09-13 00:00:00,0.091,2
POINT(-8.84178062873798 37.2401241295251),2004-09-13 00:00:00,0.15,1
POINT(-8.84178062873798 38.2305678618166),2004-09-13 00:00:00,2.2002,3
