geometry,time,area_ardida,f
POINT(-9.17192853950178 38.5607157725804),2001-02-01 00:00:00,0.001,1
POINT(-9.08939156181083 38.4781787948895),2001-02-01 00:00:00,1,1
POINT(-9.08939156181083 39.1384746164171),2001-02-01 00:00:00,0.07,1
POINT(-9.00685458411988 39.38608554949),2001-02-01 00:00:00,1,1
POINT(-9.00685458411988 39.7987704379448),2001-02-01 00:00:00,0.0001,1
POINT(-8.92431760642893 39.2210115941081),2001-02-01 00:00:00,0.02,1
POINT(-8.92431760642893 39.4686225271809),2001-02-01 00:00:00,0.5,1
POINT(-8.92431760642893 39.5511595048719),2001-02-01 00:00:00,0.2001,3
POINT(-8.92431760642893 39.7987704379448),2001-02-01 00:00:00,0.0001,1
POINT(-8.92431760642893 41.6971209248368),2001-02-01 00:00:00,0.1,1
POINT(-8.92431760642893 41.7796579025277),2001-02-01 00:00:00,0.1,1
POINT(-8.84178062873798 37.6528090179799),2001-02-01 00:00:00,0.05,1
POINT(-8.84178062873798 38.9734006610352),2001-02-01 00:00:00,0.002,1
POINT(-8.84178062873798 39.38608554949),2001-02-01 00:00:00,0.002,1
POINT(-8.84178062873798 39.6336964825629),2001-02-01 00:00:00,0.06,2
POINT(-8.84178062873798 41.6145839471458),2001-02-01 00:00:00,0.11,2
POINT(-8.84178062873798 41.6971209248368),2001-02-01 00:00:00,0.05,1
POINT(-8.84178062873798 41.7796579025277),2001-02-01 00:00:00,0.45,3
POINT(-8.84178062873798 41.8621948802187),2001-02-01 00:00:00,5,1
POINT(-8.759243651047 37.1575871518342),2001-02-01 00:00:00,0.002,1
POINT(-8.759243651047 37.487735062598),2001-02-01 00:00:00,0.0001,1
POINT(-8.759243651047 37.9829569287437),2001-02-01 00:00:00,0.0001,1
POINT(-8.759243651047 39.7162334602538),2001-02-01 00:00:00,0.0001,1
POINT(-8.759243651047 39.7987704379448),2001-02-01 00:00:00,0.03,1
POINT(-8.759243651047 41.201899058691),2001-02-01 00:00:00,0.01,1
POINT(-8.759243651047 41.4495099917639),2001-02-01 00:00:00,0.1,1
POINT(-8.759243651047 41.6145839471458),2001-02-01 00:00:00,0.43,3
POINT(-8.759243651047 41.6971209248368),2001-02-01 00:00:00,0.79,5
POINT(-8.759243651047 41.7796579025277),2001-02-01 00:00:00,33,1
POINT(-8.67670667335605 38.4781787948895),2001-02-01 00:00:00,0.0001,1
POINT(-8.67670667335605 38.9734006610352),2001-02-01 00:00:00,0.075,2
POINT(-8.67670667335605 39.6336964825629),2001-02-01 00:00:00,1,1
POINT(-8.67670667335605 40.5416032371634),2001-02-01 00:00:00,0.0001,1
POINT(-8.67670667335605 40.7892141702362),2001-02-01 00:00:00,0.0001,1
POINT(-8.67670667335605 40.8717511479272),2001-02-01 00:00:00,0.55,4
POINT(-8.67670667335605 40.9542881256182),2001-02-01 00:00:00,0.05,3
POINT(-8.67670667335605 41.0368251033091),2001-02-01 00:00:00,0.31,3
POINT(-8.67670667335605 41.1193620810001),2001-02-01 00:00:00,2.08,3
POINT(-8.67670667335605 41.201899058691),2001-02-01 00:00:00,0.02,1
POINT(-8.67670667335605 41.4495099917639),2001-02-01 00:00:00,0.06,1
POINT(-8.67670667335605 41.5320469694549),2001-02-01 00:00:00,0.25,1
POINT(-8.67670667335605 41.6145839471458),2001-02-01 00:00:00,0.13,2
POINT(-8.67670667335605 41.7796579025277),2001-02-01 00:00:00,3.9,3
POINT(-8.67670667335605 41.8621948802187),2001-02-01 00:00:00,10,2
POINT(-8.67670667335605 41.9447318579096),2001-02-01 00:00:00,8.53,8
POINT(-8.5941696956651 37.1575871518342),2001-02-01 00:00:00,0.1,1
POINT(-8.5941696956651 39.7162334602538),2001-02-01 00:00:00,2,1
POINT(-8.5941696956651 40.0463813710176),2001-02-01 00:00:00,0.7,1
POINT(-8.5941696956651 40.5416032371634),2001-02-01 00:00:00,0.06,1
POINT(-8.5941696956651 40.6241402148543),2001-02-01 00:00:00,0.25,1
POINT(-8.5941696956651 40.7892141702362),2001-02-01 00:00:00,0.25,2
POINT(-8.5941696956651 40.8717511479272),2001-02-01 00:00:00,0.8,3
POINT(-8.5941696956651 40.9542881256182),2001-02-01 00:00:00,0.90,11
POINT(-8.5941696956651 41.0368251033091),2001-02-01 00:00:00,1.77,7
POINT(-8.5941696956651 41.1193620810001),2001-02-01 00:00:00,2.10,9
POINT(-8.5941696956651 41.284436036382),2001-02-01 00:00:00,3,1
POINT(-8.5941696956651 41.3669730140729),2001-02-01 00:00:00,1.22,4
POINT(-8.5941696956651 41.4495099917639),2001-02-01 00:00:00,0.05,1
POINT(-8.5941696956651 41.6971209248368),2001-02-01 00:00:00,0.05,1
POINT(-8.5941696956651 41.7796579025277),2001-02-01 00:00:00,6.02,4
POINT(-8.5941696956651 41.8621948802187),2001-02-01 00:00:00,3,2
POINT(-8.5941696956651 41.9447318579096),2001-02-01 00:00:00,14.05,2
POINT(-8.5941696956651 42.0272688356006),2001-02-01 00:00:00,0.08,1
POINT(-8.51163271797415 40.4590662594724),2001-02-01 00:00:00,0.29,1
POINT(-8.51163271797415 40.6241402148543),2001-02-01 00:00:00,4.42,3
POINT(-8.51163271797415 40.7066771925453),2001-02-01 00:00:00,3.2,3
POINT(-8.51163271797415 40.7892141702362),2001-02-01 00:00:00,0.09,3
POINT(-8.51163271797415 40.8717511479272),2001-02-01 00:00:00,0.06,2
POINT(-8.51163271797415 40.9542881256182),2001-02-01 00:00:00,0.4,2
POINT(-8.51163271797415 41.0368251033091),2001-02-01 00:00:00,0.03,2
POINT(-8.51163271797415 41.1193620810001),2001-02-01 00:00:00,0.7,4
POINT(-8.51163271797415 41.201899058691),2001-02-01 00:00:00,0.22,2
POINT(-8.51163271797415 41.284436036382),2001-02-01 00:00:00,0.1,1
POINT(-8.51163271797415 41.3669730140729),2001-02-01 00:00:00,0.2,1
POINT(-8.51163271797415 41.4495099917639),2001-02-01 00:00:00,1.86,2
POINT(-8.51163271797415 41.5320469694549),2001-02-01 00:00:00,0.2,1
POINT(-8.51163271797415 41.6145839471458),2001-02-01 00:00:00,0.02,1
POINT(-8.51163271797415 41.6971209248368),2001-02-01 00:00:00,2.07,3
POINT(-8.51163271797415 41.7796579025277),2001-02-01 00:00:00,0.5,1
POINT(-8.51163271797415 41.9447318579096),2001-02-01 00:00:00,7.53,3
POINT(-8.42909574028317 40.1289183487086),2001-02-01 00:00:00,0.02,2
POINT(-8.42909574028317 40.3765292817815),2001-02-01 00:00:00,0.1001,2
POINT(-8.42909574028317 40.7892141702362),2001-02-01 00:00:00,0.67,4
POINT(-8.42909574028317 41.1193620810001),2001-02-01 00:00:00,0.13,3
POINT(-8.42909574028317 41.201899058691),2001-02-01 00:00:00,1.00,6
POINT(-8.42909574028317 41.284436036382),2001-02-01 00:00:00,1.0,5
POINT(-8.42909574028317 41.3669730140729),2001-02-01 00:00:00,0.15,2
POINT(-8.42909574028317 41.4495099917639),2001-02-01 00:00:00,0.2,2
POINT(-8.42909574028317 41.5320469694549),2001-02-01 00:00:00,2.27,4
POINT(-8.42909574028317 41.6971209248368),2001-02-01 00:00:00,0.85,3
POINT(-8.42909574028317 41.7796579025277),2001-02-01 00:00:00,1.17,4
POINT(-8.42909574028317 41.8621948802187),2001-02-01 00:00:00,4.0,4
POINT(-8.34655876259222 39.6336964825629),2001-02-01 00:00:00,0.0001,1
POINT(-8.34655876259222 39.7987704379448),2001-02-01 00:00:00,0.5,1
POINT(-8.34655876259222 40.7066771925453),2001-02-01 00:00:00,3.4,4
POINT(-8.34655876259222 40.7892141702362),2001-02-01 00:00:00,32.52,5
POINT(-8.34655876259222 41.0368251033091),2001-02-01 00:00:00,0.62,2
POINT(-8.34655876259222 41.1193620810001),2001-02-01 00:00:00,0.05,1
POINT(-8.34655876259222 41.284436036382),2001-02-01 00:00:00,0.73,5
POINT(-8.34655876259222 41.3669730140729),2001-02-01 00:00:00,3.71,8
POINT(-8.34655876259222 41.4495099917639),2001-02-01 00:00:00,0.15,1
POINT(-8.34655876259222 41.6145839471458),2001-02-01 00:00:00,1.8,1
POINT(-8.34655876259222 41.6971209248368),2001-02-01 00:00:00,1.50,6
POINT(-8.34655876259222 41.8621948802187),2001-02-01 00:00:00,0.5,1
POINT(-8.34655876259222 42.0272688356006),2001-02-01 00:00:00,1,1
POINT(-8.26402178490127 39.5511595048719),2001-02-01 00:00:00,1,1
POINT(-8.26402178490127 40.1289183487086),2001-02-01 00:00:00,0.12,1
POINT(-8.26402178490127 40.7892141702362),2001-02-01 00:00:00,0.1,1
POINT(-8.26402178490127 40.9542881256182),2001-02-01 00:00:00,0.6,1
POINT(-8.26402178490127 41.0368251033091),2001-02-01 00:00:00,0.1,1
POINT(-8.26402178490127 41.201899058691),2001-02-01 00:00:00,0.01,1
POINT(-8.26402178490127 41.284436036382),2001-02-01 00:00:00,0.6,2
POINT(-8.26402178490127 41.4495099917639),2001-02-01 00:00:00,0.04,2
POINT(-8.26402178490127 41.5320469694549),2001-02-01 00:00:00,3.03,5
POINT(-8.26402178490127 41.6145839471458),2001-02-01 00:00:00,0.10,2
POINT(-8.26402178490127 41.8621948802187),2001-02-01 00:00:00,2,1
POINT(-8.26402178490127 42.0272688356006),2001-02-01 00:00:00,0.15,1
POINT(-8.18148480721032 39.303548571799),2001-02-01 00:00:00,2,1
POINT(-8.18148480721032 39.4686225271809),2001-02-01 00:00:00,0.05,1
POINT(-8.18148480721032 39.7987704379448),2001-02-01 00:00:00,0.01,1
POINT(-8.18148480721032 39.8813074156357),2001-02-01 00:00:00,3.85,2
POINT(-8.18148480721032 40.6241402148543),2001-02-01 00:00:00,1.08,2
POINT(-8.18148480721032 41.0368251033091),2001-02-01 00:00:00,0.20,2
POINT(-8.18148480721032 41.1193620810001),2001-02-01 00:00:00,0.27,3
POINT(-8.18148480721032 41.284436036382),2001-02-01 00:00:00,0.79,4
POINT(-8.18148480721032 41.3669730140729),2001-02-01 00:00:00,0.01,1
POINT(-8.18148480721032 41.4495099917639),2001-02-01 00:00:00,0.1,1
POINT(-8.18148480721032 41.5320469694549),2001-02-01 00:00:00,0.04,2
POINT(-8.18148480721032 41.6145839471458),2001-02-01 00:00:00,1.88,4
POINT(-8.18148480721032 41.9447318579096),2001-02-01 00:00:00,0.03,1
POINT(-8.09894782951935 39.8813074156357),2001-02-01 00:00:00,0.5,1
POINT(-8.09894782951935 40.2114553263995),2001-02-01 00:00:00,0.2,1
POINT(-8.09894782951935 40.2939923040905),2001-02-01 00:00:00,0.7,1
POINT(-8.09894782951935 41.1193620810001),2001-02-01 00:00:00,0.04,1
POINT(-8.09894782951935 41.284436036382),2001-02-01 00:00:00,0.25,1
POINT(-8.09894782951935 41.3669730140729),2001-02-01 00:00:00,0.02,1
POINT(-8.09894782951935 41.5320469694549),2001-02-01 00:00:00,0.05,1
POINT(-8.09894782951935 41.6971209248368),2001-02-01 00:00:00,5.5,2
POINT(-8.0164108518284 39.2210115941081),2001-02-01 00:00:00,0.5,1
POINT(-8.0164108518284 39.7162334602538),2001-02-01 00:00:00,0.3,1
POINT(-8.0164108518284 40.5416032371634),2001-02-01 00:00:00,0.2,1
POINT(-8.0164108518284 40.6241402148543),2001-02-01 00:00:00,0.1,1
POINT(-8.0164108518284 40.7066771925453),2001-02-01 00:00:00,0.1001,4
POINT(-8.0164108518284 41.1193620810001),2001-02-01 00:00:00,0.03,1
POINT(-8.0164108518284 41.3669730140729),2001-02-01 00:00:00,3.05,3
POINT(-8.0164108518284 41.4495099917639),2001-02-01 00:00:00,1.0,3
POINT(-8.0164108518284 41.5320469694549),2001-02-01 00:00:00,3,1
POINT(-8.0164108518284 41.6145839471458),2001-02-01 00:00:00,41.02,5
POINT(-8.0164108518284 41.6971209248368),2001-02-01 00:00:00,1.7,1
POINT(-7.93387387413745 39.5511595048719),2001-02-01 00:00:00,0.02,1
POINT(-7.93387387413745 40.6241402148543),2001-02-01 00:00:00,3,2
POINT(-7.93387387413745 40.9542881256182),2001-02-01 00:00:00,2,1
POINT(-7.93387387413745 41.1193620810001),2001-02-01 00:00:00,0.61,3
POINT(-7.93387387413745 41.284436036382),2001-02-01 00:00:00,3,1
POINT(-7.93387387413745 41.3669730140729),2001-02-01 00:00:00,0.02,1
POINT(-7.93387387413745 41.4495099917639),2001-02-01 00:00:00,0.1,1
POINT(-7.93387387413745 41.6145839471458),2001-02-01 00:00:00,3,1
POINT(-7.93387387413745 41.6971209248368),2001-02-01 00:00:00,89.31,4
POINT(-7.8513368964465 40.3765292817815),2001-02-01 00:00:00,0,1
POINT(-7.8513368964465 40.8717511479272),2001-02-01 00:00:00,6.0601,4
POINT(-7.8513368964465 41.201899058691),2001-02-01 00:00:00,0.04,1
POINT(-7.8513368964465 41.284436036382),2001-02-01 00:00:00,1.02,2
POINT(-7.8513368964465 41.4495099917639),2001-02-01 00:00:00,0.5,1
POINT(-7.8513368964465 41.5320469694549),2001-02-01 00:00:00,0.3,1
POINT(-7.8513368964465 41.6971209248368),2001-02-01 00:00:00,0.01,1
POINT(-7.8513368964465 41.7796579025277),2001-02-01 00:00:00,2,1
POINT(-7.8513368964465 41.8621948802187),2001-02-01 00:00:00,77,2
POINT(-7.76879991875552 40.4590662594724),2001-02-01 00:00:00,0.5,1
POINT(-7.76879991875552 41.0368251033091),2001-02-01 00:00:00,1,1
POINT(-7.76879991875552 41.1193620810001),2001-02-01 00:00:00,1,1
POINT(-7.76879991875552 41.201899058691),2001-02-01 00:00:00,0.02,2
POINT(-7.76879991875552 41.284436036382),2001-02-01 00:00:00,1.52,3
POINT(-7.68626294106457 41.7796579025277),2001-02-01 00:00:00,1,1
POINT(-7.60372596337362 40.5416032371634),2001-02-01 00:00:00,0.5,1
POINT(-7.60372596337362 41.6971209248368),2001-02-01 00:00:00,0.5,1
POINT(-7.52118898568267 39.7987704379448),2001-02-01 00:00:00,1,1
POINT(-7.52118898568267 39.8813074156357),2001-02-01 00:00:00,0.01,1
POINT(-7.52118898568267 41.201899058691),2001-02-01 00:00:00,0.01,1
POINT(-7.52118898568267 41.284436036382),2001-02-01 00:00:00,0.24,2
POINT(-7.52118898568267 41.6971209248368),2001-02-01 00:00:00,0.01,1
POINT(-7.43865200799172 39.303548571799),2001-02-01 00:00:00,0.0001,1
POINT(-7.43865200799172 40.7066771925453),2001-02-01 00:00:00,0.5,1
POINT(-7.43865200799172 41.0368251033091),2001-02-01 00:00:00,0.02,1
POINT(-7.43865200799172 41.3669730140729),2001-02-01 00:00:00,0.05,1
POINT(-7.35611503030074 39.2210115941081),2001-02-01 00:00:00,0.0001,1
POINT(-7.35611503030074 40.7066771925453),2001-02-01 00:00:00,0.5,1
POINT(-7.35611503030074 41.6145839471458),2001-02-01 00:00:00,0.01,1
POINT(-7.27357805260979 40.4590662594724),2001-02-01 00:00:00,2,2
POINT(-7.19104107491884 39.9638443933267),2001-02-01 00:00:00,0.02,1
POINT(-7.19104107491884 40.2114553263995),2001-02-01 00:00:00,1.5,1
POINT(-7.10850409722789 41.1193620810001),2001-02-01 00:00:00,0.01,1
POINT(-7.10850409722789 41.8621948802187),2001-02-01 00:00:00,1,1
POINT(-7.02596711953692 41.1193620810001),2001-02-01 00:00:00,5,1
POINT(-6.94343014184597 41.6145839471458),2001-02-01 00:00:00,0.1,1
POINT(-6.94343014184597 41.8621948802187),2001-02-01 00:00:00,24.71,2
POINT(-6.86089316415502 41.1193620810001),2001-02-01 00:00:00,0.01,1
POINT(-6.69581920877309 41.3669730140729),2001-02-01 00:00:00,0.5,1
POINT(-6.61328223108214 41.6145839471458),2001-02-01 00:00:00,0.1,1
POINT(-6.53074525339119 41.284436036382),2001-02-01 00:00:00,1,1
POINT(-6.28313432031831 41.4495099917639),2001-02-01 00:00:00,0.5,1
POINT(-9.25446551719276 39.38608554949),2001-03-01 00:00:00,0.1,1
POINT(-9.00685458411988 38.6432527502714),2001-03-01 00:00:00,0.08,1
POINT(-9.00685458411988 39.1384746164171),2001-03-01 00:00:00,0.001,1
POINT(-8.92431760642893 38.6432527502714),2001-03-01 00:00:00,0.005,1
POINT(-8.759243651047 38.3956418171985),2001-03-01 00:00:00,4,1
POINT(-8.759243651047 39.5511595048719),2001-03-01 00:00:00,0.0001,1
POINT(-8.759243651047 40.7066771925453),2001-03-01 00:00:00,0.01,1
POINT(-8.51163271797415 39.9638443933267),2001-03-01 00:00:00,0.5,1
POINT(-8.51163271797415 40.6241402148543),2001-03-01 00:00:00,0.15,3
POINT(-8.42909574028317 40.6241402148543),2001-03-01 00:00:00,0.05,1
POINT(-8.34655876259222 40.7066771925453),2001-03-01 00:00:00,0.03,2
POINT(-8.18148480721032 39.8813074156357),2001-03-01 00:00:00,1.1,1
POINT(-8.18148480721032 40.4590662594724),2001-03-01 00:00:00,0.1,1
POINT(-8.09894782951935 40.2939923040905),2001-03-01 00:00:00,1.5,1
POINT(-8.09894782951935 40.5416032371634),2001-03-01 00:00:00,0.0001,1
POINT(-8.0164108518284 40.6241402148543),2001-03-01 00:00:00,0.74,2
POINT(-8.0164108518284 40.7066771925453),2001-03-01 00:00:00,2.8001,4
POINT(-7.93387387413745 40.5416032371634),2001-03-01 00:00:00,0.06,2
POINT(-7.8513368964465 40.6241402148543),2001-03-01 00:00:00,0.4,1
POINT(-7.8513368964465 40.8717511479272),2001-03-01 00:00:00,0.05,1
POINT(-7.60372596337362 41.284436036382),2001-03-01 00:00:00,0.01,1
POINT(-9.50207645026561 38.8083267056533),2001-04-01 00:00:00,0.01,1
POINT(-9.41953947257466 38.8908636833443),2001-04-01 00:00:00,0.0225,3
POINT(-9.41953947257466 39.0559376387262),2001-04-01 00:00:00,0.2,1
POINT(-9.41953947257466 39.303548571799),2001-04-01 00:00:00,0.5,1
POINT(-9.33700249488371 38.6432527502714),2001-04-01 00:00:00,0.002,1
POINT(-9.33700249488371 38.7257897279623),2001-04-01 00:00:00,0.2,1
POINT(-9.33700249488371 38.8908636833443),2001-04-01 00:00:00,0.03,1
POINT(-9.33700249488371 38.9734006610352),2001-04-01 00:00:00,1.25,2
POINT(-9.33700249488371 39.0559376387262),2001-04-01 00:00:00,0.01,1
POINT(-9.33700249488371 39.1384746164171),2001-04-01 00:00:00,0.03,2
POINT(-9.33700249488371 39.2210115941081),2001-04-01 00:00:00,0.05,1
POINT(-9.25446551719276 38.5607157725804),2001-04-01 00:00:00,0.0034,2
POINT(-9.25446551719276 38.7257897279623),2001-04-01 00:00:00,0.03,1
POINT(-9.25446551719276 38.8908636833443),2001-04-01 00:00:00,2,2
POINT(-9.25446551719276 39.0559376387262),2001-04-01 00:00:00,3.06,3
POINT(-9.25446551719276 39.1384746164171),2001-04-01 00:00:00,0.5,1
POINT(-9.25446551719276 39.38608554949),2001-04-01 00:00:00,0.04,1
POINT(-9.17192853950178 38.3956418171985),2001-04-01 00:00:00,0.1,1
POINT(-9.17192853950178 38.4781787948895),2001-04-01 00:00:00,0.03,1
POINT(-9.17192853950178 38.5607157725804),2001-04-01 00:00:00,0.132,3
POINT(-9.17192853950178 38.8083267056533),2001-04-01 00:00:00,0.003,1
POINT(-9.17192853950178 39.0559376387262),2001-04-01 00:00:00,0.01,1
POINT(-9.08939156181083 38.3956418171985),2001-04-01 00:00:00,1.2,2
POINT(-9.08939156181083 38.6432527502714),2001-04-01 00:00:00,0.2,1
POINT(-9.08939156181083 39.1384746164171),2001-04-01 00:00:00,0.03,1
POINT(-9.08939156181083 39.2210115941081),2001-04-01 00:00:00,0.03,1
POINT(-9.08939156181083 39.38608554949),2001-04-01 00:00:00,0.05,1
POINT(-9.08939156181083 39.5511595048719),2001-04-01 00:00:00,0.06,2
POINT(-9.00685458411988 38.4781787948895),2001-04-01 00:00:00,0.03,2
POINT(-9.00685458411988 39.38608554949),2001-04-01 00:00:00,0.002,1
POINT(-9.00685458411988 39.6336964825629),2001-04-01 00:00:00,2.5,1
POINT(-9.00685458411988 39.7162334602538),2001-04-01 00:00:00,0.05,1
POINT(-9.00685458411988 39.8813074156357),2001-04-01 00:00:00,5,1
POINT(-8.92431760642893 37.0750501741432),2001-04-01 00:00:00,0.5,1
POINT(-8.92431760642893 38.4781787948895),2001-04-01 00:00:00,0.0035,3
POINT(-8.92431760642893 38.8908636833443),2001-04-01 00:00:00,0.01,1
POINT(-8.92431760642893 39.38608554949),2001-04-01 00:00:00,0.05,1
POINT(-8.92431760642893 39.4686225271809),2001-04-01 00:00:00,0.05,1
POINT(-8.92431760642893 39.7162334602538),2001-04-01 00:00:00,0.0001,1
POINT(-8.92431760642893 39.7987704379448),2001-04-01 00:00:00,0.0001,1
POINT(-8.92431760642893 39.8813074156357),2001-04-01 00:00:00,0.0001,1
POINT(-8.92431760642893 40.1289183487086),2001-04-01 00:00:00,0.0002,2
POINT(-8.92431760642893 40.2114553263995),2001-04-01 00:00:00,0.02,1
POINT(-8.92431760642893 41.6971209248368),2001-04-01 00:00:00,2.33,10
POINT(-8.92431760642893 41.7796579025277),2001-04-01 00:00:00,0.17,2
POINT(-8.84178062873798 37.3226611072161),2001-04-01 00:00:00,0.195,1
POINT(-8.84178062873798 37.5702720402889),2001-04-01 00:00:00,0.0002,2
POINT(-8.84178062873798 37.6528090179799),2001-04-01 00:00:00,0.0001,1
POINT(-8.84178062873798 37.9004199510528),2001-04-01 00:00:00,0.0001,1
POINT(-8.84178062873798 37.9829569287437),2001-04-01 00:00:00,0.05,1
POINT(-8.84178062873798 38.0654939064347),2001-04-01 00:00:00,0.0001,1
POINT(-8.84178062873798 38.3131048395076),2001-04-01 00:00:00,1.5,1
POINT(-8.84178062873798 38.8083267056533),2001-04-01 00:00:00,0.5,1
POINT(-8.84178062873798 38.9734006610352),2001-04-01 00:00:00,0.05,1
POINT(-8.84178062873798 39.38608554949),2001-04-01 00:00:00,0.005,1
POINT(-8.84178062873798 39.7162334602538),2001-04-01 00:00:00,0.0001,1
POINT(-8.84178062873798 39.9638443933267),2001-04-01 00:00:00,1.5,1
POINT(-8.84178062873798 40.1289183487086),2001-04-01 00:00:00,0.2,1
POINT(-8.84178062873798 41.6145839471458),2001-04-01 00:00:00,2.08,4
POINT(-8.84178062873798 41.6971209248368),2001-04-01 00:00:00,0.86,4
POINT(-8.84178062873798 41.7796579025277),2001-04-01 00:00:00,0.61,6
POINT(-8.759243651047 37.9829569287437),2001-04-01 00:00:00,0.005,1
POINT(-8.759243651047 38.1480308841256),2001-04-01 00:00:00,2,1
POINT(-8.759243651047 38.2305678618166),2001-04-01 00:00:00,6.5,2
POINT(-8.759243651047 38.3956418171985),2001-04-01 00:00:00,0.52,2
POINT(-8.759243651047 38.7257897279623),2001-04-01 00:00:00,0.007,1
POINT(-8.759243651047 39.0559376387262),2001-04-01 00:00:00,0.1,1
POINT(-8.759243651047 39.4686225271809),2001-04-01 00:00:00,0.02,1
POINT(-8.759243651047 39.5511595048719),2001-04-01 00:00:00,0.1,1
POINT(-8.759243651047 39.8813074156357),2001-04-01 00:00:00,0.07,1
POINT(-8.759243651047 39.9638443933267),2001-04-01 00:00:00,0.01,1
POINT(-8.759243651047 40.2114553263995),2001-04-01 00:00:00,0.2,1
POINT(-8.759243651047 40.2939923040905),2001-04-01 00:00:00,0.3,1
POINT(-8.759243651047 40.6241402148543),2001-04-01 00:00:00,0.045,2
POINT(-8.759243651047 41.201899058691),2001-04-01 00:00:00,1.45,3
POINT(-8.759243651047 41.284436036382),2001-04-01 00:00:00,0.25,2
POINT(-8.759243651047 41.3669730140729),2001-04-01 00:00:00,0.05,1
POINT(-8.759243651047 41.4495099917639),2001-04-01 00:00:00,0.62,4
POINT(-8.759243651047 41.5320469694549),2001-04-01 00:00:00,2.5,2
POINT(-8.759243651047 41.6971209248368),2001-04-01 00:00:00,1.95,7
POINT(-8.759243651047 41.7796579025277),2001-04-01 00:00:00,3.05,2
POINT(-8.759243651047 41.8621948802187),2001-04-01 00:00:00,0.01,1
POINT(-8.759243651047 41.9447318579096),2001-04-01 00:00:00,0.07,2
POINT(-8.67670667335605 37.3226611072161),2001-04-01 00:00:00,1.02,1
POINT(-8.67670667335605 37.5702720402889),2001-04-01 00:00:00,0.0001,1
POINT(-8.67670667335605 38.0654939064347),2001-04-01 00:00:00,0.005,1
POINT(-8.67670667335605 38.7257897279623),2001-04-01 00:00:00,9,1
POINT(-8.67670667335605 38.9734006610352),2001-04-01 00:00:00,2,1
POINT(-8.67670667335605 39.2210115941081),2001-04-01 00:00:00,0.011,2
POINT(-8.67670667335605 39.4686225271809),2001-04-01 00:00:00,0.085,1
POINT(-8.67670667335605 39.6336964825629),2001-04-01 00:00:00,1.502,3
POINT(-8.67670667335605 39.7162334602538),2001-04-01 00:00:00,0.7,2
POINT(-8.67670667335605 39.8813074156357),2001-04-01 00:00:00,0.1,1
POINT(-8.67670667335605 40.6241402148543),2001-04-01 00:00:00,0.01,1
POINT(-8.67670667335605 40.7066771925453),2001-04-01 00:00:00,0.3,1
POINT(-8.67670667335605 40.7892141702362),2001-04-01 00:00:00,0.03,1
POINT(-8.67670667335605 40.8717511479272),2001-04-01 00:00:00,1.40,6
POINT(-8.67670667335605 40.9542881256182),2001-04-01 00:00:00,0.21,5
POINT(-8.67670667335605 41.0368251033091),2001-04-01 00:00:00,0.30,3
POINT(-8.67670667335605 41.1193620810001),2001-04-01 00:00:00,0.20,5
POINT(-8.67670667335605 41.201899058691),2001-04-01 00:00:00,0.28,3
