geometry;name;time;tipos_vias;f_atmosfericos;fleves;fgraves;mortos;f
18;VILA REAL;01/10/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
14;PORTO;01/08/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;2
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;4
14;PORTO;01/09/2010 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
15;SANTAREM;01/01/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
2;AVEIRO;01/03/2009 00:00;EN - Estrada Nacional;Bom tempo;3;1;0;1
9;FARO;01/12/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
7;COIMBRA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
7;COIMBRA;01/04/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
10;GUARDA;01/09/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
6;CASTELO BRANCO;01/11/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;5
10;GUARDA;01/09/2012 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
8;EVORA;01/09/2008 00:00;ER - Estrada Regional;Bom tempo;3;0;0;1
7;COIMBRA;01/11/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
5;BRAGANCA;01/05/2010 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
6;CASTELO BRANCO;01/10/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
5;BRAGANCA;01/10/2011 00:00;IP- Itinerário Principal;Bom tempo;1;1;0;1
14;PORTO;01/07/2012 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
7;COIMBRA;01/10/2007 00:00;A  - Auto-Estrada;NÃO DEFINIDO;2;0;0;1
3;BEJA;01/06/2007 00:00;EN - Estrada Nacional;Chuva;1;4;0;1
12;LISBOA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
18;VILA REAL;01/11/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;5
2;AVEIRO;01/02/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;13
15;SANTAREM;01/06/2010 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
7;COIMBRA;01/08/2009 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;2
12;LISBOA;01/10/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;11
12;LISBOA;01/10/2012 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
16;SETUBAL;01/05/2010 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
15;SANTAREM;01/06/2007 00:00;EN - Estrada Nacional;Chuva;7;0;0;1
12;LISBOA;01/02/2009 00:00;IC - Itinerário Complementar;Chuva;2;0;0;2
12;LISBOA;01/11/2007 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
4;BRAGA;01/10/2007 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
9;FARO;01/07/2012 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;2
8;EVORA;01/09/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
8;EVORA;01/08/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;11
13;PORTALEGRE;01/09/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;7
17;VIANA DO CASTELO;01/10/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;7
9;FARO;01/02/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;10
19;VISEU;01/12/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
2;AVEIRO;01/09/2008 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
16;SETUBAL;01/05/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;2
11;LEIRIA;01/11/2007 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;3
2;AVEIRO;01/08/2011 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
16;SETUBAL;01/11/2010 00:00;A  - Auto-Estrada;Chuva;3;0;0;1
7;COIMBRA;01/11/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;3
17;VIANA DO CASTELO;01/01/2009 00:00;EN - Estrada Nacional;Neve;1;0;0;1
12;LISBOA;01/06/2010 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
2;AVEIRO;01/04/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;3
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;2
8;EVORA;01/04/2012 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
4;BRAGA;01/11/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
16;SETUBAL;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
6;CASTELO BRANCO;01/10/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
15;SANTAREM;01/03/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
3;BEJA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;3;0;0;1
12;LISBOA;01/02/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;7
9;FARO;01/12/2007 00:00;EN - Estrada Nacional;Chuva;0;1;1;1
18;VILA REAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
17;VIANA DO CASTELO;01/06/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
14;PORTO;01/05/2007 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;1
12;LISBOA;01/07/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
2;AVEIRO;01/03/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
3;BEJA;01/03/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
19;VISEU;01/07/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;1;1
9;FARO;01/07/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;28
18;VILA REAL;01/10/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
15;SANTAREM;01/11/2011 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
9;FARO;01/08/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;3
6;CASTELO BRANCO;01/04/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
8;EVORA;01/04/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
8;EVORA;01/10/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
9;FARO;01/08/2007 00:00;A  - Auto-Estrada;Bom tempo;1;2;0;1
19;VISEU;01/02/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
9;FARO;01/04/2011 00:00;A  - Auto-Estrada;Chuva;1;0;0;2
19;VISEU;01/10/2012 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
15;SANTAREM;01/11/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
18;VILA REAL;01/11/2007 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
14;PORTO;01/11/2010 00:00;A  - Auto-Estrada;Granizo;4;1;0;1
18;VILA REAL;01/04/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
4;BRAGA;01/08/2009 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
2;AVEIRO;01/09/2010 00:00;A  - Auto-Estrada;Bom tempo;3;1;0;1
18;VILA REAL;01/08/2008 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
2;AVEIRO;01/08/2011 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
16;SETUBAL;01/08/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
12;LISBOA;01/02/2009 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
12;LISBOA;01/10/2012 00:00;IP- Itinerário Principal;Chuva;1;0;0;4
12;LISBOA;01/03/2008 00:00;ER - Estrada Regional;Bom tempo;2;0;0;1
6;CASTELO BRANCO;01/09/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
14;PORTO;01/06/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;20
6;CASTELO BRANCO;01/08/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
3;BEJA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
17;VIANA DO CASTELO;01/07/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
11;LEIRIA;01/08/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;7
18;VILA REAL;01/08/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
2;AVEIRO;01/11/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;12
11;LEIRIA;01/02/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
11;LEIRIA;01/11/2009 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
12;LISBOA;01/02/2009 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
19;VISEU;01/05/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
12;LISBOA;01/10/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;3
12;LISBOA;01/10/2009 00:00;IC - Itinerário Complementar;Chuva;1;0;0;2
7;COIMBRA;01/11/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
19;VISEU;01/08/2012 00:00;IP- Itinerário Principal;Bom tempo;2;2;1;1
3;BEJA;01/02/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
9;FARO;01/07/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
12;LISBOA;01/08/2011 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;2
16;SETUBAL;01/02/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
8;EVORA;01/12/2010 00:00;ER - Estrada Regional;Chuva;1;0;0;2
14;PORTO;01/02/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
8;EVORA;01/05/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
17;VIANA DO CASTELO;01/12/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
6;CASTELO BRANCO;01/12/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
11;LEIRIA;01/12/2007 00:00;EN - Estrada Nacional;Bom tempo;7;0;0;1
7;COIMBRA;01/09/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
14;PORTO;01/10/2010 00:00;A  - Auto-Estrada;Chuva;3;0;0;2
14;PORTO;01/04/2011 00:00;A  - Auto-Estrada;Bom tempo;3;1;1;1
18;VILA REAL;01/07/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
13;PORTALEGRE;01/05/2011 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
11;LEIRIA;01/12/2007 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;1
11;LEIRIA;01/05/2007 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
17;VIANA DO CASTELO;01/11/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
5;BRAGANCA;01/04/2012 00:00;IP- Itinerário Principal;Chuva;0;1;1;1
4;BRAGA;01/07/2007 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
9;FARO;01/05/2008 00:00;A  - Auto-Estrada;Chuva;0;2;0;1
12;LISBOA;01/04/2012 00:00;IC - Itinerário Complementar;Chuva;3;0;0;1
18;VILA REAL;01/12/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
6;CASTELO BRANCO;01/07/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;9
9;FARO;01/07/2010 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
10;GUARDA;01/04/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
9;FARO;01/02/2011 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
9;FARO;01/05/2007 00:00;A  - Auto-Estrada;NÃO DEFINIDO;2;0;0;1
10;GUARDA;01/12/2009 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
3;BEJA;01/10/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
14;PORTO;01/07/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;5
15;SANTAREM;01/04/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
12;LISBOA;01/02/2007 00:00;IC - Itinerário Complementar;Chuva;1;0;0;6
4;BRAGA;01/03/2008 00:00;EN - Estrada Nacional;Nevoeiro;3;0;0;1
15;SANTAREM;01/11/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
19;VISEU;01/04/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
19;VISEU;01/10/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
18;VILA REAL;01/10/2009 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
3;BEJA;01/10/2012 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
15;SANTAREM;01/03/2010 00:00;A  - Auto-Estrada;Chuva;2;0;0;2
14;PORTO;01/09/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;2
10;GUARDA;01/03/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
14;PORTO;01/03/2008 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
15;SANTAREM;01/08/2010 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
3;BEJA;01/02/2011 00:00;IP- Itinerário Principal;Nevoeiro;4;0;0;1
12;LISBOA;01/09/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;5
16;SETUBAL;01/07/2010 00:00;PNT - Ponte;Bom tempo;1;0;0;1
14;PORTO;01/08/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;24
11;LEIRIA;01/09/2008 00:00;A  - Auto-Estrada;Bom tempo;0;2;2;1
3;BEJA;01/10/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
19;VISEU;01/01/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
14;PORTO;01/08/2007 00:00;A  - Auto-Estrada;Bom tempo;2;2;0;1
12;LISBOA;01/04/2008 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
19;VISEU;01/04/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
14;PORTO;01/04/2011 00:00;A  - Auto-Estrada;Chuva;2;0;0;5
15;SANTAREM;01/04/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;12
11;LEIRIA;01/04/2010 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
12;LISBOA;01/02/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;10
17;VIANA DO CASTELO;01/04/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;3
3;BEJA;01/02/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
7;COIMBRA;01/12/2011 00:00;EN - Estrada Nacional;Neve;0;1;0;1
17;VIANA DO CASTELO;01/09/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
17;VIANA DO CASTELO;01/12/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
16;SETUBAL;01/09/2011 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;2
3;BEJA;01/09/2008 00:00;ER - Estrada Regional;Chuva;0;0;1;1
12;LISBOA;01/03/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
11;LEIRIA;01/09/2011 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
19;VISEU;01/09/2009 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
14;PORTO;01/07/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;6
18;VILA REAL;01/05/2011 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;2
3;BEJA;01/10/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
8;EVORA;01/07/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
19;VISEU;01/08/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
13;PORTALEGRE;01/07/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
9;FARO;01/06/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
17;VIANA DO CASTELO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
19;VISEU;01/03/2010 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
19;VISEU;01/12/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
8;EVORA;01/03/2011 00:00;ER - Estrada Regional;Bom tempo;0;1;0;1
6;CASTELO BRANCO;01/10/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
2;AVEIRO;01/02/2008 00:00;A  - Auto-Estrada;Bom tempo;1;1;0;1
15;SANTAREM;01/04/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;2
8;EVORA;01/05/2008 00:00;A  - Auto-Estrada;Chuva;3;0;0;1
14;PORTO;01/04/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
9;FARO;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;1
14;PORTO;01/05/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;31
8;EVORA;01/12/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;Nevoeiro;1;1;0;1
18;VILA REAL;01/01/2009 00:00;A  - Auto-Estrada;Neve;1;0;0;1
10;GUARDA;01/06/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
13;PORTALEGRE;01/07/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;14
9;FARO;01/04/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
6;CASTELO BRANCO;01/06/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;7
12;LISBOA;01/03/2011 00:00;PNT - Ponte;Bom tempo;1;0;0;2
2;AVEIRO;01/06/2010 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
12;LISBOA;01/08/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
7;COIMBRA;01/12/2010 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
4;BRAGA;01/02/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
12;LISBOA;01/11/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;2
4;BRAGA;01/06/2011 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
11;LEIRIA;01/07/2012 00:00;EN - Estrada Nacional;Bom tempo;4;1;0;1
16;SETUBAL;01/10/2011 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
9;FARO;01/04/2012 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
8;EVORA;01/03/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
16;SETUBAL;01/09/2009 00:00;ER - Estrada Regional;Bom tempo;1;0;0;2
2;AVEIRO;01/08/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;3
11;LEIRIA;01/10/2008 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
12;LISBOA;01/01/2009 00:00;Outra Via;Chuva;5;1;0;1
18;VILA REAL;01/06/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
17;VIANA DO CASTELO;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
7;COIMBRA;01/11/2011 00:00;EN - Estrada Nacional;Chuva;0;2;0;1
2;AVEIRO;01/08/2012 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
16;SETUBAL;01/12/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
12;LISBOA;01/11/2011 00:00;A  - Auto-Estrada;Chuva;1;1;0;1
11;LEIRIA;01/12/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
12;LISBOA;01/08/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;16
16;SETUBAL;01/12/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;4
5;BRAGANCA;01/03/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
3;BEJA;01/12/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
17;VIANA DO CASTELO;01/04/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
11;LEIRIA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
7;COIMBRA;01/10/2007 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
12;LISBOA;01/11/2008 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
5;BRAGANCA;01/07/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;7
12;LISBOA;01/12/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
18;VILA REAL;01/03/2012 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
15;SANTAREM;01/06/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;8
13;PORTALEGRE;01/10/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
19;VISEU;01/12/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;2
16;SETUBAL;01/04/2011 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;1
4;BRAGA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;7;0;0;1
14;PORTO;01/08/2009 00:00;EN - Estrada Nacional;Bom tempo;0;2;1;1
14;PORTO;01/12/2011 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
8;EVORA;01/10/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;2
2;AVEIRO;01/07/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
14;PORTO;01/06/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
12;LISBOA;01/06/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;9
12;LISBOA;01/06/2008 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;1
4;BRAGA;01/12/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;25
14;PORTO;01/09/2010 00:00;Arruamento;Bom tempo;1;0;0;1
4;BRAGA;01/09/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
15;SANTAREM;01/09/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;2
5;BRAGANCA;01/02/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
16;SETUBAL;01/06/2007 00:00;A  - Auto-Estrada;Bom tempo;2;3;2;1
17;VIANA DO CASTELO;01/08/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;3
3;BEJA;01/10/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
17;VIANA DO CASTELO;01/09/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;14
19;VISEU;01/10/2008 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
9;FARO;01/04/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
2;AVEIRO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;9
6;CASTELO BRANCO;01/11/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
17;VIANA DO CASTELO;01/07/2007 00:00;EN - Estrada Nacional;Bom tempo;0;3;0;1
9;FARO;01/05/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
5;BRAGANCA;01/06/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
17;VIANA DO CASTELO;01/02/2008 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
17;VIANA DO CASTELO;01/07/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
12;LISBOA;01/06/2011 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;5
18;VILA REAL;01/12/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
15;SANTAREM;01/11/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
7;COIMBRA;01/07/2009 00:00;IC - Itinerário Complementar;Chuva;1;0;0;1
19;VISEU;01/10/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
11;LEIRIA;01/05/2007 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
18;VILA REAL;01/11/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
15;SANTAREM;01/03/2010 00:00;EN - Estrada Nacional;Bom tempo;5;1;0;1
12;LISBOA;01/12/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;4
14;PORTO;01/07/2008 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
7;COIMBRA;01/12/2012 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;1
16;SETUBAL;01/11/2011 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
12;LISBOA;01/03/2009 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
15;SANTAREM;01/02/2009 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;2
7;COIMBRA;01/05/2008 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
4;BRAGA;01/05/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;9
10;GUARDA;01/04/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
12;LISBOA;01/12/2008 00:00;IC - Itinerário Complementar;Bom tempo;3;1;0;1
12;LISBOA;01/05/2012 00:00;PNT - Ponte;Chuva;1;0;0;1
7;COIMBRA;01/07/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;5
2;AVEIRO;01/11/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;5
11;LEIRIA;01/03/2009 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
12;LISBOA;01/05/2008 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
19;VISEU;01/03/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;3
14;PORTO;01/10/2011 00:00;EN - Estrada Nacional;Chuva;4;0;0;2
9;FARO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;2;3;1
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;9
11;LEIRIA;01/09/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
14;PORTO;01/01/2007 00:00;EN - Estrada Nacional;Chuva;4;0;0;2
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;12
7;COIMBRA;01/07/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;4
8;EVORA;01/02/2008 00:00;ER - Estrada Regional;Chuva;1;0;1;1
16;SETUBAL;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;3;0;1
2;AVEIRO;01/06/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
8;EVORA;01/02/2010 00:00;EN - Estrada Nacional;Chuva;0;1;1;1
7;COIMBRA;01/03/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
12;LISBOA;01/02/2007 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;1
7;COIMBRA;01/09/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
16;SETUBAL;01/11/2011 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
9;FARO;01/11/2010 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
2;AVEIRO;01/05/2008 00:00;A  - Auto-Estrada;Chuva;5;0;0;1
18;VILA REAL;01/08/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
